node_id,alpha,eta,gamma,depth,layer,document_count,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,iteration
0,0.01,0.05,0.05,3,0,970,5,"model, method, use, element, propose",5,0.013885924146951546,0.48573015805465874,-0.5928362112121615,285
1,0.01,0.05,0.05,3,1,488,5,"method, element, problem, numerical, use",5,0.012731777668014485,0.5116218794670414,-0.5561204204612504,285
2,0.01,0.05,0.05,3,2,19,5,"crack, damage, model, fracture, failure",5,0.1549850436707228,0.7981954251706718,-1.1795432879397247,285
5,0.01,0.05,0.05,3,1,12,5,"surface, powder, laser, layer, trace",5,0.05927987737879079,0.6271588231659886,-2.4889474446526165,285
14,0.01,0.05,0.05,3,1,11,5,"reducedorder, rom, associate, three, frequency",5,0.07546071334520744,0.7035812684675247,-1.7647475594529787,285
42,0.01,0.05,0.05,3,2,4,5,"element, mode, modal, displacement, computation",5,0.0299439612571867,0.48354338596391633,-2.256237546660045,285
82,0.01,0.05,0.05,3,1,8,5,"process, material, manufacturing, additive, manufacture",5,0.28089898089772625,0.7031964403483639,-1.9830783219758223,285
157,0.01,0.05,0.05,3,1,4,5,"elastomer, mortar, thin, layer, hexahedral",5,0.3001685301096768,0.5081647921248781,-2.284966113019876,285
220,0.01,0.05,0.05,3,2,6,5,"cluster, interaction, propose, reduce, property",5,-0.005536221067441081,0.5173917587711673,-1.3186977693895956,285
276,0.01,0.05,0.05,3,2,5,5,"element, virtual, part, fiber, solid",5,0.026854334192521014,0.4555418127325253,-2.4794642966447555,285
286,0.01,0.05,0.05,3,2,9,5,"predict, process, part, residual, manufacturing",5,0.22850519282378765,0.7120804176398939,-1.9219206413332888,285
366,0.01,0.05,0.05,3,2,8,5,"model, covid, disease, dynamic, new",5,0.17182430664126047,0.6330812510349444,-1.5851689302656948,285
472,0.01,0.05,0.05,3,1,10,5,"node, shell, shape, rotation, strain",5,0.02786326950747454,0.5849605054700924,-1.8562564178095695,285
484,0.01,0.05,0.05,3,2,11,5,"rotation, element, displacement, shell, field",5,0.11502433019379203,0.5736167505827334,-1.3715473600691985,285
557,0.01,0.05,0.05,3,2,10,5,"sph, particle, smooth, simulation, flow",5,0.16009959630904433,0.6874915441469462,-1.0677327345829366,285
574,0.01,0.05,0.05,3,1,11,5,"optimization, acoustic, topology, multiple, sensitivity",5,0.17356006229622128,0.47220622673453116,-2.3191797516972885,285
632,0.01,0.05,0.05,3,2,11,5,"fiber, volume, composite, algorithm, reinforce",5,0.16939638735633997,0.7040708548578641,-1.7153940019092577,285
684,0.01,0.05,0.05,3,1,10,5,"pore, formation, pressure, condition, macroscale",5,-0.029746705528550143,0.565534244726475,-1.9692118935708802,285
689,0.01,0.05,0.05,3,2,10,5,"fractional, equation, differential, diffusion, derivative",5,0.36162878249814673,0.8572996004262821,-1.5049638982161562,285
703,0.01,0.05,0.05,3,1,8,5,"constituent, experimental, composite, test, possible",5,0.06453382311119518,0.7263081496716299,-1.9294045054561786,285
753,0.01,0.05,0.05,3,1,19,5,"material, optimization, design, multiscale, structure",5,0.08062047026688053,0.46002991793115744,-1.7357347995939734,285
882,0.01,0.05,0.05,3,2,2,5,"identification, structural, signal, input, adopt",5,0.21114413394830533,0.6602279288692541,-2.040953724989218,285
895,0.01,0.05,0.05,3,2,10,5,"element, strain, lock, shear, formulation",5,0.12663940913966948,0.681710789326585,-1.4159455718465062,285
934,0.01,0.05,0.05,3,1,5,5,"variable, state, variational, choice, scheme",5,0.041603283443219966,0.23150221492959422,-2.4426333069301753,285
973,0.01,0.05,0.05,3,2,7,5,"flow, stabilizer, framework, simulation, mesh",5,-0.08978378537574164,0.41303153824739036,-3.2982636733160455,285
1036,0.01,0.05,0.05,3,2,5,5,"integration, quadrature, point, weight, moment",5,0.25728551650871584,0.8121815662694818,-2.294135862358618,285
1101,0.01,0.05,0.05,3,1,13,5,"analysis, nonlinear, stiffness, hyperreduction, efficiency",5,-0.07579891390691178,0.5050591718455599,-2.570285133577078,285
1174,0.01,0.05,0.05,3,2,10,5,"field, phase, fracture, crack, variable",5,0.12770138246531523,0.6731799781638363,-1.6815879474471103,285
1273,0.01,0.05,0.05,3,2,5,5,"shell, stress, element, thickness, additional",5,0.07217569121862924,0.5860028771755026,-1.774125799780606,285
1293,0.01,0.05,0.05,3,2,13,5,"spacetime, system, matrix, enrichment, linear",5,-0.023986202797473596,0.5282610277977258,-2.0384201720381734,285
1313,0.01,0.05,0.05,3,2,6,5,"kernel, shock, reproduce, finescale, integration",5,0.07903342222183482,0.5547129255788533,-6.035933032633308,285
1356,0.01,0.05,0.05,3,2,9,5,"basis, reduce, error, reduction, snapshot",5,0.1370075733639028,0.5716565267946996,-2.3475243666323657,285
1478,0.01,0.05,0.05,3,2,10,5,"model, continuum, peridynamic, nonlocal, hybrid",5,0.18572123344684474,0.7571112108765786,-2.6331572375761656,285
1529,0.01,0.05,0.05,3,2,12,5,"crack, pd, xfem, fracture, tip",5,0.27009932737898346,0.7997977767229216,-1.6430650407205754,285
1539,0.01,0.05,0.05,3,2,4,5,"order, mass, matrix, superconvergent, formulation",5,0.18648334904158043,0.6471175119178113,-2.0097965606887005,285
1544,0.01,0.05,0.05,3,2,9,5,"mesh, element, cisamr, structure, crack",5,0.0005735933394449086,0.5283599329383055,-2.00916282414289,285
1701,0.01,0.05,0.05,3,1,11,5,"shear, element, layer, plate, stress",5,0.08615516572613338,0.5480786208694111,-1.8186365695664755,285
1718,0.01,0.05,0.05,3,1,12,5,"weight, output, ann, process, desire",5,0.25245160162361185,0.526878303224724,-2.041459940567461,285
1725,0.01,0.05,0.05,3,2,6,5,"boundary, condition, lattice, function, kernel",5,0.12853290412785973,0.5648315704550467,-2.2428837335489997,285
1997,0.01,0.05,0.05,3,2,4,5,"particle, contact, shape, dem, model",5,0.10051833843281784,0.5678654089011882,-1.7754260552996546,285
2786,0.01,0.05,0.05,3,1,3,5,"contact, local, problem, pointwise, body",5,0.13503469112541794,0.5705191504601297,-2.28515088296815,285
2919,0.01,0.05,0.05,3,2,12,5,"contact, approach, mortar, surface, beam",5,0.053940596013785536,0.41532760789376005,-2.2298395243060325,285
2945,0.01,0.05,0.05,3,2,6,5,"composite, multiscale, scale, concurrent, structural",5,0.15898643513433314,0.6098178483028202,-2.024567786365353,285
2948,0.01,0.05,0.05,3,1,10,5,"system, multiple, energy, overall, framework",5,-0.04880625375896299,0.3968036233508769,-2.031960481602728,285
3088,0.01,0.05,0.05,3,2,3,5,"fluid, mesh, move, motion, technique",5,0.07758576636719185,0.5570747760408341,-1.7937016576402471,285
3094,0.01,0.05,0.05,3,1,10,5,"equation, matrix, stability, term, mass",5,0.0945826817744503,0.4976561407847292,-2.4661859172288714,285
3174,0.01,0.05,0.05,3,2,9,5,"pgd, identification, problem, generalize, global",5,0.1042516579022025,0.7119038256194222,-1.5127213073991181,285
