node_id,eta,gamma,depth,alpha,layer,document_count,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,iteration
0,0.1,0.05,3,0.1,0,970,10,"method, use, model, element, propose, numerical, problem, finite, present, approach",10,0.021491643988249532,0.47491005294320765,-0.7116417800036596,115
1,0.1,0.05,3,0.1,1,453,10,"model, material, fracture, simulation, crack, scale, response, mechanical, microstructure, strain",10,0.01953106075136296,0.6547538005323077,-1.7775286089453108,115
2,0.1,0.05,3,0.1,2,34,10,"contact, algorithm, time, solution, problem, matrix, tire, spacetime, memory, cost",10,-0.03786672248051046,0.30943729459973646,-2.904898170621366,115
4551,0.1,0.05,3,0.1,2,6,10,"cut, shear, band, metal, particle, formation, lagrangian, detection, localization, material",10,-0.058075984254752584,0.46731241552305747,-3.6077916167327135,115
4487,0.1,0.05,3,0.1,1,2,10,"basis, pod, error, pure, decomposition, mode, homogenization, bound, yield, residual",10,-0.08470186634078489,0.2822634080633974,-2.448586011946124,115
1416,0.1,0.05,3,0.1,2,12,10,"topology, optimization, material, design, structural, density, thermodynamic, two, optimal, additive",10,-0.029482488467123168,0.32276573963454036,-3.1871930359226845,115
449,0.1,0.05,3,0.1,2,14,10,"et, eng, mech, al, comput, appl, macroscopic, j, framework, fem",10,0.2952753355871004,0.7111690568289392,-1.2906893709324743,115
983,0.1,0.05,3,0.1,1,10,10,"stiffness, nonlinear, efficiency, hyperreduction, reducedorder, reduce, polynomial, rom, online, stage",10,-0.0626786606554326,0.5622040651116471,-2.5347735740117106,115
66,0.1,0.05,3,0.1,2,16,10,"uncertainty, model, bayesian, prediction, reduction, parameter, error, element, mesh, network",10,0.0008557862552610275,0.4164165166108125,-1.8999896564749472,115
3,0.1,0.05,3,0.1,1,18,10,"process, material, manufacturing, laser, additive, powder, slm, melt, layer, meshfree",10,0.16065370520375968,0.6165281432065823,-2.115587054568523,115
4215,0.1,0.05,3,0.1,2,2,10,"theory, integration, generalize, thermomechanical, solve, speed, rkpm, nodal, explicit, twopart",10,-0.14308109593624502,0.4018821719627842,-2.7617362415777795,115
463,0.1,0.05,3,0.1,2,14,10,"model, covid, spread, disease, infection, element, time, provide, system, pandemic",10,0.04117724873828687,0.5174261769876447,-2.7546262806472104,115
53,0.1,0.05,3,0.1,2,12,10,"damage, crack, discrete, failure, mesh, delamination, fatigue, track, test, mode",10,0.0038018823115874814,0.3567035509575742,-2.2960222688177154,115
2918,0.1,0.05,3,0.1,2,6,10,"approximation, meshfree, kernel, formulation, galerkin, plate, variational, finescale, conform, reproduce",10,0.08124536245203234,0.6185094469796385,-2.656540919130201,115
4330,0.1,0.05,3,0.1,2,4,10,"mesh, element, cisamr, structure, conform, refinement, node, generation, algorithm, phase",10,0.14256016542240074,0.5416861550494136,-1.9381551680100122,115
1918,0.1,0.05,3,0.1,2,11,10,"shell, function, rkpm, isogeometric, kernel, analysis, reproduce, adaptive, base, beam",10,0.06141241211370598,0.4192195217689213,-2.0256274989850773,115
1471,0.1,0.05,3,0.1,2,6,10,"mechanical, region, force, phase, transition, stress, resolve, transformation, frequency, calculation",10,-0.049145377674919735,0.2620428333326927,-4.097487653471525,115
406,0.1,0.05,3,0.1,2,13,10,"equation, fractional, differential, function, derivative, solve, irregular, ordinary, issue, weight",10,0.09304508226583452,0.6264864655161086,-2.2527103187797626,115
1046,0.1,0.05,3,0.1,2,5,10,"identification, structural, stress, response, input, recover, adopt, signal, modal, full",10,-0.08100634313018032,0.36156488405277487,-6.371613773962951,115
953,0.1,0.05,3,0.1,1,20,10,"simulation, process, x, support, plate, efficient, temperature, mixed, irregular, introduce",10,-0.23744753776506838,0.3531335988495561,-4.079087971291528,115
