node_id,eta,gamma,depth,alpha,layer,document_count,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,iteration
0,0.005,0.05,3,0.1,0,970,5,"method, use, model, element, propose",5,0.013885924146951547,0.48573015805465863,-0.6038003499812621,115
1,0.005,0.05,3,0.1,1,453,5,"model, material, fracture, simulation, crack",5,0.0597826688086606,0.6987800840493972,-1.5217118100609,115
2,0.005,0.05,3,0.1,2,34,5,"contact, algorithm, time, solution, problem",5,0.03639332950447009,0.43435809927926616,-1.0146717663608376,115
4551,0.005,0.05,3,0.1,2,6,5,"cut, shear, band, metal, particle",5,0.1034966010406991,0.4080610997527834,-4.297915925399582,115
4487,0.005,0.05,3,0.1,1,2,5,"basis, pod, error, pure, decomposition",5,0.037131834877287904,0.5051693222038216,-2.113258411481344,115
1416,0.005,0.05,3,0.1,2,12,5,"topology, optimization, material, design, structural",5,0.22213800957886837,0.5476841823254956,-1.22700189391966,115
449,0.005,0.05,3,0.1,2,14,5,"et, eng, mech, al, comput",5,0.7414413740885185,0.9899769797300513,-0.3741694852753704,115
983,0.005,0.05,3,0.1,1,10,5,"stiffness, nonlinear, efficiency, hyperreduction, reducedorder",5,0.032910290639801075,0.6745239105452182,-2.7972629730747496,115
66,0.005,0.05,3,0.1,2,16,5,"uncertainty, model, bayesian, prediction, reduction",5,0.19971615977315238,0.6302229161473869,-1.975924864673327,115
3,0.005,0.05,3,0.1,1,18,5,"process, material, manufacturing, laser, additive",5,0.3035028058168511,0.7032897527614355,-1.9073680438528953,115
4215,0.005,0.05,3,0.1,2,2,5,"theory, integration, generalize, thermomechanical, solve",5,0.10977855549486612,0.4806570693989002,-2.2161883417516366,115
463,0.005,0.05,3,0.1,2,14,5,"model, covid, spread, disease, infection",5,0.3126436032976887,0.8132755873314064,-2.3284683608088104,115
53,0.005,0.05,3,0.1,2,12,5,"damage, crack, discrete, failure, mesh",5,0.08074289050922152,0.5838140958132965,-1.5945018793973236,115
2918,0.005,0.05,3,0.1,2,6,5,"approximation, meshfree, kernel, formulation, galerkin",5,0.2180803855559202,0.80985402382075,-1.5213879164226305,115
4330,0.005,0.05,3,0.1,2,4,5,"mesh, element, cisamr, structure, conform",5,0.1814717704443944,0.6398419673028262,-2.087689071154346,115
1918,0.005,0.05,3,0.1,2,11,5,"shell, function, rkpm, isogeometric, kernel",5,0.18073501841267192,0.6487206668348151,-2.2451388726679697,115
1471,0.005,0.05,3,0.1,2,6,5,"mechanical, region, force, phase, transition",5,0.14386061889105628,0.6096261823065848,-2.4576302143866884,115
406,0.005,0.05,3,0.1,2,13,5,"equation, fractional, differential, function, derivative",5,0.2575694282957331,0.7686856358290493,-1.6238740588941756,115
1046,0.005,0.05,3,0.1,2,5,5,"identification, structural, stress, response, input",5,-0.03647570911627172,0.5751465762391199,-2.420314754181835,115
953,0.005,0.05,3,0.1,1,20,5,"simulation, process, x, support, plate",5,-0.28164468361126793,0.5701925216642451,-3.0452847620406125,115
2320,0.005,0.05,3,0.1,1,27,5,"element, shell, rotation, node, field",5,0.04079044083444919,0.4872100032905168,-1.943213074087725,115
306,0.005,0.05,3,0.1,2,10,5,"sph, particle, interaction, solid, fluid",5,0.0959984472771972,0.7617825301016217,-1.2678967308194644,115
3402,0.005,0.05,3,0.1,2,4,5,"element, part, virtual, vem, consider",5,0.1163908866655532,0.5755711687164647,-2.2413879087065522,115
321,0.005,0.05,3,0.1,2,13,5,"structure, random, stochastic, dynamic, structural",5,0.10163366337163963,0.6981725273110431,-1.8764734964814285,115
481,0.005,0.05,3,0.1,2,10,5,"model, peridynamic, continuum, nonlocal, surface",5,0.14573757726766093,0.6057905554347404,-2.0496761639775634,115
344,0.005,0.05,3,0.1,2,14,5,"grain, crystal, boundary, polymer, slip",5,0.004957249635500966,0.3925819112395724,-6.381552474524542,115
71,0.005,0.05,3,0.1,2,14,5,"data, material, lattice, elastic, stress",5,0.027475711269638926,0.5244984809419466,-1.9145873342503645,115
214,0.005,0.05,3,0.1,2,11,5,"stress, surface, powder, model, manufacturing",5,0.07634893874645372,0.6702059889175734,-1.7970208288158012,115
1249,0.005,0.05,3,0.1,2,8,5,"strain, formulation, lock, element, solidshell",5,0.15539626146996163,0.7203884972436196,-2.140371312200883,115
122,0.005,0.05,3,0.1,2,11,5,"contact, formulation, isogeometric, mortar, nurbs",5,0.04101814524517422,0.353031921243957,-2.5555836296173857,115
567,0.005,0.05,3,0.1,2,7,5,"interface, cohesive, composite, interfacial, crack",5,0.18931317814606455,0.6759800356271931,-1.8364863997831347,115
606,0.005,0.05,3,0.1,1,12,5,"angle, rotate, material, isotropic, strain",5,0.07694324258682075,0.3769102494256492,-1.9386855027155938,115
627,0.005,0.05,3,0.1,2,13,5,"contact, formulation, friction, problem, surface",5,0.10049397608234642,0.5471294230079867,-1.3428820216763522,115
129,0.005,0.05,3,0.1,2,10,5,"beam, shear, theory, homogenization, stiffness",5,-0.016201545860794992,0.4993040176981901,-2.0743347122870457,115
2735,0.005,0.05,3,0.1,2,5,5,"moment, integration, quadrature, point, fit",5,0.3144287480252762,0.9185283122597317,-1.5809376121738432,115
787,0.005,0.05,3,0.1,2,11,5,"fiber, composite, reinforce, tensile, failure",5,0.27855111202951,0.7802335277334088,-1.6594908446215288,115
2357,0.005,0.05,3,0.1,1,9,5,"fine, load, may, far, current",5,-0.31799185810066344,0.40145072505734525,-11.368577757608996,115
137,0.005,0.05,3,0.1,1,18,5,"original, article, n, publish, error",5,0.12401818222206162,0.5036097655601988,-2.5118626783023923,115
2190,0.005,0.05,3,0.1,1,10,5,"erosion, particle, flow, model, analysis",5,0.0559160500600106,0.4381200624191798,-0.827444401848374,115
2917,0.005,0.05,3,0.1,1,11,5,"displacement, matrix, rotation, transverse, shear",5,0.1566419627683865,0.6680744293131408,-2.123943619092912,115
3737,0.005,0.05,3,0.1,2,3,5,"mesh, fluid, move, fsi, equation",5,0.07790971534374273,0.6604815786164621,-1.9627611838990042,115
2678,0.005,0.05,3,0.1,1,9,5,"static, condensation, equation, shape, include",5,-0.0488993014411286,0.6613512070358856,-1.4745247298316448,115
3424,0.005,0.05,3,0.1,2,4,5,"fracture, model, phasefield, porous, medium",5,0.23912765387177431,0.6944470591009693,-2.179927780504318,115
1893,0.005,0.05,3,0.1,2,8,5,"element, problem, virtual, vem, last",5,0.1859384855445062,0.6012618715028919,-2.8811435655341375,115
607,0.005,0.05,3,0.1,2,4,5,"element, rotation, c, variable, lagrange",5,0.11937487154683146,0.4558897658130855,-2.261436277665011,115
1246,0.005,0.05,3,0.1,2,4,5,"smooth, smoothed, contact, stable, spherical",5,0.07775831810123293,0.6912506556313044,-2.276714946310755,115
4162,0.005,0.05,3,0.1,2,2,5,"fractional, diffusion, finite, oscillation, enrich",5,0.22956879115349507,0.6639213377124897,-2.338979320673547,115
3154,0.005,0.05,3,0.1,1,4,5,"thermal, deformation, vibration, structural, metal",5,0.18852542518052895,0.5198332650125536,-2.4729068976874964,115
6,0.005,0.05,3,0.1,1,13,5,"flow, st, computational, method, challenge",5,0.16539752498543195,0.6652853200562949,-0.9200878260777845,115
2535,0.005,0.05,3,0.1,2,10,5,"element, mode, displacement, configuration, modal",5,0.0009399557758058286,0.5873770416681355,-2.7286929969308575,115
2102,0.005,0.05,3,0.1,2,12,5,"crack, pd, xfem, tip, strategy",5,0.22176776552762387,0.7009723573022992,-1.7498588688415488,115
412,0.005,0.05,3,0.1,1,6,5,"framework, overall, rapidly, branch, multiple",5,0.0006073504905036934,0.47444730863591145,-2.7268246345878677,115
40,0.005,0.05,3,0.1,2,7,5,"predict, part, residual, build, thermal",5,0.22996911645258883,0.7306327926501005,-2.2051740903538697,115
2325,0.005,0.05,3,0.1,2,7,5,"design, structure, lattice, property, material",5,0.10819275228065199,0.6296345781359245,-1.388621499797482,115
3357,0.005,0.05,3,0.1,1,3,5,"fluid, principle, minimization, formulation, mass",5,0.15045787045622713,0.5618871967214037,-2.3020897631480817,115
937,0.005,0.05,3,0.1,1,7,5,"crack, mesh, fracture, tetrahedral, multiple",5,-0.04814121829755026,0.6473626610677787,-2.5938378017357735,115
