node_id,alpha,eta,gamma,depth,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,global_npmi,global_c_v,global_u_mass,iteration,layer,document_count
0,0.1,0.05,0.05,3,5,"method, model, element, use, propose",5,0.0138859241469515,0.4857301580546586,-0.594130383979679,0.0640478934702182,0.5491498831715581,-2.8859872321561486,90,0,970
5480,0.1,0.05,0.05,3,5,"mass, matrix, order, superconvergent, formulation",5,0.1864833490415804,0.6471175119178114,-1.7695440914889615,0.0640478934702182,0.5491498831715581,-2.8859872321561486,90,2,3
1,0.1,0.05,0.05,3,5,"model, material, fracture, framework, damage",5,0.0848222495463394,0.56480600579819,-1.7036921143095491,0.0640478934702182,0.5491498831715581,-2.8859872321561486,90,1,370
4964,0.1,0.05,0.05,3,5,"state, variable, generic, formalism, make",5,0.2121807258971002,0.3917451639509797,-2.763875189544306,0.0640478934702182,0.5491498831715581,-2.8859872321561486,90,1,10
481,0.1,0.05,0.05,3,5,"model, peridynamic, continuum, hybrid, nonlocal",5,0.1857212334468447,0.7571112108765785,-2.474063793489212,0.0640478934702182,0.5491498831715581,-2.8859872321561486,90,2,7
12641,0.1,0.05,0.05,3,5,"nurbs, lr, surface, refinement, local",5,0.2501398577768159,0.6422985411115498,-1.4993514341429917,0.0640478934702182,0.5491498831715581,-2.8859872321561486,90,1,11
3,0.1,0.05,0.05,3,5,"process, manufacturing, additive, material, laser",5,0.3035028058168511,0.7032897527614355,-1.4649342722496708,0.0640478934702182,0.5491498831715581,-2.8859872321561486,90,1,24
4215,0.1,0.05,0.05,3,5,"integration, generalize, theory, thermomechanical, speed",5,-0.0277051280000507,0.2962952665954468,-3.0930908807064226,0.0640478934702182,0.5491498831715581,-2.8859872321561486,90,2,4
5794,0.1,0.05,0.05,3,5,"mesh, accuracy, dual, standard, scheme",5,0.0469702934319659,0.5384697270453748,-1.870787652005486,0.0640478934702182,0.5491498831715581,-2.8859872321561486,90,1,7
4939,0.1,0.05,0.05,3,5,"basis, reduction, proper, decomposition, pod",5,0.2365493767763387,0.7634336034021549,-1.9067528012576036,0.0640478934702182,0.5491498831715581,-2.8859872321561486,90,1,6
2918,0.1,0.05,0.05,3,5,"kernel, meshfree, reproduce, approximation, shock",5,0.1469831537223742,0.7099921256325123,-4.009884030886339,0.0640478934702182,0.5491498831715581,-2.8859872321561486,90,2,9
11286,0.1,0.05,0.05,3,5,"material, microstructures, microstructure, homogenization, property",5,0.1512142183467138,0.7604544460353159,-1.451449095740709,0.0640478934702182,0.5491498831715581,-2.8859872321561486,90,2,10
4330,0.1,0.05,0.05,3,5,"mesh, element, cisamr, conform, structure",5,0.1814717704443944,0.6398419673028262,-1.886445988014659,0.0640478934702182,0.5491498831715581,-2.8859872321561486,90,2,5
10126,0.1,0.05,0.05,3,5,"thin, membrane, instability, symmetry, mode",5,0.2266682039959306,0.5729723773916843,-2.0253231217429644,0.0640478934702182,0.5491498831715581,-2.8859872321561486,90,1,7
9360,0.1,0.05,0.05,3,5,"interface, multiplier, lagrange, nonconforming, mesh",5,0.1357904862607449,0.6497784655180364,-1.4756732791522096,0.0640478934702182,0.5491498831715581,-2.8859872321561486,90,2,8
406,0.1,0.05,0.05,3,5,"equation, fractional, differential, derivative, function",5,0.2575694282957331,0.7686856358290493,-1.4244744253218804,0.0640478934702182,0.5491498831715581,-2.8859872321561486,90,2,10
1046,0.1,0.05,0.05,3,5,"fiber, orientation, identification, structural, stress",5,-0.1274878218945759,0.6197540261692741,-2.18687256989361,0.0640478934702182,0.5491498831715581,-2.8859872321561486,90,2,4
4978,0.1,0.05,0.05,3,5,"novel, distribution, homogenization, scale, progressive",5,-0.1595781377578347,0.3740649386635621,-7.069600145169171,0.0640478934702182,0.5491498831715581,-2.8859872321561486,90,1,7
5973,0.1,0.05,0.05,3,5,"particle, shape, dem, model, distance",5,0.1704634278785282,0.7081127981865298,-1.9936477848957237,0.0640478934702182,0.5491498831715581,-2.8859872321561486,90,2,4
5394,0.1,0.05,0.05,3,5,"optimization, design, topology, structure, optimize",5,0.1970240160818647,0.5265966615668628,-1.7212585331151735,0.0640478934702182,0.5491498831715581,-2.8859872321561486,90,1,9
2320,0.1,0.05,0.05,3,5,"element, shell, displacement, rotation, approximation",5,0.1243190681126537,0.5707694912484959,-1.9407673292851184,0.0640478934702182,0.5491498831715581,-2.8859872321561486,90,1,30
2535,0.1,0.05,0.05,3,5,"element, mode, displacement, contact, derive",5,0.0135653127408774,0.4160725445482813,-2.2649595189999383,0.0640478934702182,0.5491498831715581,-2.8859872321561486,90,2,10
449,0.1,0.05,0.05,3,5,"eng, mech, strain, et, al",5,0.45803308347082,0.8636224915282247,-1.0057141528280478,0.0640478934702182,0.5491498831715581,-2.8859872321561486,90,2,9
321,0.1,0.05,0.05,3,5,"structure, random, response, stochastic, dynamic",5,0.0978247949503566,0.6181292977758004,-1.991520837980472,0.0640478934702182,0.5491498831715581,-2.8859872321561486,90,2,9
14626,0.1,0.05,0.05,3,5,"stress, shear, displacement, static, plate",5,0.1232349439255707,0.6936301057939198,-2.0144514064414887,0.0640478934702182,0.5491498831715581,-2.8859872321561486,90,2,7
4014,0.1,0.05,0.05,3,5,"stochastic, random, uncertainty, level, probabilistic",5,0.1648550513360978,0.6573297013711982,-1.7625533541868013,0.0640478934702182,0.5491498831715581,-2.8859872321561486,90,2,14
344,0.1,0.05,0.05,3,5,"grain, boundary, slip, crystal, gradient",5,0.143811031540698,0.5569558469256011,-1.7246580945237588,0.0640478934702182,0.5491498831715581,-2.8859872321561486,90,2,5
