node_id,eta,gamma,depth,alpha,layer,document_count,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,iteration
0,0.01,0.05,3,0.1,0,970,5,"method, model, use, element, numerical",5,-0.0013048143255487954,0.4947950240613893,-0.5807813009350646,195
1,0.01,0.05,3,0.1,1,405,5,"model, material, crack, fracture, response",5,0.06415127867830514,0.7157812129197832,-1.6865388238253989,195
2,0.01,0.05,3,0.1,2,12,5,"solution, contact, matrix, system, spacetime",5,0.013176554599997106,0.5461855468186146,-2.374770635450807,195
4551,0.01,0.05,3,0.1,2,4,5,"cut, metal, particle, shear, formation",5,0.1465212031033598,0.5251990045069826,-2.170218606588098,195
1416,0.01,0.05,3,0.1,2,7,5,"topology, optimization, structural, material, density",5,0.11439734351034529,0.4360663385161129,-1.5253006204305477,195
449,0.01,0.05,3,0.1,2,15,5,"et, al, eng, comput, cluster",5,0.5071508881726324,0.8644963216963448,-1.2719523667617314,195
983,0.01,0.05,3,0.1,1,12,5,"efficiency, approach, reducedorder, nonlinear, online",5,0.06937322861438777,0.6281840657528421,-2.4040828532551712,195
3784,0.01,0.05,3,0.1,1,8,5,"nonlinear, reduction, application, frequency, reconstruct",5,-0.19654608359390177,0.2888715256349106,-3.2266290597677867,195
66,0.01,0.05,3,0.1,2,15,5,"model, uncertainty, bayesian, prediction, reduction",5,0.1997161597731524,0.6302229161473869,-2.2456989478176617,195
3,0.01,0.05,3,0.1,1,19,5,"process, manufacturing, additive, laser, material",5,0.30350280581685113,0.7032897527614356,-1.1713714373012425,195
4215,0.01,0.05,3,0.1,2,5,5,"shock, kernel, integration, reproduce, nodal",5,0.20230648898306614,0.7777957877220626,-1.5027283413911936,195
463,0.01,0.05,3,0.1,2,11,5,"model, covid, spread, disease, infection",5,0.3126436032976887,0.8132755873314064,-2.3284683608088104,195
1490,0.01,0.05,3,0.1,1,11,5,"pdes, function, largescale, interpolation, multiphysics",5,-0.19408589611583354,0.3171485481979442,-4.91693374713241,195
53,0.01,0.05,3,0.1,2,11,5,"damage, crack, fatigue, failure, mode",5,0.17514905449452348,0.7219787739960039,-1.9851546323234281,195
2918,0.01,0.05,3,0.1,2,4,5,"magnetic, approximation, finescale, kernel, multiscale",5,-0.17131525172848344,0.3417769741495345,-6.4002172972931906,195
4330,0.01,0.05,3,0.1,2,4,5,"mesh, cisamr, element, structure, conform",5,0.1814717704443944,0.6398419673028262,-1.6246052778806792,195
1918,0.01,0.05,3,0.1,2,9,5,"shell, base, function, isogeometric, rkpm",5,0.12696362447162696,0.6055667811495579,-2.3573189953786473,195
1471,0.01,0.05,3,0.1,2,4,5,"mechanical, transition, force, phase, microstructures",5,0.13422690590377437,0.513377148752017,-2.345098558037482,195
406,0.01,0.05,3,0.1,2,9,5,"fractional, equation, function, differential, derivative",5,0.2575694282957331,0.7686856358290495,-1.520707924781467,195
1046,0.01,0.05,3,0.1,2,4,5,"identification, parameter, input, structural, response",5,0.11404900895453078,0.61448410963934,-1.7332876634108605,195
953,0.01,0.05,3,0.1,1,10,5,"damage, model, local, crack, concrete",5,0.06259948728197418,0.58292628928525,-2.1264866317685778,195
2320,0.01,0.05,3,0.1,1,17,5,"element, rotation, shell, displacement, field",5,0.11502433019379203,0.5736167505827332,-1.5572746725215822,195
306,0.01,0.05,3,0.1,2,6,5,"framework, solid, interaction, medium, dynamic",5,0.03417480562449542,0.49139650500569215,-2.0943330228603663,195
193,0.01,0.05,3,0.1,2,7,5,"element, mesh, tetrahedral, hexahedral, linear",5,0.23496930848118042,0.6230342753928628,-2.3436518123845316,195
321,0.01,0.05,3,0.1,2,12,5,"structure, random, stochastic, dynamic, response",5,0.09782479495035663,0.6181292977758004,-1.8787183796357219,195
4426,0.01,0.05,3,0.1,2,2,5,"shell, additional, stress, static, resultant",5,0.13295633433964646,0.6300727140037965,-2.2572397789306735,195
481,0.01,0.05,3,0.1,2,8,5,"model, peridynamic, continuum, nonlocal, crack",5,0.08749841602270095,0.8235736433001509,-1.7843809522298275,195
344,0.01,0.05,3,0.1,2,10,5,"crystal, grain, boundary, orientation, gradient",5,0.13874168253320512,0.645820515722117,-1.5897706862377616,195
71,0.01,0.05,3,0.1,2,15,5,"lattice, material, elastic, data, strain",5,0.039212607098169226,0.5899434483148298,-1.5202895785768553,195
214,0.01,0.05,3,0.1,2,9,5,"laser, stress, process, residual, plasticity",5,0.11384400410100073,0.6842784230532359,-1.831842144745925,195
1249,0.01,0.05,3,0.1,2,7,5,"lock, strain, formulation, element, solidshell",5,0.15539626146996163,0.7203884972436196,-1.7439387966015165,195
122,0.01,0.05,3,0.1,2,9,5,"contact, isogeometric, nurbs, formulation, frictional",5,0.06274885955170648,0.4690760153264633,-1.911248644117719,195
606,0.01,0.05,3,0.1,1,7,5,"rod, smooth, rotational, simple, interpolation",5,0.08079745167353589,0.4680645551673118,-4.212542220821368,195
627,0.01,0.05,3,0.1,2,14,5,"contact, friction, formulation, law, interface",5,0.13633721690918826,0.49352191733995915,-1.5949843273007198,195
