node_id,eta,gamma,depth,alpha,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,global_npmi,global_c_v,global_u_mass,iteration,layer,document_count
0,0.01,0.05,3,0.1,5,"method, model, use, element, numerical",5,-0.0013048143255487,0.4947950240613893,-0.5807813009350646,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,0,970
1,0.01,0.05,3,0.1,5,"model, material, crack, fracture, response",5,0.0641512786783051,0.7157812129197832,-1.6865388238253989,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,1,405
2,0.01,0.05,3,0.1,5,"solution, contact, matrix, system, spacetime",5,0.0131765545999971,0.5461855468186146,-2.374770635450807,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,12
4551,0.01,0.05,3,0.1,5,"cut, metal, particle, shear, formation",5,0.1465212031033598,0.5251990045069826,-2.170218606588098,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,4
1416,0.01,0.05,3,0.1,5,"topology, optimization, structural, material, density",5,0.1143973435103452,0.4360663385161129,-1.5253006204305477,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,7
449,0.01,0.05,3,0.1,5,"et, al, eng, comput, cluster",5,0.5071508881726324,0.8644963216963448,-1.2719523667617314,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,15
983,0.01,0.05,3,0.1,5,"efficiency, approach, reducedorder, nonlinear, online",5,0.0693732286143877,0.6281840657528421,-2.4040828532551712,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,1,12
3784,0.01,0.05,3,0.1,5,"nonlinear, reduction, application, frequency, reconstruct",5,-0.1965460835939017,0.2888715256349106,-3.2266290597677867,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,1,8
66,0.01,0.05,3,0.1,5,"model, uncertainty, bayesian, prediction, reduction",5,0.1997161597731524,0.6302229161473869,-2.2456989478176617,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,15
3,0.01,0.05,3,0.1,5,"process, manufacturing, additive, laser, material",5,0.3035028058168511,0.7032897527614356,-1.1713714373012425,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,1,19
4215,0.01,0.05,3,0.1,5,"shock, kernel, integration, reproduce, nodal",5,0.2023064889830661,0.7777957877220626,-1.5027283413911936,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,5
463,0.01,0.05,3,0.1,5,"model, covid, spread, disease, infection",5,0.3126436032976887,0.8132755873314064,-2.3284683608088104,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,11
1490,0.01,0.05,3,0.1,5,"pdes, function, largescale, interpolation, multiphysics",5,-0.1940858961158335,0.3171485481979442,-4.91693374713241,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,1,11
53,0.01,0.05,3,0.1,5,"damage, crack, fatigue, failure, mode",5,0.1751490544945234,0.7219787739960039,-1.985154632323428,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,11
2918,0.01,0.05,3,0.1,5,"magnetic, approximation, finescale, kernel, multiscale",5,-0.1713152517284834,0.3417769741495345,-6.400217297293191,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,4
4330,0.01,0.05,3,0.1,5,"mesh, cisamr, element, structure, conform",5,0.1814717704443944,0.6398419673028262,-1.6246052778806792,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,4
1918,0.01,0.05,3,0.1,5,"shell, base, function, isogeometric, rkpm",5,0.1269636244716269,0.6055667811495579,-2.3573189953786478,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,9
1471,0.01,0.05,3,0.1,5,"mechanical, transition, force, phase, microstructures",5,0.1342269059037743,0.513377148752017,-2.345098558037482,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,4
406,0.01,0.05,3,0.1,5,"fractional, equation, function, differential, derivative",5,0.2575694282957331,0.7686856358290495,-1.520707924781467,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,9
1046,0.01,0.05,3,0.1,5,"identification, parameter, input, structural, response",5,0.1140490089545307,0.61448410963934,-1.7332876634108605,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,4
953,0.01,0.05,3,0.1,5,"damage, model, local, crack, concrete",5,0.0625994872819741,0.58292628928525,-2.1264866317685778,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,1,10
2320,0.01,0.05,3,0.1,5,"element, rotation, shell, displacement, field",5,0.115024330193792,0.5736167505827332,-1.5572746725215822,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,1,17
306,0.01,0.05,3,0.1,5,"framework, solid, interaction, medium, dynamic",5,0.0341748056244954,0.4913965050056921,-2.0943330228603663,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,6
193,0.01,0.05,3,0.1,5,"element, mesh, tetrahedral, hexahedral, linear",5,0.2349693084811804,0.6230342753928628,-2.343651812384532,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,7
321,0.01,0.05,3,0.1,5,"structure, random, stochastic, dynamic, response",5,0.0978247949503566,0.6181292977758004,-1.8787183796357216,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,12
4426,0.01,0.05,3,0.1,5,"shell, additional, stress, static, resultant",5,0.1329563343396464,0.6300727140037965,-2.257239778930673,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,2
481,0.01,0.05,3,0.1,5,"model, peridynamic, continuum, nonlocal, crack",5,0.0874984160227009,0.8235736433001509,-1.7843809522298275,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,8
344,0.01,0.05,3,0.1,5,"crystal, grain, boundary, orientation, gradient",5,0.1387416825332051,0.645820515722117,-1.5897706862377616,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,10
71,0.01,0.05,3,0.1,5,"lattice, material, elastic, data, strain",5,0.0392126070981692,0.5899434483148298,-1.520289578576855,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,15
214,0.01,0.05,3,0.1,5,"laser, stress, process, residual, plasticity",5,0.1138440041010007,0.6842784230532359,-1.831842144745925,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,9
1249,0.01,0.05,3,0.1,5,"lock, strain, formulation, element, solidshell",5,0.1553962614699616,0.7203884972436196,-1.7439387966015163,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,7
122,0.01,0.05,3,0.1,5,"contact, isogeometric, nurbs, formulation, frictional",5,0.0627488595517064,0.4690760153264633,-1.911248644117719,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,9
606,0.01,0.05,3,0.1,5,"rod, smooth, rotational, simple, interpolation",5,0.0807974516735358,0.4680645551673118,-4.212542220821368,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,1,7
627,0.01,0.05,3,0.1,5,"contact, friction, formulation, law, interface",5,0.1363372169091882,0.4935219173399591,-1.5949843273007198,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,14
129,0.01,0.05,3,0.1,5,"beam, shear, theory, homogenization, size",5,0.0329092490952048,0.5650941883372929,-2.090731142401413,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,6
2735,0.01,0.05,3,0.1,5,"integration, moment, quadrature, point, rule",5,0.3491547108211622,0.9221497345117274,-1.5841065632970983,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,3
787,0.01,0.05,3,0.1,5,"fiber, failure, composite, tire, sensitivity",5,-0.1307808248625088,0.4167681054835193,-6.79480792264174,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,11
2357,0.01,0.05,3,0.1,5,"bem, fast, matrix, solve, multidomain",5,0.2433046154060177,0.5253771893693615,-2.1499963454989923,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,1,8
137,0.01,0.05,3,0.1,5,"error, article, original, publish, name",5,0.1026456764603133,0.5815407578515976,-2.816110081883963,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,1,18
2109,0.01,0.05,3,0.1,5,"strain, localization, plane, plasticity, stress",5,0.265088715144236,0.8516404025676808,-1.423723836107507,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,6
2190,0.01,0.05,3,0.1,5,"erosion, particle, update, flow, analysis",5,0.125924603173598,0.4323041300851482,-1.2443705272681167,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,1,10
2917,0.01,0.05,3,0.1,5,"model, inversion, highfidelity, ensemble, calibrate",5,-0.0288543282511957,0.634901140373506,-3.029729997963108,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,1,18
3737,0.01,0.05,3,0.1,5,"mesh, fluid, move, fsi, deformation",5,0.0957248775932165,0.5958077962029683,-2.0579962475302884,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,4
2678,0.01,0.05,3,0.1,5,"function, crack, enrichment, problem, gxfem",5,0.152910242423171,0.6474201806013168,-2.6545342270693637,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,1,7
1893,0.01,0.05,3,0.1,5,"element, problem, virtual, vem, arbitrary",5,0.05468857704478,0.5891931737389676,-2.492758352718309,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,8
607,0.01,0.05,3,0.1,5,"element, rotation, c, displacement, continuity",5,0.1916264394840308,0.4864499719960987,-2.1866847198753456,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,4
1246,0.01,0.05,3,0.1,5,"smooth, particle, contact, smoothed, integration",5,0.1542423138547062,0.5904584695613627,-2.0597745909867493,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,6
2386,0.01,0.05,3,0.1,5,"optimization, material, design, structure, topology",5,0.1839631630951934,0.5245074240626952,-1.5208576253664583,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,1,7
3154,0.01,0.05,3,0.1,5,"thermal, deformation, vibration, structural, metal",5,0.1885254251805289,0.5198332650125536,-2.4729068976874964,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,1,4
6,0.01,0.05,3,0.1,5,"st, method, computation, flow, isogeometric",5,0.1967639618076493,0.7510205084116801,-1.1724379742279818,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,1,9
2535,0.01,0.05,3,0.1,5,"element, mode, displacement, modal, static",5,0.1214967486096993,0.654144187508093,-2.3508438357588184,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,6
2102,0.01,0.05,3,0.1,5,"crack, tire, xfem, pd, strategy",5,-0.1532862844906279,0.4408208905408328,-10.727941395040808,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,12
412,0.01,0.05,3,0.1,5,"electrical, release, field, branch, allow",5,0.0838687512541971,0.4098683655374192,-4.0720476176181695,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,1,6
413,0.01,0.05,3,0.1,5,"system, overall, energy, multiple, framework",5,-0.048806253758963,0.3968036233508769,-2.0028181193664496,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,5
28,0.01,0.05,3,0.1,5,"shell, outofplane, midsurface, model, location",5,0.0468522705523674,0.4616413062710338,-1.7671719248538025,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,2
40,0.01,0.05,3,0.1,5,"predict, part, build, thermal, magnetic",5,0.0238828542135883,0.4941866564157696,-4.897574000429232,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,4
2325,0.01,0.05,3,0.1,5,"design, polymer, structure, lattice, mechanical",5,0.0846650479897586,0.6938462784503725,-1.9567732930000363,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,4
3357,0.01,0.05,3,0.1,5,"fsi, study, fluid, interaction, smooth",5,0.0974403216952475,0.6264840802709158,-1.7184472131444086,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,1,6
937,0.01,0.05,3,0.1,5,"formulation, incompressible, mixed, displacement, compressible",5,0.1700683013500623,0.7309581757470005,-2.1122624982608604,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,1,17
725,0.01,0.05,3,0.1,5,"polygonal, arbitrarily, newmark, damage, adaptively",5,-0.3223671734367538,0.461362646509194,-6.3775615310315175,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,1,11
3399,0.01,0.05,3,0.1,5,"contact, inhomogeneity, algorithm, direction, surface",5,0.147126504675883,0.5798415065167901,-1.811267569899784,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,4
3523,0.01,0.05,3,0.1,5,"fiber, strain, matrix, material, inside",5,0.0525327810084679,0.5062147926266334,-2.174424252770226,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,1,7
3817,0.01,0.05,3,0.1,5,"data, database, design, datadriven, concurrent",5,0.1772029077606427,0.7312444803723159,-2.476909257897793,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,7
4031,0.01,0.05,3,0.1,5,"dynamic, multibody, system, uncertainty, body",5,0.0726956789023145,0.5491857118553802,-2.3571926249806547,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,5
581,0.01,0.05,3,0.1,5,"flow, framework, simulation, formulation, model",5,0.0019929396745493,0.3945536244042867,-0.9035563024302103,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,2,4
4979,0.01,0.05,3,0.1,5,"covid, number, pandemic, new, air",5,0.2732082387665147,0.735754727692455,-1.7301157453129563,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,1,9
5038,0.01,0.05,3,0.1,5,"model, time, scale, critical, increase",5,0.0417030863155953,0.4561428380138244,-2.4084314074370328,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,1,10
5128,0.01,0.05,3,0.1,5,"temperature, heat, system, design, machine",5,0.048533135444005,0.525837449397674,-2.3428282217922574,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,1,9
6272,0.01,0.05,3,0.1,5,"function, neural, network, deep, hierarchical",5,0.2908201147719168,0.7830664904577982,-2.348946888340288,0.0554204691214198,0.5510377179475437,-2.707896766422789,195,1,13
