node_id,alpha,eta,gamma,depth,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,global_npmi,global_c_v,global_u_mass,iteration,layer,document_count
0,0.05,0.05,0.05,3,5,"model, method, use, element, numerical",5,-0.0013048143255487,0.4947950240613893,-0.5686008135466442,0.0616527217000395,0.5617074037720109,-2.687753159026532,175,0,970
1,0.05,0.05,0.05,3,5,"material, model, propose, homogenization, composite",5,0.0445875684340423,0.682263879540175,-1.6790409678075613,0.0616527217000395,0.5617074037720109,-2.687753159026532,175,1,468
2,0.05,0.05,0.05,3,5,"method, element, problem, contact, numerical",5,0.0140136024468356,0.4498561654125803,-1.0636723356680924,0.0616527217000395,0.5617074037720109,-2.687753159026532,175,2,300
3,0.05,0.05,0.05,3,5,"solidshell, strain, lock, new, inhomogeneous",5,0.0720290915190988,0.7314530320691615,-1.7923922428611985,0.0616527217000395,0.5617074037720109,-2.687753159026532,175,1,8
24,0.05,0.05,0.05,3,5,"instability, symmetry, membrane, thin, mode",5,0.2266682039959306,0.5729723773916842,-1.8861929572436535,0.0616527217000395,0.5617074037720109,-2.687753159026532,175,1,8
53,0.05,0.05,0.05,3,5,"flow, turbulent, model, move, navierstokes",5,0.112884233581533,0.7128341257398427,-1.8438405277133616,0.0616527217000395,0.5617074037720109,-2.687753159026532,175,1,5
59,0.05,0.05,0.05,3,5,"x, parallel, k, principal, u",5,0.0375433835871241,0.6424576933307241,-2.349230011593161,0.0616527217000395,0.5617074037720109,-2.687753159026532,175,1,5
97,0.05,0.05,0.05,3,5,"shell, rkpm, beam, kernel, function",5,0.1500695361358728,0.6300038030640204,-1.785110494808184,0.0616527217000395,0.5617074037720109,-2.687753159026532,175,1,6
102,0.05,0.05,0.05,3,5,"fsi, part, rkpm, class, iga",5,-0.0811564225519907,0.566783895397954,-2.1362345008375234,0.0616527217000395,0.5617074037720109,-2.687753159026532,175,2,2
114,0.05,0.05,0.05,3,5,"process, manufacturing, simulation, stress, residual",5,0.141467973848663,0.6947744424072609,-1.7035156801066242,0.0616527217000395,0.5617074037720109,-2.687753159026532,175,1,8
128,0.05,0.05,0.05,3,5,"system, multiple, framework, energy, develop",5,0.0037602502920976,0.4626631122638306,-1.6928645753178526,0.0616527217000395,0.5617074037720109,-2.687753159026532,175,1,20
145,0.05,0.05,0.05,3,5,"optimization, material, topology, structure, distribution",5,0.116603673718361,0.4633757019937393,-1.747073587206564,0.0616527217000395,0.5617074037720109,-2.687753159026532,175,1,13
162,0.05,0.05,0.05,3,5,"mesh, element, cisamr, algorithm, structure",5,0.0870425406414208,0.5336621529479764,-1.7262964821393012,0.0616527217000395,0.5617074037720109,-2.687753159026532,175,2,9
184,0.05,0.05,0.05,3,5,"film, strain, thin, sense, property",5,0.1743038545512844,0.4363358494390865,-1.9760136825831656,0.0616527217000395,0.5617074037720109,-2.687753159026532,175,1,8
235,0.05,0.05,0.05,3,5,"mesh, optimize, bone, size, increment",5,0.1986545383970539,0.6630708491704465,-2.867963339286508,0.0616527217000395,0.5617074037720109,-2.687753159026532,175,1,15
329,0.05,0.05,0.05,3,5,"fracture, phasefield, ductile, elastoplastic, load",5,0.114575617109295,0.6597580692754369,-1.9426867893426167,0.0616527217000395,0.5617074037720109,-2.687753159026532,175,2,5
350,0.05,0.05,0.05,3,5,"fiber, failure, sensitivity, response, parameter",5,0.1242109906308273,0.4928735869820329,-1.6824089549976204,0.0616527217000395,0.5617074037720109,-2.687753159026532,175,1,4
358,0.05,0.05,0.05,3,5,"model, covid, disease, spread, infection",5,0.3126436032976887,0.8132755873314064,-2.3189373428283777,0.0616527217000395,0.5617074037720109,-2.687753159026532,175,2,6
391,0.05,0.05,0.05,3,5,"central, measurement, flat, dirichlet, resolution",5,-0.170358462151097,0.4642194100659971,-2.4051591453352272,0.0616527217000395,0.5617074037720109,-2.687753159026532,175,1,10
425,0.05,0.05,0.05,3,5,"powder, melt, laser, process, layer",5,0.3032345190916891,0.726587031981268,-0.9566421650012912,0.0616527217000395,0.5617074037720109,-2.687753159026532,175,2,7
473,0.05,0.05,0.05,3,5,"surface, stress, concentration, capture, elastoplastic",5,-0.0434915928376141,0.542934810311849,-2.7309869789169587,0.0616527217000395,0.5617074037720109,-2.687753159026532,175,1,12
516,0.05,0.05,0.05,3,5,"data, material, nonlinear, neural, network",5,0.1380396457909885,0.677415534234892,-2.036245772446749,0.0616527217000395,0.5617074037720109,-2.687753159026532,175,2,9
602,0.05,0.05,0.05,3,5,"fracture, model, damage, phasefield, viscoelastic",5,0.209989408090157,0.6223358218436621,-2.336885877728224,0.0616527217000395,0.5617074037720109,-2.687753159026532,175,2,11
