node_id,eta,gamma,depth,alpha,layer,document_count,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,iteration
0,0.1,0.05,3,0.1,0,970,10,"method, model, element, use, propose, numerical, problem, finite, formulation, present",10,0.02714082459492614,0.48195586138003393,-0.7288548068567978,375
1,0.1,0.05,3,0.1,1,503,10,"model, material, use, propose, property, approach, response, composite, base, numerical",10,0.0015422629146705146,0.5492266125823614,-1.1893174516144693,375
2,0.1,0.05,3,0.1,2,76,10,"method, problem, matrix, contact, solution, time, algorithm, system, stiffness, domain",10,3.806355576114627e-05,0.3598711422131175,-1.7631704209556025,375
5,0.1,0.05,3,0.1,2,21,10,"equation, fractional, differential, diffusion, pressure, medium, time, solve, fluid, consolidation",10,0.0777687564556261,0.536774640037126,-2.605756488554175,375
7,0.1,0.05,3,0.1,2,16,10,"model, covid, disease, infection, population, spread, particle, dynamic, new, pandemic",10,0.12660142490801887,0.7473558807762201,-1.688602183942803,375
8,0.1,0.05,3,0.1,1,19,10,"fsi, mesh, fluid, move, interaction, computation, isogeometric, flow, discretization, fluidstructure",10,0.09468689712579985,0.7169297770737844,-1.5436607503640838,375
11,0.1,0.05,3,0.1,2,2,10,"fsi, rkpm, part, class, air, iga, discretizations, methodology, solid, paper",10,-0.10442391680205776,0.4614330699873542,-1.6739702693409941,375
14,0.1,0.05,3,0.1,2,4,10,"shell, outofplane, surface, midsurface, model, present, location, account, deformation, case",10,0.02855235618447279,0.2801150259320017,-1.6094555933821668,375
16,0.1,0.05,3,0.1,2,24,10,"fiber, orientation, failure, reinforce, volume, erosion, algorithm, sensitivity, parameter, flow",10,-0.1202017836136401,0.34037729559663066,-4.456403911045429,375
19,0.1,0.05,3,0.1,1,28,10,"crack, pd, fracture, xfem, methodology, tip, scale, grid, cohesive, brittle",10,0.008525993768325149,0.4572214685911045,-4.218875381887588,375
24,0.1,0.05,3,0.1,1,39,10,"process, model, laser, predict, residual, manufacturing, thermal, melt, part, simulation",10,0.10925007318499712,0.6689563620328456,-1.73870694892074,375
27,0.1,0.05,3,0.1,1,36,10,"number, dynamic, model, simple, identify, pandemic, spread, new, viscosity, explore",10,-0.0545058943970186,0.37426091313479615,-4.555173091699582,375
31,0.1,0.05,3,0.1,2,14,10,"process, material, phase, manufacturing, magnetic, additive, manufacture, change, due, part",10,0.022221826186828292,0.4289992791474259,-2.618656779462889,375
40,0.1,0.05,3,0.1,2,24,10,"particle, sph, contact, surface, simulation, interaction, force, shape, simulate, granular",10,-0.013715464979335288,0.5483457731139472,-2.443422002112443,375
57,0.1,0.05,3,0.1,2,56,10,"crack, fracture, damage, model, propagation, phasefield, failure, mesh, anisotropic, strain",10,0.07469036033192625,0.6294115405864994,-1.5740210793251288,375
60,0.1,0.05,3,0.1,2,22,10,"beam, rotation, element, shear, deformation, shell, displacement, theory, constraint, present",10,0.06781535294144016,0.5187119517708151,-1.392100797662074,375
92,0.1,0.05,3,0.1,2,38,10,"model, data, network, datadriven, prediction, database, uncertainty, bayesian, tire, learn",10,-0.015975798276543943,0.5304268318499721,-6.6603370139447415,375
101,0.1,0.05,3,0.1,2,25,10,"optimization, design, topology, optimal, algorithm, sensitivity, shape, mesh, structural, two",10,0.05523282332200166,0.46522018965518414,-1.646652854259232,375
104,0.1,0.05,3,0.1,1,26,10,"field, phase, material, virtual, distribution, estimate, property, inverse, characterization, crack",10,-0.09079542738580611,0.4330121420753856,-3.6660282469968144,375
194,0.1,0.05,3,0.1,2,15,10,"frequency, model, dynamic, stochastic, structure, random, mode, reducedorder, multilevel, uncertainty",10,0.04795171233250767,0.5768977553014402,-2.5388811780094045,375
216,0.1,0.05,3,0.1,1,37,10,"reduction, micromorphic, lagrange, multiplier, interface, reduce, continuum, preserve, dual, decomposition",10,-0.050520555760013026,0.3440969489149065,-4.127831750720356,375
247,0.1,0.05,3,0.1,2,9,10,"phase, interface, stress, evolution, level, mechanical, transformation, force, condition, phasefield",10,0.024303979465369163,0.3383079905251242,-2.2192246300581284,375
308,0.1,0.05,3,0.1,2,15,10,"crystal, boundary, grain, plasticity, orientation, slip, polycrystalline, gradient, plastic, single",10,0.12248052546738712,0.5520623121999352,-1.9991019295048267,375
320,0.1,0.05,3,0.1,1,36,10,"system, couple, energy, device, overall, cardiac, simulation, transmission, framework, wave",10,-0.0509326155011712,0.32425789832884183,-3.852100003440841,375
321,0.1,0.05,3,0.1,2,17,10,"error, basis, reduce, reduction, order, adaptive, bound, parameterized, model, analysis",10,0.012625964584929289,0.411739623505352,-2.3456606267501225,375
338,0.1,0.05,3,0.1,1,20,10,"strain, model, elastic, lock, energy, solidshell, tensor, experimental, part, natural",10,-0.05128531952235183,0.37176037127131856,-2.953455784387972,375
386,0.1,0.05,3,0.1,2,11,10,"system, provide, electrical, develop, desire, illustrate, force, release, optimize, particle",10,-0.010328343586159952,0.4511004457227372,-2.4935053071093467,375
408,0.1,0.05,3,0.1,2,10,10,"model, cell, within, tissue, heart, mechanical, property, time, stiffness, simulation",10,0.024502496957169228,0.46746263259470666,-1.8600014573492267,375
536,0.1,0.05,3,0.1,2,17,10,"flow, fluid, compressible, stabilize, pressure, framework, result, incompressible, turbulent, low",10,0.008468696711074673,0.3993512269784098,-2.957764887676116,375
549,0.1,0.05,3,0.1,2,15,10,"mesh, crack, structure, refinement, conform, cisamr, element, node, hexahedral, generation",10,0.11641423265719679,0.47995757170484293,-2.711484319782299,375
680,0.1,0.05,3,0.1,2,34,10,"contact, body, surface, formulation, frictional, problem, friction, consider, frictionless, constraint",10,0.08270384944349679,0.5575747256199985,-1.889411163299672,375
833,0.1,0.05,3,0.1,2,6,10,"identification, fe, structural, signal, response, full, adopt, input, excitation, behaviour",10,0.062383070130137185,0.47148348174145693,-2.810520072732484,375
845,0.1,0.05,3,0.1,1,13,10,"enrichment, local, gxfem, globallocal, problem, global, rate, crack, cut, convergence",10,0.04878083746875697,0.5699310468300374,-3.151639194982057,375
901,0.1,0.05,3,0.1,2,6,10,"system, multibody, dynamic, time, uncertainty, body, algorithm, force, contact, database",10,-0.11667112366391302,0.3975185223627903,-5.2570836980591515,375
956,0.1,0.05,3,0.1,2,25,10,"element, displacement, plate, virtual, nonlocal, mode, rotation, derive, operator, modal",10,-0.11064956363357269,0.2744405223791432,-5.1423946910507325,375
1039,0.1,0.05,3,0.1,2,24,10,"et, comput, mech, cluster, al, eng, appl, reduce, memory, macroscopic",10,0.19267470579103144,0.7062115500811595,-2.005057222350024,375
1536,0.1,0.05,3,0.1,1,6,10,"shell, turbine, thickness, surface, blade, wind, condition, additional, traction, structural",10,-0.06868168549235865,0.2575925136576265,-5.050959644156145,375
1617,0.1,0.05,3,0.1,2,9,10,"deformation, plasticity, elastic, equation, rate, algorithm, yield, principle, plastic, inelastic",10,0.05644635088363979,0.5467014249665467,-2.285516680949853,375
1672,0.1,0.05,3,0.1,2,18,10,"meshfree, function, shell, kernel, particle, shape, reproduce, approximation, formulation, integration",10,0.12075992309408765,0.6298258068294997,-1.5461871074367344,375
1834,0.1,0.05,3,0.1,2,4,10,"differentiation, complicate, nonlinear, within, gradient, prove, context, kind, reliability, application",10,-0.16457743956533083,0.4106927750827703,-2.3894104216446883,375
2147,0.1,0.05,3,0.1,2,9,10,"surface, twin, formation, subdomain, domain, shear, subdomains, localization, cut, deformation",10,-0.13204966343511076,0.34692681674851766,-4.075267939530663,375
2180,0.1,0.05,3,0.1,1,20,10,"implementation, x, principal, stretch, spectral, cpu, challenge, parallel, process, multiple",10,-0.11660364853134708,0.3142285236264012,-4.1785926098763175,375
2371,0.1,0.05,3,0.1,1,14,10,"fracture, phasefield, crack, parameter, energy, material, anisotropic, propagation, compute, method",10,0.039986157906558115,0.5034945031765684,-1.4860933924965445,375
2772,0.1,0.05,3,0.1,2,13,10,"parameter, strain, regularization, test, measurement, inverse, identification, data, image, cell",10,-0.039811912190461346,0.4396743991498685,-2.8912125025411437,375
2987,0.1,0.05,3,0.1,2,15,10,"boundary, condition, solution, lattice, domain, function, kernel, heat, inclusion, arbitrary",10,-0.017404764891082853,0.3065520750578709,-3.9202432700567518,375
3549,0.1,0.05,3,0.1,2,12,10,"model, peridynamic, continuum, nonlocal, dispersion, wave, crack, propagation, solid, hybrid",10,0.057326061514222815,0.7344797288952718,-2.10356826218804,375
3824,0.1,0.05,3,0.1,1,19,10,"cut, improvement, path, artery, development, wall, adapt, many, mechanical, detection",10,-0.31283498824271666,0.24157066857722623,-9.090027505892426,375
