node_id,eta,gamma,depth,alpha,layer,document_count,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,iteration
0,0.1,0.05,3,0.1,0,970,10,"method, element, use, model, problem, propose, numerical, finite, present, formulation",10,0.02714082459492614,0.4819558613800338,-0.7279861111291496,175
1,0.1,0.05,3,0.1,1,541,10,"model, material, use, simulation, fracture, numerical, crack, approach, field, base",10,0.005574543419747105,0.5656541447222212,-1.1763605015216434,175
2,0.1,0.05,3,0.1,2,89,10,"method, algorithm, time, contact, problem, error, solution, mesh, system, matrix",10,-0.017359458889182774,0.34245645504281064,-1.7300411467172883,175
3,0.1,0.05,3,0.1,1,30,10,"process, laser, powder, material, slm, melt, manufacturing, additive, volume, complex",10,0.23069906238770913,0.596555257259163,-1.4662556804132922,175
6,0.1,0.05,3,0.1,1,18,10,"flow, method, mesh, st, computation, isogeometric, analysis, discretization, computational, nurbs",10,0.11568437688647912,0.6400275731832137,-1.4831511628916672,175
26,0.1,0.05,3,0.1,1,10,10,"plate, shear, support, strain, mixed, assume, principle, unique, derivative, fractional",10,-0.14427322505591947,0.3536184962562673,-3.724272450753043,175
28,0.1,0.05,3,0.1,2,6,10,"shell, surface, model, outofplane, stress, thickness, midsurface, deformation, traction, present",10,0.06348377738182626,0.5292208469272428,-1.9002425520382173,175
35,0.1,0.05,3,0.1,1,3,10,"pdes, operator, simulate, transfer, scale, year, quite, along, partition, information",10,-0.25385189357031934,0.22183747031402837,-6.975085844182926,175
40,0.1,0.05,3,0.1,2,7,10,"predict, part, residual, simulation, build, manufacturing, thermal, process, mechanic, history",10,0.08175784119234607,0.7036184555413814,-2.09612528148191,175
53,0.1,0.05,3,0.1,2,16,10,"damage, crack, energy, fatigue, propose, discrete, evolution, variable, mesh, size",10,0.013959827923541826,0.3847951185961693,-1.938436747519994,175
66,0.1,0.05,3,0.1,2,21,10,"model, bayesian, uncertainty, network, prediction, mesh, computation, st, learn, reduction",10,-0.08684843787998592,0.3339740492651046,-6.281940504326019,175
67,0.1,0.05,3,0.1,1,10,10,"lattice, boltzmann, conventional, crack, line, furthermore, study, comput, meanwhile, continuum",10,-0.19869143366139191,0.3015868753966006,-7.57145041389795,175
71,0.1,0.05,3,0.1,2,12,10,"material, stress, data, lattice, crystal, cubic, elastic, anisotropic, strain, propose",10,0.050562514833689794,0.498937266900714,-1.8397002957381912,175
122,0.1,0.05,3,0.1,2,16,10,"contact, isogeometric, problem, nurbs, mortar, body, medium, approach, set, mesh",10,-0.05619222120468988,0.2635927985033753,-2.926028497899362,175
129,0.1,0.05,3,0.1,2,10,10,"beam, shear, size, band, theory, homogenization, length, nonlocal, scheme, continuum",10,-0.03525347733193351,0.4711264117789402,-2.5884971049194467,175
137,0.1,0.05,3,0.1,1,23,10,"cohesive, article, error, original, author, methodology, scale, publish, name, second",10,-0.11864699265221544,0.25132181055556463,-7.460571625674295,175
143,0.1,0.05,3,0.1,1,10,10,"covid, model, time, number, study, use, rate, scale, new, critical",10,-0.03764705030856264,0.40479365494744013,-1.840591946279959,175
166,0.1,0.05,3,0.1,2,4,10,"fiber, orientation, effective, reinforce, state, fftbased, surrogate, extract, identification, article",10,-0.006956650301317643,0.7698568160512733,-2.3814877118259705,175
193,0.1,0.05,3,0.1,2,9,10,"element, mesh, hexahedral, tetrahedral, linear, quadratic, shell, type, crack, bone",10,-0.013349923812262087,0.3204036880957942,-4.8664199103801975,175
214,0.1,0.05,3,0.1,2,22,10,"stress, process, result, model, surface, laser, heat, manufacturing, powder, temperature",10,0.06662256873953686,0.6593421746098242,-2.2257337528257777,175
306,0.1,0.05,3,0.1,2,10,10,"sph, particle, fluid, interaction, framework, force, solid, induce, simulate, water",10,0.019785002845192707,0.6766384786844208,-1.9071193095398056,175
