node_id,alpha,eta,gamma,depth,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,global_npmi,global_c_v,global_u_mass,iteration,layer,document_count
0,1.0,0.05,0.05,3,5,"method, use, element, model, propose",5,0.0138859241469515,0.4857301580546586,-0.5916976867410396,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,0,970
1,1.0,0.05,0.05,3,5,"model, material, approach, strain, simulation",5,-0.0157839586367887,0.6473270702373171,-1.2485406851319405,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,398
2904,1.0,0.05,0.05,3,5,"structure, structural, multilevel, vibration, reducedorder",5,0.0624828360528125,0.7435242219138007,-2.5978765708151776,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,5
4784,1.0,0.05,0.05,3,5,"beam, integrate, rod, constraint, enforce",5,-0.0490980316300305,0.476729502187606,-2.670305151241432,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,8
1503,1.0,0.05,0.05,3,5,"contact, body, formulation, rigid, interaction",5,0.188798899986508,0.5870431708571269,-1.898069865374806,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,7
117,1.0,0.05,0.05,3,5,"process, manufacturing, material, additive, manufacture",5,0.2808989808977263,0.7031964403483639,-1.7531143636993938,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,7
2,1.0,0.05,0.05,3,5,"homogenization, macroscopic, composite, material, scale",5,0.1323216661321398,0.8294907705862746,-1.104446873525237,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,45
4214,1.0,0.05,0.05,3,5,"system, scheme, probability, energy, density",5,0.0546128963777207,0.5087333104348358,-4.403988306033223,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,12
5900,1.0,0.05,0.05,3,5,"kernel, approximation, reproduce, formulation, finescale",5,0.2263316839443118,0.7753578322907011,-2.04228253295902,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,6
7160,1.0,0.05,0.05,3,5,"continuum, shear, stress, nodal, length",5,-0.1153923884976468,0.5926561743961172,-2.3443900544097005,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,9
8765,1.0,0.05,0.05,3,5,"model, material, standard, scheme, dual",5,0.004818424603503,0.5416435209397523,-2.5731369319371886,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,6
582,1.0,0.05,0.05,3,5,"vector, matrix, present, micromorphic, formulation",5,-0.0589359516422077,0.4938896447736522,-3.980901601618329,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,18
968,1.0,0.05,0.05,3,5,"error, basis, reduce, reduction, snapshot",5,0.1370075733639028,0.5716565267946996,-2.2676925023892247,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,10
41,1.0,0.05,0.05,3,5,"wave, propagation, equation, pressure, structure",5,0.079593578533062,0.448611832415884,-1.879710440146316,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,14
3240,1.0,0.05,0.05,3,5,"flow, fluid, framework, present, compressible",5,0.1041596649274729,0.5842399404066627,-1.7261824680962234,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,9
847,1.0,0.05,0.05,3,5,"mesh, cisamr, conform, structure, node",5,0.2049241177492184,0.6944973728984527,-1.570568193123686,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,8
13,1.0,0.05,0.05,3,5,"deformation, method, comput, mech, eng",5,0.2954876627007083,0.7562932334493752,-2.060661011303605,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,13
2742,1.0,0.05,0.05,3,5,"fractional, derivative, equation, function, weight",5,0.2414958446212168,0.7990570252020611,-1.3418919523792063,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,6
3232,1.0,0.05,0.05,3,5,"smooth, distortion, incompressible, stabilization, present",5,-0.074823666050308,0.3349635650825802,-3.807037268005975,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,6
5,1.0,0.05,0.05,3,5,"boundary, fracture, enrichment, body, analyse",5,-0.1825202025537445,0.4374569231657713,-5.303698106480349,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,20
34,1.0,0.05,0.05,3,5,"shock, point, process, temperature, correct",5,-0.1061517793215771,0.2541471180264789,-6.649252792723997,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,18
165,1.0,0.05,0.05,3,5,"stress, shell, element, displacement, boundary",5,0.0613474550086656,0.5771004780138868,-1.2479727359385735,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,18
4114,1.0,0.05,0.05,3,5,"boundary, grain, crystal, slip, gradient",5,0.143811031540698,0.5569558469256011,-1.9944580810486296,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,7
7401,1.0,0.05,0.05,3,5,"lattice, stress, crystal, elastic, anisotropy",5,0.0423733929742987,0.5878440760444087,-2.304319687546275,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,5
593,1.0,0.05,0.05,3,5,"formulation, strain, lock, element, shell",5,0.1114649382234282,0.668548122723978,-1.4766025473620603,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,16
3091,1.0,0.05,0.05,3,5,"mechanical, force, microstructures, stress, condition",5,0.035354328796909,0.4324102096822944,-1.911611229209207,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,4
3083,1.0,0.05,0.05,3,5,"system, energy, multiple, framework, device",5,0.0887218704860072,0.418940632225892,-2.798084956577841,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,5
455,1.0,0.05,0.05,3,5,"cluster, interaction, property, reduce, analysis",5,0.0310568455773691,0.5229213790414955,-1.3028219432274128,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,4
1788,1.0,0.05,0.05,3,5,"geometry, isogeometric, complex, iga, benefit",5,0.1416822290407474,0.6209551979695177,-2.383347520053509,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,4
1651,1.0,0.05,0.05,3,5,"integration, quadrature, point, moment, cell",5,0.2550217484634546,0.7222767834223053,-2.0686564194631307,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,5
5522,1.0,0.05,0.05,3,5,"shear, stress, plate, displacement, rotation",5,0.0861394311340901,0.6469654361619896,-1.789205852119632,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,9
2550,1.0,0.05,0.05,3,5,"fiber, direction, rotational, test, contact",5,-0.1792910471365358,0.3898127532937742,-4.236130784211573,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,5
572,1.0,0.05,0.05,3,5,"beam, model, deformation, present, rotation",5,0.0524348141110181,0.5292487726867353,-1.518023654210396,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,12
5847,1.0,0.05,0.05,3,5,"tire, meshfree, order, mesh, compression",5,-0.1598980977774444,0.2592803203130397,-6.483992178268568,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,7
5970,1.0,0.05,0.05,3,5,"beam, theory, nonlocal, response, bend",5,0.0509381956603715,0.5820380952791092,-2.314011279604537,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,3
2835,1.0,0.05,0.05,3,5,"illustrate, simulation, provide, effect, power",5,0.0129406307938637,0.4466994357107692,-2.3310794541234747,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,21
736,1.0,0.05,0.05,3,5,"model, particle, smooth, sph, simulation",5,0.1299560071266176,0.6704511986372073,-1.974316568287004,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,15
81,1.0,0.05,0.05,3,5,"shell, outofplane, model, midsurface, computation",5,0.0481031247301537,0.4434603407724666,-1.90324367684544,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,7
2741,1.0,0.05,0.05,3,5,"equation, method, differential, solve, use",5,0.1021371691207394,0.5745571978593828,-1.0568361892994993,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,24
8486,1.0,0.05,0.05,3,5,"system, solution, linear, matrix, iterative",5,0.0962021029998224,0.5640713570356894,-1.9265002721012492,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,6
8426,1.0,0.05,0.05,3,5,"couple, magnetic, field, mechanical, constitutive",5,0.1341987744557542,0.6803630131486716,-1.5229473928136523,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,7
23,1.0,0.05,0.05,3,5,"model, covid, number, dynamic, disease",5,0.0600024624987767,0.5876265360002313,-2.505466962620581,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,10
7387,1.0,0.05,0.05,3,5,"global, pgd, use, parameter, decomposition",5,0.1299575117934376,0.604706090093936,-1.485010226222646,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,9
1412,1.0,0.05,0.05,3,5,"element, virtual, problem, formulation, vem",5,0.1396620849037701,0.6015390950437315,-2.047707901826482,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,7
7061,1.0,0.05,0.05,3,5,"boundary, condition, lattice, kernel, dynamic",5,0.0902727494999204,0.5510912118592677,-2.355332147319406,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,3
7786,1.0,0.05,0.05,3,5,"damage, tire, gradient, flow, mesh",5,-0.0986752736559141,0.3970397250216655,-2.0010113918204318,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,10
583,1.0,0.05,0.05,3,5,"element, rotation, displacement, shell, c",5,0.0624850333389667,0.4105658077052909,-4.591816064268699,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,7
717,1.0,0.05,0.05,3,5,"particle, contact, shape, dem, discrete",5,0.11329766519519,0.5668970156741293,-2.387382510231597,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,5
801,1.0,0.05,0.05,3,5,"fiber, distribution, volume, composite, algorithm",5,0.1049213883340646,0.5978333949481246,-1.5796271673819953,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,9
361,1.0,0.05,0.05,3,5,"sph, particle, interaction, solid, instability",5,0.0602815818839352,0.7349304615102877,-1.6505432424773925,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,8
8506,1.0,0.05,0.05,3,5,"fiber, solid, strain, material, inside",5,0.0580898222552278,0.4721691324527525,-2.2678207865879862,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,10
3188,1.0,0.05,0.05,3,5,"element, virtual, part, vem, consider",5,0.1163908866655532,0.5755711687164646,-2.1920221266921893,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,4
204,1.0,0.05,0.05,3,5,"cell, within, process, tissue, differentiation",5,0.1584456251947548,0.6896087830210854,-2.647401768826415,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,4
5817,1.0,0.05,0.05,3,5,"contact, adhesive, solution, surface, solve",5,0.0833983681523077,0.580416427301979,-1.2501546283147678,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,5
2863,1.0,0.05,0.05,3,5,"laser, melt, powder, track, heat",5,0.335117045457775,0.6392077811604584,-1.403658005700625,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,4
200,1.0,0.05,0.05,3,5,"predict, part, process, residual, build",5,0.2063844510604291,0.6228738241617736,-2.140168213370925,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,5
4765,1.0,0.05,0.05,3,5,"penalty, discretization, nonconforming, bem, multiplier",5,-0.1354830605461444,0.5057436244059841,-8.743808012580999,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,11
422,1.0,0.05,0.05,3,5,"contact, local, force, surface, problem",5,0.0590196592599964,0.371765246280037,-1.3289799082142542,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,9
5571,1.0,0.05,0.05,3,5,"meshfree, kernel, function, reproduce, particle",5,0.2980662991697126,0.7869543385123976,-1.1584522529833972,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,12
5317,1.0,0.05,0.05,3,5,"contact, friction, interface, constraint, formulation",5,0.1228235454563313,0.514963600939482,-1.307132241827092,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,10
1650,1.0,0.05,0.05,3,5,"turbine, blade, consideration, effective, impact",5,-0.0338706125352691,0.3545359153764501,-2.050211373159723,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,15
1231,1.0,0.05,0.05,3,5,"crack, mesh, shell, element, propagation",5,0.0615492638666614,0.4345804086706667,-1.683042680981211,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,10
4008,1.0,0.05,0.05,3,5,"cut, metal, particle, process, shear",5,0.0465644267059437,0.4714018017210731,-1.7577069845918036,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,4
3776,1.0,0.05,0.05,3,5,"information, source, approach, surrogate, stochastic",5,0.169278884476369,0.6763059041334334,-2.235941395747751,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,10
7740,1.0,0.05,0.05,3,5,"adhesive, model, fatigue, damage, life",5,0.2613132632603135,0.7821729153372751,-2.154832235090891,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,3
1265,1.0,0.05,0.05,3,5,"mechanism, actuator, flexible, lagrangian, partition",5,-0.1461665151275368,0.3285447282004358,-8.95755210327297,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,6
79,1.0,0.05,0.05,3,5,"model, heart, cardiac, mechanical, time",5,0.1235453659969908,0.685777935808846,-1.7665982526876562,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,21
2231,1.0,0.05,0.05,3,5,"pd, two, interaction, continuum, peridynamics",5,0.1402979179810446,0.5670198170907462,-2.2811811828966744,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,10
8699,1.0,0.05,0.05,3,5,"thermal, vibration, heat, deformation, structural",5,0.1403907157244831,0.4918545784235052,-1.931462068663062,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,4
125,1.0,0.05,0.05,3,5,"topology, optimal, stiffness, study, membrane",5,1.2125148770985445e-05,0.3357438276277436,-2.6968757590883445,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,16
209,1.0,0.05,0.05,3,5,"process, effect, medium, spread, model",5,0.0496698745603145,0.4170232430292649,-2.099046930894432,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,11
1353,1.0,0.05,0.05,3,5,"crack, fracture, pd, xfem, propagation",5,0.2379105329226646,0.8113689959797441,-1.734372441290711,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,9
1784,1.0,0.05,0.05,3,5,"nonmatching, discretizations, lagrange, decomposition, region",5,0.029406858250377,0.5043547216432965,-2.19718563893748,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,7
9249,1.0,0.05,0.05,3,5,"law, stress, three, structure, modulus",5,-0.0506054858937261,0.5302278705678968,-2.2898359967163,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,8
4972,1.0,0.05,0.05,3,5,"beam, crosssection, stiffness, plate, surface",5,-0.0554787890758936,0.5512096184982618,-1.9261124383629735,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,10
931,1.0,0.05,0.05,3,5,"strain, stress, plastic, elastic, decomposition",5,0.1279320003610805,0.6721396584807284,-1.8865763958413715,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,25
8087,1.0,0.05,0.05,3,5,"particle, material, ratio, orientation, model",5,0.0462623695371258,0.512280045075046,-1.7030477679907914,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,7
8181,1.0,0.05,0.05,3,5,"rubber, step, mesh, process, change",5,0.0878611407623844,0.4905110077421888,-1.732100561068545,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,4
2380,1.0,0.05,0.05,3,5,"flux, hybrid, interface, potential, fem",5,0.0459090141910609,0.4358876337606199,-2.229847057443032,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,7
7013,1.0,0.05,0.05,3,5,"reduce, efficiency, number, system, approach",5,0.0378349546650906,0.5986279592540178,-1.341063615525412,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,12
3943,1.0,0.05,0.05,3,5,"stiffness, matrix, fractional, diffusion, equation",5,0.2542816389158123,0.7505318309041555,-2.06655819160799,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,3
123,1.0,0.05,0.05,3,5,"element, scale, polyhedron, polygonal, patch",5,-0.0930281466224949,0.6303692788319346,-3.2559028077693517,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,13
624,1.0,0.05,0.05,3,5,"mechanical, response, lattice, property, phase",5,0.0776275178113685,0.6498792285175565,-1.918038099046879,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,5
8871,1.0,0.05,0.05,3,5,"shape, failure, geometry, calculation, component",5,0.0118221733792296,0.3888431211781197,-2.482191394214824,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,5
9349,1.0,0.05,0.05,3,5,"plate, mode, make, warp, derivative",5,-0.0287900531644728,0.4879392744572222,-2.776461987405154,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,11
9472,1.0,0.05,0.05,3,5,"datadriven, material, data, constitutive, approach",5,0.1003452395389766,0.6803182004123911,-0.90614729938009,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,6
9790,1.0,0.05,0.05,3,5,"fracture, crack, anisotropic, energy, toughness",5,0.1451622339444006,0.6652672172249499,-2.389036344922027,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,6
9907,1.0,0.05,0.05,3,5,"topology, optimization, design, structure, additional",5,0.1771568812042559,0.4180350721232926,-1.7031425162564209,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,8
10069,1.0,0.05,0.05,3,5,"scheme, time, oscillation, integration, newmark",5,0.1182749946713828,0.5041863844202591,-4.70894217272005,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,2,6
10121,1.0,0.05,0.05,3,5,"model, inversion, highfidelity, ensemble, estimation",5,0.103181314525397,0.594611983834954,-2.71584668638852,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,9
10284,1.0,0.05,0.05,3,5,"static, displacement, mode, modal, lagrangian",5,-0.0032879586942117,0.6087083963656934,-2.563774499587656,0.0414895792925031,0.5463985795403675,-3.02621986391856,245,1,11
