iteration,leaf_node_id,document_count,documents_in_path,path_created_this_iteration,layer_0_node_id,layer_1_node_id,layer_2_node_id
0,2,300,"[0, 6, 7, 12, 13, 16, 17, 18, 24, 26, 30, 31, 33, 37, 41, 44, 49, 50, 51, 57, 60, 61, 62, 63, 66, 70, 72, 74, 78, 84, 86, 88, 89, 92, 93, 95, 97, 98, 101, 102, 103, 106, 107, 115, 116, 118, 119, 123, 124, 127, 137, 139, 140, 142, 149, 154, 158, 161, 167, 170, 173, 180, 181, 185, 188, 193, 203, 207, 208, 210, 211, 218, 220, 223, 229, 230, 233, 238, 245, 248, 250, 251, 252, 258, 259, 261, 265, 272, 273, 274, 276, 278, 279, 285, 287, 288, 291, 292, 298, 299, 300, 301, 302, 306, 310, 320, 323, 326, 327, 330, 337, 346, 348, 354, 358, 361, 362, 363, 366, 369, 371, 377, 378, 381, 386, 387, 388, 406, 410, 412, 413, 414, 417, 418, 421, 425, 426, 427, 429, 431, 438, 439, 443, 444, 449, 452, 453, 457, 461, 463, 469, 475, 476, 477, 479, 481, 487, 491, 493, 502, 509, 511, 513, 515, 518, 520, 521, 523, 528, 529, 537, 539, 543, 544, 546, 560, 562, 564, 566, 567, 569, 570, 575, 576, 580, 584, 586, 587, 590, 596, 597, 606, 610, 617, 621, 628, 631, 633, 635, 637, 639, 640, 641, 643, 652, 654, 656, 661, 664, 666, 673, 677, 678, 688, 690, 694, 696, 701, 703, 712, 718, 722, 723, 726, 732, 733, 734, 737, 740, 743, 746, 748, 750, 755, 757, 758, 759, 764, 766, 773, 777, 779, 780, 781, 782, 783, 788, 789, 796, 806, 808, 809, 812, 816, 817, 818, 820, 821, 826, 827, 829, 833, 840, 847, 851, 852, 857, 858, 860, 862, 864, 880, 885, 886, 890, 891, 892, 902, 907, 908, 909, 910, 911, 912, 929, 931, 932, 933, 935, 937, 938, 940, 946, 947, 950, 956, 958, 959, 962, 967]",False,0,1,2
0,102,2,"[136, 162]",False,0,59,102
0,162,9,"[32, 157, 194, 254, 397, 432, 455, 510, 624]",False,0,1,162
0,329,5,"[36, 675, 730, 813, 969]",False,0,1,329
0,358,6,"[602, 636, 647, 648, 719, 815]",False,0,1,358
0,425,7,"[226, 263, 401, 484, 728, 830, 834]",False,0,235,425
0,516,9,"[365, 400, 565, 574, 668, 700, 711, 760, 853]",False,0,1,516
0,602,11,"[53, 133, 151, 344, 527, 609, 623, 824, 896, 917, 939]",False,0,1,602
0,611,6,"[296, 644, 650, 658, 667, 744]",False,0,1,611
0,617,6,"[39, 189, 204, 355, 488, 549]",False,0,184,617
0,825,13,"[309, 347, 375, 402, 409, 436, 441, 445, 774, 799, 842, 844, 963]",False,0,1,825
0,1026,3,"[132, 472, 547]",False,0,1,1026
0,1074,6,"[235, 555, 630, 646, 714, 928]",False,0,391,1074
0,1303,16,"[28, 168, 175, 236, 352, 353, 407, 433, 595, 622, 687, 776, 784, 792, 919, 966]",False,0,1,1303
0,1518,6,"[304, 416, 420, 501, 657, 836]",False,0,1,1518
0,1645,6,"[222, 242, 243, 290, 305, 373]",False,0,1,1645
0,2321,2,"[415, 516]",False,0,1149,2321
0,2494,4,"[231, 303, 519, 727]",False,0,1,2494
0,2922,8,"[75, 130, 246, 382, 504, 608, 626, 915]",False,0,1,2922
0,2969,5,"[48, 217, 383, 655, 739]",False,0,1603,2969
0,3474,6,"[224, 467, 638, 753, 785, 897]",False,0,1,3474
0,3589,6,"[19, 216, 284, 345, 729, 904]",False,0,1,3589
0,4813,9,"[11, 163, 264, 357, 601, 612, 763, 888, 964]",False,0,869,4813
0,5455,3,"[52, 286, 394]",False,0,5077,5455
0,5599,6,"[368, 500, 556, 600, 682, 831]",False,0,1,5599
0,5613,8,"[43, 59, 126, 335, 364, 430, 848, 884]",False,0,5369,5613
0,5723,6,"[404, 505, 542, 725, 756, 787]",False,0,2071,5723
0,5844,4,"[83, 196, 295, 838]",False,0,3748,5844
0,5981,3,"[94, 166, 752]",False,0,5749,5981
0,6158,6,"[55, 289, 399, 424, 548, 807]",False,0,2118,6158
0,6203,5,"[367, 473, 514, 795, 810]",False,0,869,6203
0,6451,3,"[122, 474, 480]",False,0,988,6451
0,6567,6,"[393, 437, 607, 642, 702, 845]",False,0,4058,6567
0,6601,3,"[490, 613, 887]",False,0,5369,6601
0,7266,6,"[155, 446, 589, 685, 707, 751]",False,0,145,7266
0,7660,5,"[56, 197, 691, 749, 905]",False,0,7389,7660
0,7727,3,"[109, 454, 906]",False,0,4998,7727
0,7745,5,"[341, 376, 540, 669, 720]",False,0,235,7745
0,7804,5,"[35, 64, 171, 297, 338]",False,0,5631,7804
0,7833,3,"[128, 324, 451]",False,0,1,7833
0,7836,4,"[160, 508, 918, 955]",False,0,1,7836
0,7883,7,"[237, 321, 331, 372, 801, 876, 895]",False,0,114,7883
0,7940,5,"[221, 486, 535, 670, 859]",False,0,808,7940
0,7948,5,"[244, 270, 317, 334, 922]",False,0,1,7948
0,8027,6,"[73, 152, 498, 525, 709, 721]",False,0,1,8027
0,8043,3,"[545, 552, 588]",False,0,5331,8043
0,8076,6,"[29, 147, 215, 282, 350, 605]",False,0,7969,8076
0,8105,5,"[343, 403, 533, 598, 865]",False,0,1,8105
0,8114,7,"[104, 275, 578, 662, 772, 903, 914]",False,0,869,8114
0,8179,3,"[141, 482, 634]",False,0,6896,8179
0,8254,5,"[333, 342, 434, 531, 693]",False,0,2255,8254
0,8276,4,"[100, 183, 186, 408]",False,0,808,8276
0,8279,6,"[146, 423, 440, 828, 949, 954]",False,0,1126,8279
0,8437,4,"[219, 228, 489, 790]",False,0,3785,8437
0,8440,4,"[144, 148, 214, 428]",False,0,391,8440
0,8446,3,"[190, 340, 863]",False,0,1,8446
0,8550,5,"[313, 390, 492, 615, 901]",False,0,6175,8550
0,8560,1,[45],False,0,3775,8560
0,8623,2,"[153, 398]",False,0,3775,8623
0,8653,3,"[125, 370, 524]",False,0,3598,8653
0,8689,3,"[266, 464, 495]",False,0,1,8689
0,8737,4,"[205, 557, 594, 803]",False,0,8518,8737
0,8743,2,"[255, 794]",False,0,53,8743
0,8761,3,"[67, 184, 458]",False,0,7969,8761
0,8777,4,"[3, 111, 262, 926]",False,0,473,8777
0,8827,4,"[105, 307, 315, 572]",False,0,128,8827
0,8858,6,"[58, 77, 165, 351, 632, 716]",False,0,8712,8858
0,8877,5,"[5, 96, 213, 620, 695]",False,0,988,8877
0,8879,1,[554],False,0,24,8879
0,8916,4,"[46, 71, 611, 877]",False,0,1,8916
0,8934,2,"[212, 717]",False,0,128,8934
0,8938,1,[419],False,0,5712,8938
0,8939,2,"[1, 150]",False,0,145,8939
0,8947,3,"[108, 447, 680]",False,0,350,8947
0,9031,2,"[143, 558]",False,0,473,9031
0,9034,5,"[42, 82, 225, 768, 871]",False,0,128,9034
0,9069,2,"[280, 900]",False,0,2118,9069
0,9087,4,"[156, 593, 689, 944]",False,0,5589,9087
0,9109,4,"[4, 499, 889, 894]",False,0,7904,9109
0,9112,2,"[679, 823]",False,0,8892,9112
0,9119,5,"[483, 512, 585, 683, 861]",False,0,1,9119
0,9144,5,"[54, 359, 604, 681, 754]",False,0,7061,9144
0,9164,3,"[616, 841, 867]",False,0,1016,9164
0,9205,2,"[206, 797]",False,0,7969,9205
0,9216,2,"[672, 805]",False,0,1603,9216
0,9225,2,"[145, 462]",False,0,9224,9225
0,9227,2,"[676, 854]",False,0,2118,9227
0,9238,3,"[314, 742, 881]",False,0,473,9238
0,9284,2,"[268, 374]",False,0,1476,9284
0,9285,4,"[227, 281, 422, 811]",False,0,97,9285
0,9293,2,"[200, 603]",False,0,6175,9293
0,9310,3,"[442, 577, 761]",False,0,1476,9310
0,9314,2,"[21, 786]",False,0,2071,9314
0,9317,3,"[15, 91, 573]",False,0,9056,9317
0,9322,4,"[2, 385, 497, 802]",False,0,2255,9322
0,9329,3,"[23, 187, 930]",False,0,9328,9329
0,9334,4,"[14, 583, 804, 822]",False,0,1016,9334
0,9364,4,"[134, 199, 201, 395]",False,0,1476,9364
0,9367,5,"[179, 202, 448, 471, 517]",False,0,9056,9367
0,9378,3,"[379, 534, 599]",False,0,1,9378
0,9389,5,"[267, 494, 541, 684, 724]",False,0,145,9389
0,9398,2,"[9, 653]",False,0,24,9398
0,9403,3,"[182, 819, 893]",False,0,7969,9403
0,9405,3,"[65, 435, 927]",False,0,3,9405
0,9409,3,"[239, 532, 873]",False,0,9328,9409
0,9412,2,"[164, 582]",False,0,5077,9412
0,9414,1,[249],False,0,350,9414
0,9416,4,"[159, 283, 735, 916]",False,0,1,9416
0,9443,3,"[256, 316, 496]",False,0,9122,9443
0,9444,2,"[384, 849]",False,0,9195,9444
0,9458,5,"[411, 456, 579, 697, 855]",False,0,1608,9458
0,9460,4,"[234, 619, 870, 953]",False,0,5712,9460
0,9467,4,"[85, 339, 592, 791]",False,0,3775,9467
0,9471,2,"[80, 839]",False,0,7752,9471
0,9472,3,"[195, 478, 715]",False,0,8600,9472
0,9475,2,"[117, 293]",False,0,8209,9475
0,9476,3,"[47, 627, 738]",False,0,1608,9476
0,9477,2,"[232, 530]",False,0,9122,9477
0,9479,5,"[253, 706, 736, 769, 798]",False,0,6691,9479
0,9488,3,"[241, 312, 923]",False,0,9122,9488
0,9490,2,"[81, 260]",False,0,184,9490
0,9492,3,"[618, 663, 731]",False,0,53,9492
0,9494,3,"[389, 629, 767]",False,0,128,9494
0,9496,4,"[380, 571, 778, 957]",False,0,9429,9496
0,9498,3,"[466, 899, 951]",False,0,128,9498
0,9500,2,"[172, 465]",False,0,922,9500
0,9501,2,"[257, 277]",False,0,7061,9501
0,9505,1,[308],False,0,1,9505
0,9510,3,"[76, 671, 869]",False,0,7061,9510
0,9517,2,"[79, 391]",False,0,1149,9517
0,9527,2,"[329, 879]",False,0,59,9527
0,9537,2,"[25, 356]",False,0,5749,9537
0,9539,4,"[34, 38, 69, 660]",False,0,24,9539
0,9545,3,"[138, 614, 708]",False,0,3,9545
0,9546,1,[135],False,0,4998,9546
0,9548,2,"[40, 176]",False,0,5749,9548
0,9549,2,"[649, 825]",False,0,8539,9549
0,9553,3,"[90, 405, 883]",False,0,5331,9553
0,9557,2,"[131, 269]",False,0,3748,9557
0,9560,4,"[8, 745, 942, 961]",False,0,2255,9560
0,9562,2,"[110, 360]",False,0,3775,9562
0,9567,2,"[112, 913]",False,0,5589,9567
0,9569,2,"[87, 294]",False,0,8267,9569
0,9575,3,"[319, 328, 470]",False,0,473,9575
0,9577,2,"[22, 581]",False,0,1603,9577
0,9580,2,"[325, 568]",False,0,5077,9580
0,9582,2,"[247, 550]",False,0,235,9582
0,9587,2,"[551, 692]",False,0,4998,9587
0,9591,2,"[770, 775]",False,0,9355,9591
0,9594,1,[553],False,0,3785,9594
0,9598,3,"[522, 832, 835]",False,0,8539,9598
0,9600,2,"[645, 762]",False,0,8539,9600
0,9603,1,[713],False,0,2118,9603
0,9604,2,"[114, 318]",False,0,8518,9604
0,9607,3,"[121, 710, 921]",False,0,9224,9607
0,9608,3,"[874, 945, 952]",False,0,869,9608
0,9609,2,"[10, 868]",False,0,3785,9609
0,9610,4,"[396, 507, 705, 934]",False,0,3775,9610
0,9611,3,"[99, 209, 936]",False,0,8892,9611
0,9612,1,[872],False,0,59,9612
0,9613,2,"[120, 468]",False,0,7389,9613
0,9614,1,[538],False,0,9328,9614
0,9615,1,[20],False,0,869,9615
