node_id,alpha,eta,gamma,depth,layer,document_count,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,iteration
0,0.2,0.05,0.05,3,0,970,5,"method, model, use, element, numerical",5,-0.0013048143255487954,0.4947950240613893,-0.5807813009350646,170
5749,0.2,0.05,0.05,3,1,18,5,"particle, dynamic, meshfree, algorithm, momentum",5,0.013279644633660815,0.6245692813208379,-2.223147370163953,170
21594,0.2,0.05,0.05,3,2,10,5,"time, integration, step, scheme, critical",5,0.1769845038776909,0.5718187709640911,-1.950416771903455,170
1303,0.2,0.05,0.05,3,2,13,5,"damage, crack, model, failure, mesh",5,0.06580346964239499,0.560393811763219,-1.205604888969543,170
20007,0.2,0.05,0.05,3,2,4,5,"function, enrichment, gxfem, globallocal, local",5,0.3423544393025866,0.8292143875088526,-1.9732452397463067,170
13173,0.2,0.05,0.05,3,1,10,5,"formulation, continuum, medium, micromorphic, rate",5,-0.12712960676379434,0.5665286204712591,-4.729245327629539,170
14149,0.2,0.05,0.05,3,2,4,5,"bem, fast, matrix, solve, solver",5,0.21252002981433563,0.6999073128454667,-1.2355762888871,170
12652,0.2,0.05,0.05,3,1,17,5,"solid, fiber, fiberreinforced, embed, tissue",5,0.0033134588984242873,0.5073154383198155,-4.673839227438289,170
7969,0.2,0.05,0.05,3,1,10,5,"crack, fracture, surface, plate, inside",5,0.07651137595256743,0.5053443112039192,-2.681627339540673,170
869,0.2,0.05,0.05,3,1,22,5,"process, material, manufacturing, additive, component",5,0.19568048731992024,0.5114788323088284,-2.034014225112905,170
1,0.2,0.05,0.05,3,1,219,5,"material, homogenization, macroscopic, composite, model",5,0.08989868399094811,0.7435414719770723,-1.2249876022155992,170
602,0.2,0.05,0.05,3,2,12,5,"fracture, model, damage, phasefield, crack",5,0.19350756522825002,0.7566341396180858,-1.356631442903063,170
473,0.2,0.05,0.05,3,1,7,5,"body, even, convergence, mesoscale, contrast",5,-0.4236621124390054,0.26689692170595125,-5.181812661337138,170
16440,0.2,0.05,0.05,3,1,13,5,"mesh, smooth, quality, contact, scheme",5,0.029716181450967938,0.4258155288517787,-2.179774349670512,170
25740,0.2,0.05,0.05,3,2,3,5,"model, bayesian, uncertainty, prediction, performance",5,0.17339424086349237,0.570162498773316,-1.9359823307160275,170
15935,0.2,0.05,0.05,3,1,5,5,"medium, granular, stochastic, heterogeneous, heterogeneity",5,0.2471953575812856,0.641376117444798,-2.436338425888541,170
53,0.2,0.05,0.05,3,1,31,5,"flow, fluid, framework, compressible, velocity",5,0.027387501051194064,0.6958915930652512,-2.06922226578586,170
22108,0.2,0.05,0.05,3,2,6,5,"domain, stabilizer, acoustic, wave, shell",5,-0.13143439508275398,0.2932158887077979,-8.263624012314928,170
162,0.2,0.05,0.05,3,2,8,5,"mesh, element, structure, algorithm, cisamr",5,0.08704254064142085,0.5336621529479765,-2.4660624391327217,170
24,0.2,0.05,0.05,3,1,7,5,"instability, membrane, symmetry, thin, mode",5,0.2266682039959306,0.5729723773916843,-1.8861929572436538,170
2255,0.2,0.05,0.05,3,1,12,5,"heart, cardiac, drug, viscous, human",5,0.32665087753745686,0.6624369121230591,-5.533557114386879,170
24262,0.2,0.05,0.05,3,2,17,5,"interface, contact, multiplier, mesh, lagrange",5,0.15323619499421154,0.5982575361131753,-1.7931959761026643,170
7904,0.2,0.05,0.05,3,1,15,5,"convergence, rate, error, mesh, subdivision",5,0.013538444243093108,0.589285621636512,-2.560292771363813,170
22063,0.2,0.05,0.05,3,2,15,5,"equation, fractional, differential, derivative, method",5,0.2222058171210993,0.687640903130994,-1.1637735277426366,170
617,0.2,0.05,0.05,3,2,4,5,"structural, identification, response, equivalent, full",5,-0.02303120543866877,0.5177980540373469,-2.6873381403878955,170
808,0.2,0.05,0.05,3,1,12,5,"interaction, cluster, et, al, reduce",5,0.16520358799920087,0.5032493547816583,-1.776109590326623,170
2969,0.2,0.05,0.05,3,2,14,5,"element, rotation, displacement, shell, freedom",5,0.15990965941177554,0.6852941855571582,-1.7823782454159338,170
3775,0.2,0.05,0.05,3,1,12,5,"fluid, framework, interaction, surface, particle",5,0.08647946612910118,0.6415774649182822,-1.6162296989999494,170
22123,0.2,0.05,0.05,3,1,14,5,"contact, surface, crack, damage, bem",5,0.017367756468828426,0.41466522725611343,-4.8922501482029075,170
19554,0.2,0.05,0.05,3,2,12,5,"crack, element, mesh, stiffness, tip",5,-0.008315256358868695,0.3801921729832811,-4.454580709009536,170
8518,0.2,0.05,0.05,3,1,9,5,"shell, separate, thin, penalty, stabilization",5,-0.1637250730172197,0.5259865171297711,-2.2260352762977424,170
3748,0.2,0.05,0.05,3,1,14,5,"propose, approach, number, efficiency, coefficient",5,-0.002993164004877852,0.5575237583912841,-2.257975566358946,170
5844,0.2,0.05,0.05,3,2,4,5,"integration, quadrature, point, moment, cell",5,0.2550217484634546,0.7222767834223053,-2.0686564194631307,170
3474,0.2,0.05,0.05,3,2,9,5,"response, function, stochastic, frequency, uncertainty",5,0.0881482548274645,0.6026893250321552,-2.407860351337132,170
7389,0.2,0.05,0.05,3,1,23,5,"method, boundary, integral, domain, conventional",5,-0.003988917128631373,0.5307327561946252,-2.267144411760138,170
7660,0.2,0.05,0.05,3,2,10,5,"model, peridynamic, continuum, nonlocal, hybrid",5,0.18572123344684474,0.7571112108765786,-2.4708889236577543,170
24880,0.2,0.05,0.05,3,2,4,5,"random, uncertainty, probabilistic, mesoscale, level",5,0.1827554415294935,0.6289613674308393,-1.8032820856172573,170
10971,0.2,0.05,0.05,3,1,5,5,"geometric, imperfection, defect, inverse, compressive",5,0.33920972411160655,0.7365681108835291,-2.381985105521671,170
7752,0.2,0.05,0.05,3,1,9,5,"grain, gradient, slip, boundary, size",5,0.08481508179318423,0.5225754807780262,-1.7026963701888178,170
1518,0.2,0.05,0.05,3,2,5,5,"contact, body, rigid, interaction, local",5,0.14351853310865903,0.6105645130348718,-1.9590395784429007,170
8539,0.2,0.05,0.05,3,1,7,5,"mesh, bone, size, increment, density",5,0.19687111457746945,0.5956293634989042,-2.6924992600472706,170
184,0.2,0.05,0.05,3,1,18,5,"point, crystal, lattice, design, defect",5,-0.03298000099812717,0.6217286151544897,-2.711536874458372,170
19792,0.2,0.05,0.05,3,2,9,5,"magnetic, strain, elastic, flow, plastic",5,-0.020197947130650568,0.42469427466858783,-4.348567048741681,170
3,0.2,0.05,0.05,3,1,8,5,"element, strain, lock, solidshell, formulation",5,0.1553962614699616,0.7203884972436198,-1.9461055451776463,170
988,0.2,0.05,0.05,3,1,20,5,"damage, model, crack, local, two",5,0.028181634076447647,0.4924060783517145,-1.473270003515463,170
145,0.2,0.05,0.05,3,1,29,5,"optimization, topology, material, design, structural",5,0.2221380095788683,0.5476841823254956,-1.285780560409872,170
19691,0.2,0.05,0.05,3,1,6,5,"inclusion, heat, integral, fundamental, conduction",5,0.17462647103377277,0.5049031743224435,-2.8683398452084736,170
114,0.2,0.05,0.05,3,1,18,5,"process, predict, model, residual, part",5,0.12598100083159064,0.5863880196604119,-1.80479443011275,170
25078,0.2,0.05,0.05,3,2,11,5,"grain, laser, heat, function, formation",5,-0.04946887889888615,0.5085317374849121,-4.272944191279615,170
350,0.2,0.05,0.05,3,1,10,5,"composite, volume, failure, sensitivity, fiber",5,0.1902954067781302,0.6408234772706634,-2.194689947905144,170
5077,0.2,0.05,0.05,3,1,4,5,"st, method, flow, computational, isogeometric",5,0.15223289333589182,0.6263092984962298,-1.0967382729865653,170
8027,0.2,0.05,0.05,3,2,5,5,"consolidation, medium, dynamic, porous, fluid",5,0.27867192312047895,0.8506570073226086,-1.32395871808193,170
8689,0.2,0.05,0.05,3,2,5,5,"boundary, condition, rigid, mixed, periodic",5,0.06883630359097316,0.6559606177547448,-2.493592699405894,170
21727,0.2,0.05,0.05,3,2,6,5,"shape, sensitivity, design, optimization, geometry",5,0.1362502091985772,0.6227594010633232,-1.5027825184101142,170
9707,0.2,0.05,0.05,3,2,6,5,"phasefield, fracture, parameter, crack, propagation",5,0.17716539233721168,0.7802675077486653,-1.2090308318699539,170
15193,0.2,0.05,0.05,3,1,9,5,"beam, mode, static, core, modal",5,0.03218634822353679,0.46950936000478183,-2.678248236137438,170
14659,0.2,0.05,0.05,3,1,14,5,"contact, void, angle, anisotropy, phasefield",5,0.17520126309585793,0.3587410322074158,-2.907177039333301,170
128,0.2,0.05,0.05,3,1,25,5,"system, framework, computational, develop, multiple",5,0.038197135814224105,0.47538924965087653,-1.7222805888331945,170
8827,0.2,0.05,0.05,3,2,5,5,"strain, flow, st, contact, computation",5,0.0020992479918692138,0.5559775389932576,-4.3405635716094695,170
2,0.2,0.05,0.05,3,2,7,5,"contact, isogeometric, nurbs, mortar, frictional",5,-0.03320057471057794,0.46262025083166336,-4.624761133737399,170
18848,0.2,0.05,0.05,3,1,12,5,"software, improvement, contact, globallocal, local",5,-0.1925253761485988,0.3665191151925649,-4.48885554336214,170
391,0.2,0.05,0.05,3,1,7,5,"biofilm, growth, particle, sph, hand",5,-0.032023501062368946,0.6647456708648887,-1.9058674381831566,170
2071,0.2,0.05,0.05,3,1,15,5,"data, introduce, training, experiment, elastoplastic",5,-0.0262604603220954,0.449899906183456,-4.691382826182529,170
12933,0.2,0.05,0.05,3,1,10,5,"scheme, lattice, boltzmann, problem, crack",5,0.10699939554911331,0.463639025794104,-2.141994733885944,170
13027,0.2,0.05,0.05,3,2,5,5,"system, linear, matrix, number, microscopic",5,0.04375342905715958,0.5962400257533116,-2.5090891356457483,170
19595,0.2,0.05,0.05,3,2,5,5,"mass, matrix, order, formulation, wave",5,0.09788332653425294,0.6337463273561883,-1.7298536939986122,170
16774,0.2,0.05,0.05,3,2,5,5,"fsi, paper, part, rkpm, solid",5,-0.011303659553806711,0.5355545353423503,-2.0381565658946434,170
6175,0.2,0.05,0.05,3,1,8,5,"mesh, method, fsi, fluid, move",5,0.10194138467692941,0.6566558062530301,-2.2899264227674005,170
10666,0.2,0.05,0.05,3,2,6,5,"element, problem, virtual, vem, elasticity",5,0.1559322834567749,0.624227692120779,-2.433166673678568,170
22459,0.2,0.05,0.05,3,2,5,5,"boundary, condition, lattice, kernel, function",5,0.12853290412785975,0.5648315704550466,-2.0622893231269988,170
20148,0.2,0.05,0.05,3,2,7,5,"field, crack, phase, propagation, fracture",5,0.17724062192449572,0.7573063923889851,-1.5678970673678676,170
5589,0.2,0.05,0.05,3,1,3,5,"scheme, linear, accuracy, dissipation, algorithmic",5,0.13807039139117178,0.5243179591229717,-2.834058094361502,170
8209,0.2,0.05,0.05,3,1,5,5,"structure, beam, kinematics, theory, crosssection",5,0.17889231382354026,0.5768023785840579,-2.679464421735402,170
22997,0.2,0.05,0.05,3,2,6,5,"collocation, move, meshless, approximation, homogeneous",5,-0.038535019761308395,0.6550801309103307,-1.944787863372347,170
20052,0.2,0.05,0.05,3,1,8,5,"composite, scheme, differentiation, automatic, overall",5,0.012812222939110742,0.46125033240710067,-2.601030449975722,170
15097,0.2,0.05,0.05,3,1,12,5,"fractional, order, mesh, framework, polymer",5,-0.0471796353207876,0.3493929847785841,-2.3348780987737148,170
15457,0.2,0.05,0.05,3,2,8,5,"element, plate, virtual, part, different",5,0.04442362753850209,0.4795340434560531,-1.9156233300022163,170
14207,0.2,0.05,0.05,3,1,11,5,"tool, heat, temperature, directional, damage",5,-0.09193387920438828,0.43637862899426133,-6.720519330959131,170
2494,0.2,0.05,0.05,3,2,7,5,"contact, surface, algorithm, inhomogeneity, adhesive",5,0.03276559650207197,0.5534779786421218,-4.707550253262615,170
5599,0.2,0.05,0.05,3,2,8,5,"process, material, model, thermomechanical, rubber",5,0.11957750604741113,0.6225914801753623,-2.7406419921361183,170
15862,0.2,0.05,0.05,3,2,4,5,"shell, element, thickness, surface, matrix",5,0.04197387191786288,0.5338741199810284,-1.7940838907221104,170
3589,0.2,0.05,0.05,3,2,5,5,"mechanical, microstructures, force, phase, phasefield",5,0.07371434334010583,0.6091397161526386,-2.2291511921474227,170
1603,0.2,0.05,0.05,3,1,14,5,"beam, rotation, present, formulation, exact",5,0.12694188910602971,0.6389008048742452,-1.2501469401123266,170
11543,0.2,0.05,0.05,3,2,5,5,"fracture, mixed, pressure, phasefield, displacement",5,0.10561531410793101,0.5002185369767972,-2.0721026567214293,170
11316,0.2,0.05,0.05,3,2,10,5,"shell, fracture, formulation, thin, lock",5,0.12846426342963738,0.6079345758775748,-2.052693768342182,170
9195,0.2,0.05,0.05,3,1,10,5,"turbine, shell, blade, wind, analysis",5,0.3302122191398288,0.7418764079505671,-1.2110585234166258,170
425,0.2,0.05,0.05,3,2,7,5,"laser, melt, powder, process, slm",5,0.4321631451061411,0.9100521582313087,-1.021726645102767,170
97,0.2,0.05,0.05,3,1,7,5,"shell, rkpm, function, beam, kernel",5,0.15006953613587287,0.6300038030640204,-2.121167872824096,170
1645,0.2,0.05,0.05,3,2,8,5,"crystal, efficient, et, al, implementation",5,0.15010284278226338,0.4796396969279585,-2.00377631632663,170
14645,0.2,0.05,0.05,3,1,12,5,"twin, deformation, alloy, computational, localization",5,0.10470861354091869,0.6136774422756117,-1.7629106371960126,170
18046,0.2,0.05,0.05,3,2,6,5,"contact, formulation, friction, fracture, thermomechanical",5,0.029521499790396432,0.48114094114691924,-2.70552716945064,170
11599,0.2,0.05,0.05,3,2,6,5,"pd, crack, discretization, xfem, fem",5,0.12523824991559335,0.4575271746292483,-2.322409552322876,170
5631,0.2,0.05,0.05,3,1,14,5,"surface, elasticity, tension, j, plasticity",5,-0.0279855546057859,0.4877948275285191,-2.5704472470968387,170
24890,0.2,0.05,0.05,3,2,5,5,"fracture, damage, specimen, strain, stress",5,0.09533287652546749,0.6192614216587854,-1.7328625651198142,170
516,0.2,0.05,0.05,3,2,6,5,"data, material, approach, mesoscopic, model",5,-0.05110016256204173,0.40602837751202275,-3.9950109388806743,170
825,0.2,0.05,0.05,3,2,11,5,"nonlocal, method, operator, model, database",5,-0.11789900752724258,0.38469395690081426,-6.4490356745233886,170
23422,0.2,0.05,0.05,3,1,7,5,"plate, shear, thin, displacement, mixed",5,0.11850936431457793,0.7272055467587425,-1.6931451852817798,170
19926,0.2,0.05,0.05,3,1,11,5,"magnetic, constitutive, algorithm, code, field",5,0.015749657403764727,0.4694879685164562,-1.808071956282303,170
17618,0.2,0.05,0.05,3,1,7,5,"response, multiscale, macroscale, vary, simulation",5,0.08534309644253846,0.6688502031068776,-1.9693681181547809,170
235,0.2,0.05,0.05,3,1,7,5,"spread, droplet, phase, volume, medium",5,0.165842543290745,0.7027276220844378,-1.973582473881431,170
13337,0.2,0.05,0.05,3,1,3,5,"adhesive, fatigue, model, damage, structural",5,0.15770227641189621,0.7420885694075469,-1.4092497570316835,170
12365,0.2,0.05,0.05,3,2,3,5,"element, mode, modal, displacement, derive",5,0.10571623899313425,0.6302470155237511,-1.9807272059556535,170
59,0.2,0.05,0.05,3,1,8,5,"design, thermal, tool, simulate, crystal",5,-0.20995052755785198,0.4526584368813332,-4.691395716373958,170
25667,0.2,0.05,0.05,3,2,4,5,"contact, surface, inhomogeneity, spherical, equivalent",5,0.1220831578708778,0.6725925902681278,-2.5455717956483666,170
9119,0.2,0.05,0.05,3,2,7,5,"beam, shear, theory, nonlocal, constraint",5,0.07735267544620672,0.5254272606343793,-2.139769047212945,170
358,0.2,0.05,0.05,3,2,13,5,"model, covid, number, dynamic, disease",5,0.0600024624987767,0.5876265360002313,-2.505466962620581,170
25882,0.2,0.05,0.05,3,2,4,5,"fractional, diffusion, equation, finite, oscillation",5,0.2010704613852091,0.7282619394082592,-1.6847945259175734,170
20569,0.2,0.05,0.05,3,2,6,5,"shock, kernel, reproduce, integration, generalize",5,0.11020061719339605,0.6140178927217348,-3.6752621056583967,170
25961,0.2,0.05,0.05,3,2,2,5,"dynamic, multibody, uncertainty, use, graph",5,0.07643522149517369,0.6673303723377646,-2.210035288140225,170
27021,0.2,0.05,0.05,3,1,5,5,"system, strength, distribution, model, fibre",5,0.011408013833392395,0.3992850648312657,-4.721134824729463,170
27033,0.2,0.05,0.05,3,2,5,5,"time, strategy, memory, space, requirement",5,0.09903883787641576,0.5234991242152313,-2.4806351097656547,170
27410,0.2,0.05,0.05,3,1,4,5,"fold, plate, rotation, discontinuous, edge",5,0.1956773074039147,0.6178535395912186,-1.778177515246849,170
27448,0.2,0.05,0.05,3,2,10,5,"sph, particle, simulation, smooth, mixed",5,0.02905495519280481,0.6608877656990009,-1.7238438426215736,170
28056,0.2,0.05,0.05,3,2,2,5,"stability, attention, allows, failure, shock",5,-0.4378926372625572,0.47771837305682485,-3.0375508704988192,170
28299,0.2,0.05,0.05,3,2,10,5,"design, property, pgd, structure, problem",5,-0.03760743429519997,0.4913283785427833,-1.67373927120918,170
28472,0.2,0.05,0.05,3,2,5,5,"datadriven, data, constitutive, material, set",5,0.12041284301118502,0.6043305276578986,-1.0413146434914742,170
28494,0.2,0.05,0.05,3,2,4,5,"element, tetrahedral, hexahedral, linear, quadratic",5,0.32158726708509777,0.6909858751821613,-2.067761931865799,170
28806,0.2,0.05,0.05,3,2,6,5,"fiber, orientation, diffusion, effective, state",5,0.023449607479985556,0.46443944081944066,-6.4730164420692,170
29136,0.2,0.05,0.05,3,2,2,5,"dispersion, wave, show, fourier, propagation",5,0.02723980087914102,0.6413197821888101,-1.8075580775238755,170
29729,0.2,0.05,0.05,3,2,3,5,"erosion, update, analysis, particle, geometry",5,0.12792312799800307,0.4151485121280409,-1.4635969768000503,170
30229,0.2,0.05,0.05,3,2,10,5,"error, estimation, mesh, computation, approximation",5,0.0702134841502969,0.41933369651260294,-1.8119410612648417,170
31099,0.2,0.05,0.05,3,1,3,5,"algorithm, deformation, configuration, decomposition, cluster",5,0.11093377312466146,0.5832282496384608,-2.705743025472458,170
31299,0.2,0.05,0.05,3,2,4,5,"response, model, microstructural, fracture, network",5,0.05687205778096055,0.5274739075589258,-2.509263092876295,170
31328,0.2,0.05,0.05,3,1,5,5,"thermal, vibration, deformation, structural, metal",5,0.18852542518052895,0.5198332650125534,-2.2411595271387172,170
31402,0.2,0.05,0.05,3,2,5,5,"stress, state, incremental, fullfield, cycle",5,0.0793026808840694,0.6967163934741032,-3.0228901083547437,170
31425,0.2,0.05,0.05,3,1,4,5,"shell, outofplane, midsurface, account, location",5,0.06996659754821813,0.4128066773860663,-2.12808617907017,170
31454,0.2,0.05,0.05,3,2,6,5,"basis, error, reduction, reduce, bound",5,0.09205121767948062,0.5629870853619824,-1.9931181161377727,170
31487,0.2,0.05,0.05,3,1,13,5,"source, information, meshfree, approach, composite",5,-0.06599189480839443,0.5087910329263596,-4.143382949382768,170
31659,0.2,0.05,0.05,3,2,5,5,"contact, error, deformable, object, handle",5,-0.14880789951138365,0.4536499368437566,-2.7607406989642067,170
31684,0.2,0.05,0.05,3,1,6,5,"structure, inverse, condition, failure, impact",5,0.029544066769927,0.5152145836616041,-2.7308468564890527,170
31904,0.2,0.05,0.05,3,2,7,5,"problem, regularization, inverse, cell, use",5,-0.0637775130198075,0.5436552320687962,-1.8087023960711779,170
32158,0.2,0.05,0.05,3,2,4,5,"contact, deep, method, neural, network",5,0.167582247099826,0.5463540795613191,-2.231646772247279,170
32229,0.2,0.05,0.05,3,2,6,5,"function, set, constraint, method, criterion",5,0.02818059511140648,0.5391168904760951,-1.8453119734708974,170
32266,0.2,0.05,0.05,3,2,4,5,"fiber, composite, reinforce, reinforcement, human",5,0.09765815388636047,0.6547906726529256,-4.578986513861937,170
32323,0.2,0.05,0.05,3,2,2,5,"low, topology, design, resolution, optimization",5,0.18560207438694418,0.566690165132669,-1.850647458998089,170
32335,0.2,0.05,0.05,3,1,7,5,"fatigue, failure, shape, metal, reliability",5,-0.028397084888216455,0.5498370774068038,-2.497364370361969,170
32401,0.2,0.05,0.05,3,2,5,5,"fluctuation, principle, energy, locally, acoustic",5,-0.12424460061713234,0.516631294493106,-4.576219254712843,170
32451,0.2,0.05,0.05,3,1,5,5,"stiffness, matrix, cell, number, eigenvalue",5,0.16380906007041404,0.6066836961874009,-2.350394486354791,170
32628,0.2,0.05,0.05,3,2,6,5,"interface, study, effective, influence, damage",5,0.05647980044538732,0.43296682304656275,-2.1660503464731224,170
32783,0.2,0.05,0.05,3,2,6,5,"cell, process, force, field, control",5,0.03927030684826221,0.6057277037800449,-2.3138131381471645,170
32938,0.2,0.05,0.05,3,2,5,5,"microstructures, stress, artificial, recover, wavelet",5,-0.295873469756031,0.3533766656377809,-9.468583988900676,170
32956,0.2,0.05,0.05,3,1,6,5,"deformation, effect, observe, polymer, change",5,-0.027788470037567757,0.46060321084390043,-2.598550690911783,170
32967,0.2,0.05,0.05,3,2,6,5,"polymer, derivative, approximation, reproduce, kernel",5,-0.05599894894194561,0.5302354838706048,-10.539003994610837,170
32971,0.2,0.05,0.05,3,2,5,5,"model, mesh, couple, move, computation",5,0.006475993031662869,0.4088814101805454,-2.362718870058793,170
32993,0.2,0.05,0.05,3,1,5,5,"node, matrix, interpolation, propagation, algorithm",5,-0.07751145608354418,0.6198218787235951,-2.0609972651483246,170
32994,0.2,0.05,0.05,3,2,5,5,"wavelet, displacement, derive, domain, wave",5,0.051272225183081534,0.35282947652447694,-1.8660729233496318,170
33073,0.2,0.05,0.05,3,2,5,5,"spacetime, algorithm, enrichment, matrix, implementation",5,0.0783301047964545,0.328364981036518,-2.105814812383407,170
33346,0.2,0.05,0.05,3,2,4,5,"contact, beam, surface, formulation, line",5,0.07655509462857703,0.4217131103458896,-2.275858265350618,170
33397,0.2,0.05,0.05,3,2,3,5,"frequency, model, fe, reduction, response",5,-0.04626568784045938,0.4684663287067764,-1.9475167809930582,170
33431,0.2,0.05,0.05,3,1,5,5,"crack, effective, heterogeneous, reinforcement, variable",5,0.030681185366921205,0.35267623092883615,-4.92400333226992,170
33443,0.2,0.05,0.05,3,1,6,5,"vector, system, linear, homogenization, iterative",5,-0.01787674746743615,0.4811047378151899,-2.330197112124865,170
33514,0.2,0.05,0.05,3,2,4,5,"fiber, orientation, stress, principal, load",5,0.1938527268181432,0.7441530521334544,-2.0601276466050193,170
33677,0.2,0.05,0.05,3,2,4,5,"cluster, element, porous, technique, uniform",5,-0.10081432866949569,0.3205359948563687,-4.471342363794277,170
33790,0.2,0.05,0.05,3,1,8,5,"model, uncertainty, quantify, surrogate, system",5,-0.017397767764844457,0.525188137182748,-2.4554188206973713,170
33797,0.2,0.05,0.05,3,2,5,5,"reduction, reduce, order, micromorphic, contact",5,-0.00803729650595295,0.5460616715231809,-4.523676057151004,170
33924,0.2,0.05,0.05,3,1,10,5,"wake, embed, measurement, simulation, correlation",5,-0.25076874080775147,0.2166432183319149,-10.593508377896876,170
33925,0.2,0.05,0.05,3,2,4,5,"field, data, virtual, strain, parameter",5,0.026356934030006406,0.44159933995433487,-1.969094733713162,170
33966,0.2,0.05,0.05,3,2,3,5,"infection, population, spread, variant, variety",5,-0.0069679301414026455,0.8947823429217838,-1.3430766766445195,170
33969,0.2,0.05,0.05,3,1,6,5,"operator, projection, pdes, define, multiphysics",5,-0.03568998951081274,0.585682984521699,-2.5866090656039638,170
33986,0.2,0.05,0.05,3,2,5,5,"fracture, crack, anisotropic, energy, behavior",5,0.12429437258820045,0.6810963927713947,-1.5876027713700136,170
34015,0.2,0.05,0.05,3,2,4,5,"crack, structural, weight, track, mechanism",5,-0.08665774926485743,0.3165306431278593,-4.826977637568741,170
34022,0.2,0.05,0.05,3,2,5,5,"wave, joint, timedependent, fundamental, source",5,-0.005764085985908213,0.3483999576430068,-7.026599927157365,170
34060,0.2,0.05,0.05,3,2,5,5,"element, stress, interface, shell, shear",5,0.06765886215937425,0.4868886913232412,-2.1146500816310576,170
34077,0.2,0.05,0.05,3,2,3,5,"probability, system, density, evolution, equation",5,0.21241486127652243,0.680248910811297,-1.3172146153074453,170
34097,0.2,0.05,0.05,3,2,6,5,"experimental, incompressible, data, nearly, fracture",5,-0.13331897269499468,0.4745207856273278,-2.6839006806390016,170
34143,0.2,0.05,0.05,3,2,2,5,"constitutive, stressstrain, finally, curve, fibre",5,0.002760883875772968,0.692148650880674,-2.797548533120565,170
34184,0.2,0.05,0.05,3,2,5,5,"damage, approximation, interphase, finescale, kernel",5,-0.15246748881501238,0.2653465863637147,-11.210611621088484,170
