node_id,alpha,eta,gamma,depth,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,global_npmi,global_c_v,global_u_mass,iteration,layer,document_count
0,0.1,0.05,0.05,3,5,"method, model, use, element, propose",5,0.0138859241469515,0.4857301580546587,-0.6050166986005818,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,0,970
1,0.1,0.05,0.05,3,5,"model, computational, data, material, approach",5,0.0037161031178155,0.5769986581045418,-1.0997294639670012,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,1,359
10,0.1,0.05,0.05,3,5,"time, integration, scheme, explicit, method",5,0.1587052792715779,0.4951464325161569,-1.143849268005828,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,2,12
241,0.1,0.05,0.05,3,5,"fluid, dynamic, medium, consolidation, motion",5,0.1014432777502707,0.7153643689962876,-2.278572349948056,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,2,9
13696,0.1,0.05,0.05,3,5,"equation, deformation, model, plasticity, fractional",5,-0.0232006003774664,0.4417910153138143,-4.545682474399321,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,2,9
12863,0.1,0.05,0.05,3,5,"convolution, transformation, method, inverse, fast",5,0.1058729144927135,0.6436256321620427,-1.592218971157052,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,2,6
6368,0.1,0.05,0.05,3,5,"boundary, condition, lattice, domain, kernel",5,0.1055765315658649,0.555130482824326,-2.3241196129321264,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,2,6
76,0.1,0.05,0.05,3,5,"process, material, manufacturing, additive, property",5,0.2382285332288746,0.6005779913279126,-1.655379976423315,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,2,10
3,0.1,0.05,0.05,3,5,"model, crack, damage, microstructure, composite",5,0.0867560066380929,0.6461228886378444,-2.0516426065919084,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,2,52
10508,0.1,0.05,0.05,3,5,"time, thermal, heat, rate, band",5,0.0707801342563672,0.8337980564506748,-2.5238965035331624,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,1,5
59,0.1,0.05,0.05,3,5,"turbine, blade, wind, structural, frequency",5,0.3208192099070965,0.6356175546352719,-1.192039315835593,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,1,15
552,0.1,0.05,0.05,3,5,"kernel, formulation, approximation, shock, reproduce",5,0.1448434019925236,0.7525664944679121,-2.2165657967575214,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,2,10
3143,0.1,0.05,0.05,3,5,"smooth, mesh, quality, free, dual",5,-0.0114723913443746,0.3543011595520361,-4.884796195416373,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,2,3
3959,0.1,0.05,0.05,3,5,"reduction, reduce, snapshot, method, proper",5,0.123010086983817,0.623121269482809,-1.557237601264956,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,2,8
2512,0.1,0.05,0.05,3,5,"code, cell, implementation, heterogeneous, efficient",5,-0.092684239230473,0.5082701897749142,-1.9948459432048535,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,1,15
622,0.1,0.05,0.05,3,5,"structural, identification, signal, input, excitation",5,0.2834893320050876,0.8080050953785882,-2.304382130040646,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,2,4
125,0.1,0.05,0.05,3,5,"mesh, element, crack, structure, cisamr",5,0.0005735933394449,0.5283599329383054,-2.614221039301997,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,2,7
81,0.1,0.05,0.05,3,5,"membrane, instability, symmetry, response, thin",5,0.0946053591206916,0.625406036872317,-1.8091551044278948,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,1,14
843,0.1,0.05,0.05,3,5,"damage, model, crack, nonlocal, concrete",5,0.1114186660515773,0.6442775856390178,-2.340141407618843,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,1,20
168,0.1,0.05,0.05,3,5,"fracture, damage, phasefield, model, crack",5,0.19350756522825,0.756634139618086,-0.8967860077191266,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,2,13
183,0.1,0.05,0.05,3,5,"equation, fractional, differential, derivative, function",5,0.2575694282957331,0.7686856358290493,-1.4244744253218804,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,2,7
660,0.1,0.05,0.05,3,5,"macroscopic, microscopic, fe, scale, homogenization",5,0.2191082750762246,0.8864295228638885,-1.1032412303451231,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,2,17
5850,0.1,0.05,0.05,3,5,"function, field, shape, fracture, phase",5,0.0649522169290497,0.5535104754737683,-1.9948094948261823,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,1,10
51,0.1,0.05,0.05,3,5,"element, stress, shell, shear, static",5,0.069210237723578,0.6173483854581957,-2.207285645676404,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,1,23
148,0.1,0.05,0.05,3,5,"spacetime, algorithm, enrichment, implementation, accelerate",5,0.0505276249406345,0.1781561761349018,-2.6413554455785784,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,2,4
4870,0.1,0.05,0.05,3,5,"j, int, solid, algorithm, al",5,0.2332119561847,0.6510299595704264,-1.453088560379444,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,1,17
5155,0.1,0.05,0.05,3,5,"composite, crack, interface, delamination, laminate",5,0.2160168959786759,0.7180458324653304,-1.9778118387788084,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,2,6
4818,0.1,0.05,0.05,3,5,"model, peridynamic, continuum, nonlocal, hybrid",5,0.1857212334468447,0.7571112108765786,-2.4708889236577543,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,2,6
3860,0.1,0.05,0.05,3,5,"plastic, strain, decomposition, part, elastoplastic",5,0.0823869803429014,0.488395389635971,-2.2486015428810986,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,2,3
369,0.1,0.05,0.05,3,5,"incompressible, nearly, lock, plasticity, crystal",5,-0.1260977514329838,0.5746996850248053,-2.213789490554212,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,1,13
62,0.1,0.05,0.05,3,5,"model, viscosity, effect, simulation, property",5,0.0550987484156604,0.5173367525893127,-1.5860634089149297,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,1,25
1874,0.1,0.05,0.05,3,5,"contact, surface, solution, adhesive, method",5,0.0589364228563763,0.5990914691017705,-1.4191582908229574,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,2,8
75,0.1,0.05,0.05,3,5,"integration, method, cell, quadrature, domain",5,0.116333111192026,0.5058442687373571,-1.937780126775251,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,2,10
206,0.1,0.05,0.05,3,5,"element, displacement, stress, shear, plate",5,0.1115539343572417,0.6523821755366173,-1.9784559319109287,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,2,6
4306,0.1,0.05,0.05,3,5,"boundary, mixed, fiber, reinforce, fix",5,-0.2400617714068442,0.4155829528005433,-2.8602488941587425,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,2,2
9101,0.1,0.05,0.05,3,5,"material, homogenization, property, microstructure, design",5,0.1059542827360906,0.6738494785033714,-1.776899622307586,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,2,9
862,0.1,0.05,0.05,3,5,"problem, incompressible, property, cg, flux",5,-0.0846196779090155,0.505268412734672,-5.399916150596182,0.0626262047998653,0.5505559715558596,-2.6775218227363,90,1,16
