node_id,alpha,eta,gamma,depth,layer,document_count,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,iteration
0,0.2,0.05,0.05,3,0,970,5,"method, model, use, element, propose",5,0.013885924146951547,0.48573015805465874,-0.6050166986005818,170
1,0.2,0.05,0.05,3,1,325,5,"model, material, fracture, strain, damage",5,0.06399817524204227,0.6941790028093878,-1.7565267776908224,170
19285,0.2,0.05,0.05,3,1,14,5,"simulation, requirement, time, memory, fine",5,0.20019627397364018,0.5985771590303781,-2.5012169245283085,170
20178,0.2,0.05,0.05,3,2,7,5,"wave, acoustic, match, domain, frequency",5,0.14164103782874873,0.6288980599763871,-1.5664497161462105,170
422,0.2,0.05,0.05,3,1,21,5,"contact, surface, local, mortar, boundary",5,0.022965330716793204,0.4773103117640538,-2.143147512819288,170
23746,0.2,0.05,0.05,3,1,6,5,"optimization, parameterized, shape, two, gradient",5,0.022488985305505825,0.3822551469093335,-1.8805878179390543,170
117,0.2,0.05,0.05,3,2,7,5,"process, material, manufacturing, manufacture, property",5,0.1585374439120566,0.5930538445463116,-1.8123523014267533,170
455,0.2,0.05,0.05,3,2,5,5,"cluster, analysis, reduce, propose, matrix",5,0.045218678023587616,0.5901856818823352,-1.175577146176072,170
7387,0.2,0.05,0.05,3,2,11,5,"pgd, parameter, reduction, design, identification",5,0.12331086744014016,0.6290731775384865,-1.9999678958626146,170
2231,0.2,0.05,0.05,3,1,14,5,"pd, peridynamics, interaction, nonlocal, statebased",5,0.3273954790488901,0.7685077907966806,-1.7723447876091918,170
4214,0.2,0.05,0.05,3,1,12,5,"probability, equation, density, evolution, system",5,0.21241486127652234,0.6802489108112969,-1.4839065071741806,170
14258,0.2,0.05,0.05,3,2,6,5,"topology, optimization, structural, design, resolution",5,0.232546498479403,0.5263641489382449,-1.7225533316695067,170
2,0.2,0.05,0.05,3,2,29,5,"material, macroscopic, homogenization, composite, scale",5,0.13232166613213983,0.8294907705862746,-1.555675949003477,170
3943,0.2,0.05,0.05,3,2,4,5,"shock, kernel, integration, reproduce, theory",5,0.06861608936258726,0.5791211914001184,-3.740286889113677,170
18708,0.2,0.05,0.05,3,1,4,5,"type, different, finite, partition, embed",5,-0.09427039970184747,0.4876806434728341,-2.533622727102251,170
7160,0.2,0.05,0.05,3,1,15,5,"object, deformable, approximate, simulate, realtime",5,-0.04869638767996094,0.6489804061947144,-2.262206888062076,170
8765,0.2,0.05,0.05,3,2,2,5,"mesh, standard, scheme, dual, simplicity",5,-0.0028309183013025515,0.520304547221951,-2.7613676903355175,170
10053,0.2,0.05,0.05,3,1,12,5,"model, inversion, highfidelity, ensemble, challenge",5,0.1600761455025734,0.595069418924804,-2.581039371567179,170
10215,0.2,0.05,0.05,3,2,9,5,"error, basis, adaptive, reduction, reduce",5,0.0713397947804266,0.6764027268763874,-1.5934642197833715,170
41,0.2,0.05,0.05,3,1,10,5,"flux, hybrid, pressure, propagation, cg",5,-0.15651609591546153,0.27905845239530264,-9.130866188089371,170
11486,0.2,0.05,0.05,3,2,8,5,"stochastic, random, method, structure, parameter",5,0.06380085241060453,0.635429340228175,-1.0943975319028725,170
5900,0.2,0.05,0.05,3,2,6,5,"approximation, plate, reproduce, kernel, finescale",5,0.23249781690256457,0.8367956875347995,-2.3859578378122834,170
847,0.2,0.05,0.05,3,2,8,5,"mesh, element, cisamr, conform, structure",5,0.1814717704443944,0.6398419673028262,-1.8864459880146587,170
4481,0.2,0.05,0.05,3,2,8,5,"crack, anisotropic, fracture, material, toughness",5,0.21457085617662144,0.7294743843899478,-2.1111463729967688,170
8323,0.2,0.05,0.05,3,2,3,5,"field, test, shape, phase, fracture",5,0.0031977014428970253,0.4650152780687469,-2.14234491809926,170
34,0.2,0.05,0.05,3,1,13,5,"mode, warp, singular, separate, residual",5,-0.3557968374689532,0.341806776444896,-4.6438869004646275,170
24141,0.2,0.05,0.05,3,2,9,5,"fractional, equation, differential, derivative, function",5,0.2575694282957331,0.7686856358290493,-1.1763813751810444,170
2386,0.2,0.05,0.05,3,2,5,5,"structural, identification, response, input, modal",5,0.13215022591818607,0.6060187423483344,-2.5280279911785746,170
582,0.2,0.05,0.05,3,1,19,5,"beam, freedom, electric, kirchhofflove, deformation",5,-0.008894383527989016,0.5167558766351028,-4.325820228036185,170
583,0.2,0.05,0.05,3,2,12,5,"element, rotation, displacement, shell, field",5,0.11502433019379203,0.5736167505827334,-1.624217737915845,170
18440,0.2,0.05,0.05,3,2,6,5,"boundary, grain, slip, gradient, crystal",5,0.14381103154069808,0.5569558469256012,-2.067202738215306,170
18435,0.2,0.05,0.05,3,2,14,5,"crack, mesh, approach, tip, propagation",5,0.12293252351255608,0.6131997195809012,-1.8291552378626907,170
123,0.2,0.05,0.05,3,1,11,5,"consolidation, govern, porous, medium, form",5,0.15553176762684554,0.766589766559189,-1.4185829312313498,170
7196,0.2,0.05,0.05,3,2,5,5,"spacetime, enrichment, matrix, equation, product",5,0.07330278203286641,0.650050182697101,-1.9706034924872209,170
21504,0.2,0.05,0.05,3,1,9,5,"plate, fold, discontinuous, rotation, method",5,0.17372641240327535,0.45099765145979714,-1.3243813717116135,170
10919,0.2,0.05,0.05,3,2,7,5,"model, peridynamic, continuum, crack, hybrid",5,0.028005559144077086,0.7319270626265281,-2.3921161257112384,170
23093,0.2,0.05,0.05,3,2,8,5,"stochastic, microstructure, heterogeneous, field, function",5,0.045318259745619455,0.5607504630527262,-1.4048015333720767,170
18564,0.2,0.05,0.05,3,1,8,5,"test, inverse, imperfection, defect, extract",5,0.22947871165740413,0.5090437500501374,-3.0004518488859313,170
593,0.2,0.05,0.05,3,2,12,5,"strain, lock, formulation, shell, erosion",5,-0.11436427799611008,0.4950487158999349,-6.812748410377101,170
1265,0.2,0.05,0.05,3,1,5,5,"fiber, solid, concept, fiberreinforced, reinforce",5,0.10737225758260234,0.4623431877135113,-2.6029203679718553,170
1695,0.2,0.05,0.05,3,2,5,5,"element, tetrahedral, hexahedral, quadratic, linear",5,0.32158726708509777,0.6909858751821615,-1.908710941610941,170
11011,0.2,0.05,0.05,3,1,15,5,"constraint, equation, stability, one, critical",5,0.03456824199594312,0.361495324108891,-2.5397148707802675,170
7936,0.2,0.05,0.05,3,1,15,5,"isogeometric, analysis, surface, method, nonuniform",5,0.127081671969882,0.47041405294955807,-1.6663000817249667,170
3091,0.2,0.05,0.05,3,2,6,5,"interface, cohesive, interfacial, crack, composite",5,0.18931317814606455,0.6759800356271931,-1.6736021578286688,170
13715,0.2,0.05,0.05,3,1,11,5,"tension, compression, find, network, response",5,0.1702488957323569,0.5153578171759328,-1.852076831724982,170
2835,0.2,0.05,0.05,3,1,9,5,"process, associate, due, application, construct",5,-0.09496769233115032,0.41236109392323284,-2.162375320816949,170
3083,0.2,0.05,0.05,3,2,6,5,"system, multiple, develop, illustrate, provide",5,0.011331759278226291,0.4822870047849527,-1.6514904379953488,170
