node_id,alpha,eta,gamma,depth,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,global_npmi,global_c_v,global_u_mass,iteration,layer,document_count
0,0.05,0.05,0.05,3,5,"model, method, use, propose, element",5,0.0138859241469515,0.4857301580546587,-0.5922496992669217,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,0,970
1,0.05,0.05,0.05,3,5,"method, element, problem, formulation, numerical",5,0.0133394875596044,0.5427113978614981,-0.7187929429326004,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,1,472
2,0.05,0.05,0.05,3,5,"crack, model, fracture, damage, material",5,0.1133403753758855,0.7162909013633519,-1.1054229221573293,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,2,107
7,0.05,0.05,0.05,3,5,"model, couple, heart, system, wave",5,-0.0362399743315047,0.6292554563579932,-2.6094980570685444,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,1,12
9,0.05,0.05,0.05,3,5,"method, st, computational, flow, computation",5,0.1372742701397579,0.6232858858868762,-1.4745776357227844,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,1,13
35,0.05,0.05,0.05,3,5,"flow, framework, simulation, compressible, mesh",5,0.0573629281655957,0.5208888553002538,-1.8885145645308483,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,1,9
114,0.05,0.05,0.05,3,5,"slm, melt, powder, study, magnetic",5,0.1056041032917761,0.6486269407694224,-1.6456795755687523,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,1,10
127,0.05,0.05,0.05,3,5,"turbine, computation, framework, wind, mdm",5,0.2285680874920336,0.833252122162334,-1.901802935560148,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,2,3
160,0.05,0.05,0.05,3,5,"flow, fluid, incompressible, compressible, physical",5,0.1243744062802283,0.6684417722364985,-2.0521727110804355,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,1,12
168,0.05,0.05,0.05,3,5,"system, framework, energy, illustrate, optimize",5,0.0302023881523556,0.4809382182544104,-2.476809165117289,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,2,6
181,0.05,0.05,0.05,3,5,"bem, matrix, fast, new, solve",5,0.1500603271330678,0.5691209982525043,-1.336251678400097,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,1,8
206,0.05,0.05,0.05,3,5,"sph, surface, hydrodynamics, particle, curvature",5,0.269890877669207,0.7095118341293267,-1.6783945770030029,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,1,7
211,0.05,0.05,0.05,3,5,"data, datadriven, elastoplastic, experiment, law",5,-0.1714393052045824,0.5343461152276401,-2.305090363967444,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,1,11
246,0.05,0.05,0.05,3,5,"stochastic, uncertainty, random, parameter, response",5,0.1748775060670635,0.7324887082803033,-1.3535439673566707,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,2,9
262,0.05,0.05,0.05,3,5,"strain, lock, solidshell, formulation, tensor",5,0.003149938223908,0.7460805616286518,-1.7863937019086775,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,2,7
266,0.05,0.05,0.05,3,5,"multibody, dynamic, uncertainty, system, body",5,0.0726956789023145,0.5491857118553801,-1.966298491091581,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,1,7
288,0.05,0.05,0.05,3,5,"microstructure, stochastic, lagrangian, simulation, fundamental",5,-0.0887762566555731,0.5677839870459189,-2.752221564218583,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,1,10
311,0.05,0.05,0.05,3,5,"model, covid, spread, disease, data",5,0.2202812027483703,0.7003875137347788,-1.8741388826454444,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,2,7
312,0.05,0.05,0.05,3,5,"drug, time, heart, mechanical, rate",5,0.0210758936259598,0.4079307300904077,-3.7643164004372656,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,1,8
314,0.05,0.05,0.05,3,5,"fiber, orientation, volume, algorithm, element",5,0.1116609987444338,0.7419456558315998,-0.9604217847174809,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,1,15
353,0.05,0.05,0.05,3,5,"equation, differential, fractional, time, solve",5,0.1924003148671206,0.7444960050839902,-1.4280692566288573,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,2,12
400,0.05,0.05,0.05,3,5,"covid, dynamic, number, case, pandemic",5,0.1980586325113763,0.6544891908420117,-2.115447700742811,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,1,13
425,0.05,0.05,0.05,3,5,"element, hexahedral, tetrahedral, mesh, linear",5,0.2349693084811803,0.6230342753928627,-1.679262210382928,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,1,9
630,0.05,0.05,0.05,3,5,"element, mode, displacement, modal, generalize",5,0.1244205542644515,0.6661451987410707,-2.489781438492158,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,2,2
708,0.05,0.05,0.05,3,5,"process, predict, part, residual, microstructure",5,0.1771265295416317,0.6772861381800437,-2.137473026132393,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,2,8
715,0.05,0.05,0.05,3,5,"approximation, collocation, derivative, kernel, finescale",5,0.0964070230065884,0.5586594982489622,-6.7381102417951695,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,2,9
745,0.05,0.05,0.05,3,5,"comput, eng, et, al, mech",5,0.7414413740885185,0.9899769797300512,-0.2991119246555057,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,2,10
757,0.05,0.05,0.05,3,5,"enrichment, function, globallocal, gxfem, problem",5,0.2962845331983332,0.7851291378476202,-1.5904225165501522,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,2,8
855,0.05,0.05,0.05,3,5,"shear, plate, element, displacement, transverse",5,0.1643122776295091,0.7192053391179389,-1.585837004522507,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,2,7
864,0.05,0.05,0.05,3,5,"isogeometric, geometry, analysis, microstructural, geometrical",5,0.0868511064548223,0.4526507621463415,-2.5143946086307727,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,1,12
908,0.05,0.05,0.05,3,5,"shell, rkpm, kernel, function, meshfree",5,0.2184881165513359,0.7303689766104987,-1.6774874062547531,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,2,9
914,0.05,0.05,0.05,3,5,"fractional, equation, diffusion, function, finite",5,0.129081556374723,0.7140687061399067,-0.9695272793190692,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,2,3
978,0.05,0.05,0.05,3,5,"formulation, rotation, vector, one, preserve",5,-0.0155822859602782,0.5427942430960452,-2.346904034307687,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,1,11
1082,0.05,0.05,0.05,3,5,"shock, kernel, particle, reproduce, couple",5,0.1507927658099871,0.6815261668311507,-1.3926564708336886,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,2,3
1095,0.05,0.05,0.05,3,5,"pd, propose, fem, meshfree, domain",5,0.1067671866273237,0.4951282430574864,-1.6902844844304543,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,2,4
1142,0.05,0.05,0.05,3,5,"micromorphic, continuum, polygonal, metamaterials, enrich",5,-0.0495337325779696,0.5070108297303931,-6.244456081848715,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,2,5
1147,0.05,0.05,0.05,3,5,"contact, body, computation, nonlocal, operator",5,-0.0437024865425596,0.445182083012184,-2.8660964828281768,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,2,20
1192,0.05,0.05,0.05,3,5,"contact, angle, void, anisotropy, phasefield",5,0.1752012630958579,0.3587410322074157,-2.9477235501441177,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,1,7
1232,0.05,0.05,0.05,3,5,"lattice, boundary, condition, form, kernel",5,0.0736728443885589,0.4987398905550492,-2.0547839209254435,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,2,8
1259,0.05,0.05,0.05,3,5,"optimization, material, topology, design, membrane",5,0.1620621575246673,0.5165150853755968,-2.453395867622252,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,2,6
1285,0.05,0.05,0.05,3,5,"consolidation, porous, fluid, medium, dynamic",5,0.2786719231204789,0.8506570073226085,-0.9670828456958436,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,2,5
1293,0.05,0.05,0.05,3,5,"branch, process, electrical, parametric, gaussian",5,-0.1118707615690624,0.224878081590058,-11.084727642637924,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,1,8
1411,0.05,0.05,0.05,3,5,"shell, outofplane, surface, midsurface, stress",5,0.0219436442057158,0.6223501092179766,-1.6736424081975785,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,2,5
1414,0.05,0.05,0.05,3,5,"spacetime, algorithm, enrichment, time, implementation",5,0.1002011197239832,0.3106501791135913,-1.9056317185040044,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,2,6
1522,0.05,0.05,0.05,3,5,"wave, dispersion, study, composite, rotational",5,-0.1538997301985128,0.4791431751045328,-2.4984964492573267,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,2,5
1551,0.05,0.05,0.05,3,5,"magnetic, constitutive, relation, relationship, quantity",5,0.070766499009513,0.6127675236164752,-2.461631426858049,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,1,11
1561,0.05,0.05,0.05,3,5,"crack, propagation, simulate, xfem, tip",5,0.2382684981404924,0.8361894252708598,-2.035988887851382,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,2,9
1767,0.05,0.05,0.05,3,5,"contact, friction, surface, law, adhesive",5,0.2177481088598999,0.7085916529999463,-2.1835137170972603,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,2,13
1780,0.05,0.05,0.05,3,5,"optimization, shape, topology, sensitivity, two",5,0.129787966314239,0.4794252418513259,-1.6559087485269992,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,2,8
1806,0.05,0.05,0.05,3,5,"optimization, problem, design, topology, set",5,0.1674169282387816,0.5092024927123471,-1.6173718092497118,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,2,10
1843,0.05,0.05,0.05,3,5,"macroscale, bem, contact, herein, fem",5,-0.0452194603881244,0.4830466747180691,-2.5349420572772523,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,1,10
2182,0.05,0.05,0.05,3,5,"test, parameter, identification, strain, data",5,0.0609337266729417,0.5168791785540483,-1.928626825789646,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,1,19
2183,0.05,0.05,0.05,3,5,"datadriven, data, database, set, constitutive",5,0.1776980358570203,0.5997620463048204,-1.3725144860782212,0.0650160141132442,0.5583581637335586,-2.7776167529791453,175,2,7
