node_id,eta,gamma,depth,alpha,layer,document_count,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,iteration
0,0.005,0.05,3,0.1,0,970,5,"method, model, use, element, propose",5,0.013885924146951547,0.48573015805465874,-0.6050166986005818,115
1,0.005,0.05,3,0.1,1,389,5,"model, data, use, computational, design",5,0.004830799925496144,0.4895525651249499,-1.4041482522221016,115
10,0.005,0.05,3,0.1,2,11,5,"time, tire, integration, scheme, explicit",5,0.00966372951626959,0.37021079236120286,-4.132297588433746,115
322,0.005,0.05,3,0.1,1,7,5,"shell, outofplane, stress, midsurface, case",5,-0.012629460652899613,0.45315218606537905,-1.995400229605901,115
75,0.005,0.05,3,0.1,2,13,5,"method, integration, cell, quadrature, domain",5,0.11633311119202608,0.5058442687373571,-2.1169560736980566,115
2,0.005,0.05,3,0.1,2,21,5,"contact, surface, interface, formulation, mortar",5,0.09413338241873115,0.4912677230137582,-2.003018917873984,115
50,0.005,0.05,3,0.1,2,8,5,"predict, process, part, model, thermal",5,0.07858521820773663,0.6057630043078446,-1.5909493985230523,115
3,0.005,0.05,3,0.1,2,98,5,"material, model, microstructure, crack, composite",5,0.08298374472739174,0.6476930044046936,-1.919899321827673,115
3143,0.005,0.05,3,0.1,2,2,5,"use, material, mesh, standard, dual",5,0.014221019448341688,0.427575448937631,-2.6024268830043757,115
631,0.005,0.05,3,0.1,2,11,5,"crack, pd, xfem, fracture, tip",5,0.27009932737898346,0.7997977767229216,-1.6430650407205754,115
76,0.005,0.05,3,0.1,2,8,5,"process, material, manufacturing, additive, manufacture",5,0.28089898089772625,0.7031964403483639,-1.9830783219758223,115
552,0.005,0.05,3,0.1,2,7,5,"kernel, approximation, shock, reproduce, finescale",5,0.1573496490101614,0.6913413767919712,-4.463997828629346,115
197,0.005,0.05,3,0.1,2,6,5,"flow, framework, simulation, turbulent, field",5,0.11303785187517038,0.4452969349614773,-1.8049685936314384,115
3156,0.005,0.05,3,0.1,1,8,5,"model, dislocation, rate, limit, dependent",5,0.10249287575698007,0.49212912103515993,-2.6738188273042636,115
125,0.005,0.05,3,0.1,2,5,5,"mesh, element, cisamr, stabilizer, conform",5,-0.01742040103415791,0.42972466163294937,-9.009262912617007,115
250,0.005,0.05,3,0.1,2,3,5,"element, parameter, st, discretization, dc",5,0.13834432191224416,0.6640594751594746,-3.0265511098820195,115
81,0.005,0.05,3,0.1,1,13,5,"membrane, instability, symmetry, thin, response",5,0.09460535912069166,0.6254060368723169,-1.6782488031095046,115
168,0.005,0.05,3,0.1,2,12,5,"fracture, damage, model, crack, energy",5,0.1157445515895669,0.6547279064772651,-1.1699143226305915,115
183,0.005,0.05,3,0.1,2,9,5,"equation, fractional, differential, solve, diffusion",5,0.2796622815138429,0.8246430804020634,-1.683165921932218,115
622,0.005,0.05,3,0.1,2,9,5,"signal, identification, fe, input, structural",5,0.14941936564694847,0.6699929361010503,-1.8301384281844666,115
241,0.005,0.05,3,0.1,2,8,5,"fluid, framework, dynamic, particle, solid",5,0.06466834038975221,0.5589516678072604,-1.7366088530196948,115
148,0.005,0.05,3,0.1,2,7,5,"spacetime, algorithm, time, matrix, enrichment",5,0.05923353445930178,0.4246737511302444,-2.235628344457234,115
51,0.005,0.05,3,0.1,1,24,5,"shell, element, stress, static, plate",5,0.08424445904471692,0.5961282504493809,-2.041621901976456,115
2785,0.005,0.05,3,0.1,2,6,5,"material, lattice, data, cubic, model",5,0.08593111902563774,0.5823591809778159,-1.7475628998599877,115
662,0.005,0.05,3,0.1,2,5,5,"element, tetrahedral, mesh, hexahedral, linear",5,0.2349693084811803,0.6230342753928628,-2.0365884542118207,115
232,0.005,0.05,3,0.1,2,4,5,"method, function, deep, kernel, neural",5,0.0916705087198488,0.6445797027846987,-2.78171113304232,115
2777,0.005,0.05,3,0.1,1,7,5,"behavior, within, role, play, magnetic",5,0.15428866312740636,0.6402011432786379,-2.754112037454973,115
62,0.005,0.05,3,0.1,1,13,5,"model, property, drug, viscosity, explore",5,-0.20426021968347138,0.29881165688479666,-7.339967021195474,115
206,0.005,0.05,3,0.1,2,6,5,"element, displacement, stress, shear, plate",5,0.11155393435724177,0.6523821755366174,-1.9784559319109292,115
660,0.005,0.05,3,0.1,2,10,5,"scale, fe, microscopic, homogenization, macroscopic",5,0.2191082750762245,0.8864295228638885,-1.387780189332122,115
1262,0.005,0.05,3,0.1,1,9,5,"rigid, deformable, wall, simulation, patientspecific",5,0.26055516446164156,0.5641210950917104,-2.1419886722273604,115
4306,0.005,0.05,3,0.1,2,3,5,"structure, boundary, fix, part, fiber",5,-0.23155661586793203,0.2909027176259875,-2.9278753675515743,115
719,0.005,0.05,3,0.1,2,8,5,"eng, et, comput, appl, al",5,0.7479033700403457,0.9885729907070733,-0.36171146500043194,115
1571,0.005,0.05,3,0.1,1,8,5,"system, linear, solution, large, matrix",5,0.03524521051237509,0.4975399613816909,-1.5552660101999134,115
843,0.005,0.05,3,0.1,1,5,5,"basis, pod, error, pure, mode",5,0.1188042318368266,0.5574638223581541,-2.214645517485363,115
862,0.005,0.05,3,0.1,1,14,5,"problem, incompressible, nearly, robustness, cg",5,-0.20485140202335148,0.547626457374426,-5.21812005514653,115
59,0.005,0.05,3,0.1,1,16,5,"meshfree, galerkin, plate, strain, reissnermindlin",5,0.18886893612537867,0.7690583775051307,-1.994410615149468,115
2201,0.005,0.05,3,0.1,2,6,5,"particle, contact, shape, dem, model",5,0.10051833843281784,0.5678654089011882,-1.7754260552996546,115
4313,0.005,0.05,3,0.1,1,8,5,"polynomial, spectral, scm, damage, highorder",5,-0.20302002797329952,0.4742607450106805,-8.829882851981205,115
39,0.005,0.05,3,0.1,2,10,5,"optimization, topology, function, two, set",5,0.09675808908082104,0.3971987468556545,-1.412812816550565,115
369,0.005,0.05,3,0.1,1,20,5,"memory, stress, computer, macroscopic, algorithm",5,-0.17827960651301572,0.30082432204206266,-6.569130943937492,115
4903,0.005,0.05,3,0.1,1,8,5,"phasefield, surface, reproduce, failure, strongly",5,-0.17674533968344883,0.5879943936856291,-2.762991142705024,115
645,0.005,0.05,3,0.1,2,7,5,"element, mode, modal, analysis, displacement",5,0.08979861215038457,0.604907904495319,-1.7226641899778823,115
4417,0.005,0.05,3,0.1,2,3,5,"mesh, fluid, move, fsi, deformation",5,0.09572487759321657,0.5958077962029683,-2.0579962475302884,115
4620,0.005,0.05,3,0.1,1,8,5,"membrane, optimal, optimization, multiphase, principal",5,0.18373628740594183,0.6449323991512333,-2.799299913599965,115
25,0.005,0.05,3,0.1,1,12,5,"fiber, volume, composite, fraction, distribution",5,0.25976619579779753,0.6763085209341315,-1.6227471082195362,115
4,0.005,0.05,3,0.1,2,8,5,"sph, smooth, particle, simulation, flow",5,0.16009959630904436,0.6874915441469461,-1.017523540203213,115
2419,0.005,0.05,3,0.1,2,3,5,"contact, stable, smoothed, spherical, smooth",5,0.07775831810123292,0.6912506556313046,-2.3656798507030388,115
2199,0.005,0.05,3,0.1,1,7,5,"fsi, rkpm, part, class, iga",5,-0.08115642255199076,0.566783895397954,-1.921576416385777,115
