node_id,eta,gamma,depth,alpha,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,global_npmi,global_c_v,global_u_mass,iteration,layer,document_count
0,0.005,0.05,3,0.1,5,"method, model, use, element, propose",5,0.0138859241469515,0.4857301580546587,-0.6050166986005818,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,0,970
1,0.005,0.05,3,0.1,5,"model, data, use, computational, design",5,0.0048307999254961,0.4895525651249499,-1.4041482522221016,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,1,389
10,0.005,0.05,3,0.1,5,"time, tire, integration, scheme, explicit",5,0.0096637295162695,0.3702107923612028,-4.132297588433746,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,11
322,0.005,0.05,3,0.1,5,"shell, outofplane, stress, midsurface, case",5,-0.0126294606528996,0.453152186065379,-1.995400229605901,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,1,7
75,0.005,0.05,3,0.1,5,"method, integration, cell, quadrature, domain",5,0.116333111192026,0.5058442687373571,-2.1169560736980566,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,13
2,0.005,0.05,3,0.1,5,"contact, surface, interface, formulation, mortar",5,0.0941333824187311,0.4912677230137582,-2.003018917873984,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,21
50,0.005,0.05,3,0.1,5,"predict, process, part, model, thermal",5,0.0785852182077366,0.6057630043078446,-1.5909493985230525,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,8
3,0.005,0.05,3,0.1,5,"material, model, microstructure, crack, composite",5,0.0829837447273917,0.6476930044046936,-1.919899321827673,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,98
3143,0.005,0.05,3,0.1,5,"use, material, mesh, standard, dual",5,0.0142210194483416,0.427575448937631,-2.602426883004376,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,2
631,0.005,0.05,3,0.1,5,"crack, pd, xfem, fracture, tip",5,0.2700993273789834,0.7997977767229216,-1.6430650407205754,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,11
76,0.005,0.05,3,0.1,5,"process, material, manufacturing, additive, manufacture",5,0.2808989808977262,0.7031964403483639,-1.9830783219758223,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,8
552,0.005,0.05,3,0.1,5,"kernel, approximation, shock, reproduce, finescale",5,0.1573496490101614,0.6913413767919712,-4.463997828629346,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,7
197,0.005,0.05,3,0.1,5,"flow, framework, simulation, turbulent, field",5,0.1130378518751703,0.4452969349614773,-1.8049685936314384,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,6
3156,0.005,0.05,3,0.1,5,"model, dislocation, rate, limit, dependent",5,0.10249287575698,0.4921291210351599,-2.673818827304264,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,1,8
125,0.005,0.05,3,0.1,5,"mesh, element, cisamr, stabilizer, conform",5,-0.0174204010341579,0.4297246616329493,-9.009262912617007,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,5
250,0.005,0.05,3,0.1,5,"element, parameter, st, discretization, dc",5,0.1383443219122441,0.6640594751594746,-3.0265511098820195,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,3
81,0.005,0.05,3,0.1,5,"membrane, instability, symmetry, thin, response",5,0.0946053591206916,0.6254060368723169,-1.6782488031095046,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,1,13
168,0.005,0.05,3,0.1,5,"fracture, damage, model, crack, energy",5,0.1157445515895669,0.6547279064772651,-1.1699143226305917,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,12
183,0.005,0.05,3,0.1,5,"equation, fractional, differential, solve, diffusion",5,0.2796622815138429,0.8246430804020634,-1.683165921932218,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,9
622,0.005,0.05,3,0.1,5,"signal, identification, fe, input, structural",5,0.1494193656469484,0.6699929361010503,-1.8301384281844664,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,9
241,0.005,0.05,3,0.1,5,"fluid, framework, dynamic, particle, solid",5,0.0646683403897522,0.5589516678072604,-1.7366088530196948,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,8
148,0.005,0.05,3,0.1,5,"spacetime, algorithm, time, matrix, enrichment",5,0.0592335344593017,0.4246737511302444,-2.235628344457234,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,7
51,0.005,0.05,3,0.1,5,"shell, element, stress, static, plate",5,0.0842444590447169,0.5961282504493809,-2.041621901976456,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,1,24
2785,0.005,0.05,3,0.1,5,"material, lattice, data, cubic, model",5,0.0859311190256377,0.5823591809778159,-1.7475628998599877,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,6
662,0.005,0.05,3,0.1,5,"element, tetrahedral, mesh, hexahedral, linear",5,0.2349693084811803,0.6230342753928628,-2.0365884542118207,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,5
232,0.005,0.05,3,0.1,5,"method, function, deep, kernel, neural",5,0.0916705087198488,0.6445797027846987,-2.78171113304232,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,4
2777,0.005,0.05,3,0.1,5,"behavior, within, role, play, magnetic",5,0.1542886631274063,0.6402011432786379,-2.754112037454973,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,1,7
62,0.005,0.05,3,0.1,5,"model, property, drug, viscosity, explore",5,-0.2042602196834713,0.2988116568847966,-7.339967021195474,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,1,13
206,0.005,0.05,3,0.1,5,"element, displacement, stress, shear, plate",5,0.1115539343572417,0.6523821755366174,-1.9784559319109287,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,6
660,0.005,0.05,3,0.1,5,"scale, fe, microscopic, homogenization, macroscopic",5,0.2191082750762245,0.8864295228638885,-1.387780189332122,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,10
1262,0.005,0.05,3,0.1,5,"rigid, deformable, wall, simulation, patientspecific",5,0.2605551644616415,0.5641210950917104,-2.1419886722273604,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,1,9
4306,0.005,0.05,3,0.1,5,"structure, boundary, fix, part, fiber",5,-0.231556615867932,0.2909027176259875,-2.9278753675515743,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,3
719,0.005,0.05,3,0.1,5,"eng, et, comput, appl, al",5,0.7479033700403457,0.9885729907070732,-0.3617114650004319,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,8
1571,0.005,0.05,3,0.1,5,"system, linear, solution, large, matrix",5,0.035245210512375,0.4975399613816909,-1.5552660101999134,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,1,8
843,0.005,0.05,3,0.1,5,"basis, pod, error, pure, mode",5,0.1188042318368266,0.5574638223581541,-2.214645517485363,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,1,5
862,0.005,0.05,3,0.1,5,"problem, incompressible, nearly, robustness, cg",5,-0.2048514020233514,0.547626457374426,-5.21812005514653,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,1,14
59,0.005,0.05,3,0.1,5,"meshfree, galerkin, plate, strain, reissnermindlin",5,0.1888689361253786,0.7690583775051307,-1.994410615149468,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,1,16
2201,0.005,0.05,3,0.1,5,"particle, contact, shape, dem, model",5,0.1005183384328178,0.5678654089011882,-1.7754260552996546,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,6
4313,0.005,0.05,3,0.1,5,"polynomial, spectral, scm, damage, highorder",5,-0.2030200279732995,0.4742607450106805,-8.829882851981205,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,1,8
39,0.005,0.05,3,0.1,5,"optimization, topology, function, two, set",5,0.096758089080821,0.3971987468556545,-1.412812816550565,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,10
369,0.005,0.05,3,0.1,5,"memory, stress, computer, macroscopic, algorithm",5,-0.1782796065130157,0.3008243220420626,-6.569130943937492,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,1,20
4903,0.005,0.05,3,0.1,5,"phasefield, surface, reproduce, failure, strongly",5,-0.1767453396834488,0.5879943936856291,-2.762991142705024,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,1,8
645,0.005,0.05,3,0.1,5,"element, mode, modal, analysis, displacement",5,0.0897986121503845,0.604907904495319,-1.7226641899778825,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,7
4417,0.005,0.05,3,0.1,5,"mesh, fluid, move, fsi, deformation",5,0.0957248775932165,0.5958077962029683,-2.0579962475302884,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,3
4620,0.005,0.05,3,0.1,5,"membrane, optimal, optimization, multiphase, principal",5,0.1837362874059418,0.6449323991512333,-2.799299913599965,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,1,8
25,0.005,0.05,3,0.1,5,"fiber, volume, composite, fraction, distribution",5,0.2597661957977975,0.6763085209341315,-1.6227471082195362,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,1,12
4,0.005,0.05,3,0.1,5,"sph, smooth, particle, simulation, flow",5,0.1600995963090443,0.6874915441469461,-1.017523540203213,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,8
2419,0.005,0.05,3,0.1,5,"contact, stable, smoothed, spherical, smooth",5,0.0777583181012329,0.6912506556313046,-2.3656798507030388,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,3
2199,0.005,0.05,3,0.1,5,"fsi, rkpm, part, class, iga",5,-0.0811564225519907,0.566783895397954,-1.921576416385777,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,1,7
3041,0.005,0.05,3,0.1,5,"data, collocation, meshless, least, square",5,0.0664831707444332,0.6493149335438952,-4.422132654409286,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,4
14,0.005,0.05,3,0.1,5,"rotation, formulation, shell, present, strain",5,0.0492487977670836,0.5593073440681279,-1.1297726227264042,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,1,20
1214,0.005,0.05,3,0.1,5,"element, virtual, plate, part, vem",5,0.130142426031568,0.62258063836911,-2.722061407869161,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,7
4870,0.005,0.05,3,0.1,5,"tool, machine, realtime, simplify, well",5,0.0148048160462178,0.6559285078957315,-2.113475959523148,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,1,7
452,0.005,0.05,3,0.1,5,"shell, function, rkpm, shape, kernel",5,0.2087011938893631,0.7415231949193124,-2.126123150800388,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,6
1874,0.005,0.05,3,0.1,5,"contact, solution, surface, algorithm, inhomogeneity",5,0.0358261608863778,0.6275558572088294,-2.5029956118671204,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,10
181,0.005,0.05,3,0.1,5,"cluster, interaction, reduce, order, property",5,0.059981962433436,0.5735589542538101,-1.3771523960783758,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,4
2213,0.005,0.05,3,0.1,5,"system, framework, provide, energy, electrical",5,0.0344830364642643,0.5071739646979683,-2.4290789578612717,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,9
1773,0.005,0.05,3,0.1,5,"shell, fracture, formulation, phase, lock",5,0.0599206625343234,0.458992447858232,-2.2812351818046226,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,5
57,0.005,0.05,3,0.1,5,"direction, solidshell, lock, additionally, focus",5,-0.077017892176448,0.5358180918222992,-4.341928598125343,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,1,10
29,0.005,0.05,3,0.1,5,"model, covid, disease, dynamic, spread",5,0.2439109289118536,0.7554355971249876,-2.075511051207898,0.0576653856241001,0.5530016394613452,-2.6510535000891395,115,2,14
