node_id,eta,gamma,depth,alpha,layer,document_count,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,iteration
0,0.1,0.05,3,0.1,0,970,10,"method, model, use, element, propose, numerical, problem, finite, present, approach",10,0.021491643988249532,0.47491005294320765,-0.7119120796968417,115
1,0.1,0.05,3,0.1,1,389,10,"model, data, use, computational, design, simulation, reduce, cost, approach, order",10,0.03701931668480561,0.4682598331157471,-1.4316507647845742,115
10,0.1,0.05,3,0.1,2,11,10,"time, tire, integration, scheme, explicit, oscillation, step, particle, contact, critical",10,-0.031492749936355355,0.3346650864063778,-3.6648332781139445,115
322,0.1,0.05,3,0.1,1,7,10,"shell, outofplane, stress, midsurface, case, location, normal, affect, surface, consequently",10,-0.02983918978435041,0.32216895964655584,-2.2875324115185043,115
75,0.1,0.05,3,0.1,2,13,10,"method, integration, cell, quadrature, domain, integral, boundary, rule, numerical, improve",10,0.06908734212596589,0.468750908386229,-1.8403358287025107,115
2,0.1,0.05,3,0.1,2,21,10,"contact, surface, interface, formulation, mortar, approach, constraint, mesh, beam, use",10,0.014460161266205534,0.3147913346939283,-1.6495374749041543,115
50,0.1,0.05,3,0.1,2,8,10,"predict, process, part, model, thermal, build, microstructure, residual, additive, manufacturing",10,0.12696286303107535,0.7566671765853418,-2.10132644196382,115
3,0.1,0.05,3,0.1,2,98,10,"material, model, microstructure, crack, composite, damage, response, framework, fracture, homogenization",10,0.05563897193889141,0.5331398172680348,-1.8654822964063158,115
3143,0.1,0.05,3,0.1,2,2,10,"use, material, mesh, standard, dual, scheme, unstructured, generalization, widely, nature",10,0.011172392341495538,0.3693252669548498,-2.698018107172081,115
631,0.1,0.05,3,0.1,2,11,10,"crack, pd, xfem, fracture, tip, strategy, couple, domain, continuity, refinement",10,-0.011577122391135421,0.4535883183156842,-2.9004919227440653,115
76,0.1,0.05,3,0.1,2,8,10,"process, material, manufacturing, additive, manufacture, also, effective, modeling, product, industry",10,-0.01269735469579609,0.4562887937918384,-2.920182044918618,115
552,0.1,0.05,3,0.1,2,7,10,"kernel, approximation, shock, reproduce, finescale, formulation, smooth, variational, integration, multiscale",10,-0.039176723178596884,0.3724186192850935,-3.3063698858240174,115
197,0.1,0.05,3,0.1,2,6,10,"flow, framework, simulation, turbulent, field, navierstokes, compressible, condition, number, range",10,0.046113215079772195,0.381544618824301,-2.0941096943947084,115
3156,0.1,0.05,3,0.1,1,8,10,"model, dislocation, rate, limit, dependent, strain, obtain, macroscopic, stress, drag",10,-0.0150931844313446,0.46285717709966157,-3.3525020099022815,115
125,0.1,0.05,3,0.1,2,5,10,"mesh, element, cisamr, stabilizer, conform, structure, refinement, shell, analysis, generation",10,0.012109935723056837,0.33698922625224426,-5.043404055313897,115
250,0.1,0.05,3,0.1,2,3,10,"element, parameter, st, discretization, dc, expression, computation, stabilization, length, parametric",10,0.11247416144316418,0.748203682622872,-2.387814756668629,115
81,0.1,0.05,3,0.1,1,13,10,"membrane, instability, symmetry, thin, response, description, show, mode, shear, analytical",10,0.0608611148614592,0.451081393126681,-1.8748159252002035,115
168,0.1,0.05,3,0.1,2,12,10,"fracture, damage, model, crack, energy, phasefield, brittle, summarize, evolution, ratedependent",10,0.014512743919650703,0.641353438114894,-2.7747308163461657,115
183,0.1,0.05,3,0.1,2,9,10,"equation, fractional, differential, solve, diffusion, pressure, derivative, basis, displacement, ordinary",10,0.08443245154271659,0.5170059287095947,-2.703141357007451,115
622,0.1,0.05,3,0.1,2,9,10,"signal, identification, fe, input, structural, damp, response, excitation, adopt, demonstrate",10,0.11315285458249996,0.5984990827089215,-1.7594888526249437,115
241,0.1,0.05,3,0.1,2,8,10,"fluid, framework, dynamic, particle, solid, liquid, water, interaction, medium, induce",10,0.09910625621975634,0.672098038997569,-2.1636895793168502,115
148,0.1,0.05,3,0.1,2,7,10,"spacetime, algorithm, time, matrix, enrichment, space, product, vector, implementation, accelerate",10,0.05979046401034922,0.38771283908010445,-2.9391483834129417,115
51,0.1,0.05,3,0.1,1,24,10,"shell, element, stress, static, plate, additional, resultant, condensation, shear, displacement",10,0.06139389948005733,0.6939147748838643,-2.072767912359302,115
2785,0.1,0.05,3,0.1,2,6,10,"material, lattice, data, cubic, model, approach, two, neural, network, different",10,0.04154655394202938,0.5029518611616821,-1.8328311639518802,115
662,0.1,0.05,3,0.1,2,5,10,"element, tetrahedral, mesh, hexahedral, linear, quadratic, discontinuous, hybrid, lockingfree, generation",10,0.03446084655194317,0.5119411568786298,-2.939066788870449,115
232,0.1,0.05,3,0.1,2,4,10,"method, function, deep, kernel, neural, network, topology, meshfree, learning, hierarchical",10,0.024178435163121615,0.41501539697332024,-4.58191574699146,115
2777,0.1,0.05,3,0.1,1,7,10,"behavior, within, role, play, magnetic, open, external, significant, consideration, growth",10,-0.06719114755499217,0.47374167667096073,-3.1339700640374146,115
62,0.1,0.05,3,0.1,1,13,10,"model, property, drug, viscosity, explore, x, concentration, effect, mechanistic, remain",10,-0.096400165963682,0.35909878222867825,-5.313589569974128,115
206,0.1,0.05,3,0.1,2,6,10,"element, displacement, stress, shear, plate, rotation, independent, variable, approximation, test",10,0.06257369896667243,0.47903717702102877,-1.924840435181673,115
660,0.1,0.05,3,0.1,2,10,10,"scale, fe, microscopic, homogenization, macroscopic, micro, sensitivity, macro, computational, direct",10,0.11057441217167632,0.6699098093974463,-2.3412017961240834,115
1262,0.1,0.05,3,0.1,1,9,10,"rigid, deformable, wall, simulation, patientspecific, solver, resistance, cylindrical, pdes, affect",10,-0.214106053178332,0.4124870432421338,-3.9813400124532676,115
4306,0.1,0.05,3,0.1,2,3,10,"structure, boundary, fix, part, fiber, mixed, reinforce, lattice, instance, positive",10,-0.21699134482467805,0.29927076262205854,-4.868835487288774,115
719,0.1,0.05,3,0.1,2,8,10,"eng, et, comput, appl, al, macroscopic, mech, behavior, allow, fem",10,0.1428614400847835,0.590612512970397,-1.485000483824472,115
1571,0.1,0.05,3,0.1,1,8,10,"system, linear, solution, large, matrix, iterative, number, homogenization, newton, solve",10,-0.02731522205420727,0.3927215737226871,-2.712260351325009,115
843,0.1,0.05,3,0.1,1,5,10,"basis, pod, error, pure, mode, reduction, decomposition, microscale, prior, selection",10,-0.06423004849102976,0.4686044152510956,-2.4852580839785863,115
862,0.1,0.05,3,0.1,1,14,10,"problem, incompressible, nearly, robustness, cg, lockingfree, flux, elasticity, fem, discontinuous",10,-0.14948364125954733,0.48980329979075954,-4.862676837381792,115
59,0.1,0.05,3,0.1,1,16,10,"meshfree, galerkin, plate, strain, reissnermindlin, mode, stabilize, quantity, effective, employ",10,-0.07138823815571148,0.4913521950613293,-2.341765409178728,115
2201,0.1,0.05,3,0.1,2,6,10,"particle, contact, shape, dem, model, discrete, force, distance, surface, interaction",10,0.06752799788382013,0.5606305641465219,-1.8941384429974408,115
4313,0.1,0.05,3,0.1,1,8,10,"polynomial, spectral, scm, damage, highorder, finding, per, nonlinearity, application, approximate",10,-0.16293091639651178,0.3766501672947228,-5.741531532317687,115
39,0.1,0.05,3,0.1,2,10,10,"optimization, topology, function, two, set, design, compliance, cost, bound, validity",10,-0.017504092111627415,0.30495564550726945,-2.4074734908955375,115
369,0.1,0.05,3,0.1,1,20,10,"memory, stress, computer, macroscopic, algorithm, strategy, polycrystalline, network, compose, nonconforming",10,-0.18524325461546395,0.33203379829877533,-6.548120106202124,115
4903,0.1,0.05,3,0.1,1,8,10,"phasefield, surface, reproduce, failure, strongly, recent, soil, asymmetric, imperfection, selection",10,-0.36536390349968284,0.6133711960194039,-5.395617419784804,115
645,0.1,0.05,3,0.1,2,7,10,"element, mode, modal, analysis, displacement, frequency, rotate, static, vibration, generalize",10,0.03346114014349604,0.5273254461594592,-2.424015182644033,115
4417,0.1,0.05,3,0.1,2,3,10,"mesh, fluid, move, fsi, deformation, interaction, fluidstructure, partition, motion, without",10,0.0855973362589259,0.6153563693066793,-1.985777397764827,115
4620,0.1,0.05,3,0.1,1,8,10,"membrane, optimal, optimization, multiphase, principal, stress, load, criterion, solve, specify",10,-0.029364348285739982,0.4086356313302141,-2.3972001971320713,115
25,0.1,0.05,3,0.1,1,12,10,"fiber, volume, composite, fraction, distribution, algorithm, ratio, microstructures, orientation, generate",10,0.13401380154343295,0.49870459464205563,-2.6420544404330086,115
4,0.1,0.05,3,0.1,2,8,10,"sph, smooth, particle, simulation, flow, surface, free, smoothed, incompressible, instability",10,0.12357294548191644,0.5682979257766058,-2.6423894524056832,115
2419,0.1,0.05,3,0.1,2,3,10,"contact, stable, smoothed, spherical, smooth, tetrahedral, friction, force, instability, coordinate",10,-0.16191901555876873,0.5633928536760533,-2.350178636713664,115
2199,0.1,0.05,3,0.1,1,7,10,"fsi, rkpm, part, class, iga, air, discretizations, couple, methodology, scenario",10,-0.09227459135936135,0.415975610383014,-1.9075109016285214,115
3041,0.1,0.05,3,0.1,2,4,10,"data, collocation, meshless, least, square, homogeneous, solution, set, heterogeneous, train",10,-0.06998094125691195,0.34507955330666223,-4.056615397770874,115
14,0.1,0.05,3,0.1,1,20,10,"rotation, formulation, shell, present, strain, vector, beam, geometrically, consistent, exact",10,0.09081981036543912,0.577678788117822,-1.9112836675965166,115
1214,0.1,0.05,3,0.1,2,7,10,"element, virtual, plate, part, vem, consider, viscoelastic, different, mech, comput",10,0.025185710489946354,0.431128877615696,-2.3714194818432106,115
4870,0.1,0.05,3,0.1,1,7,10,"tool, machine, realtime, simplify, well, algorithms, high, actual, temporal, slide",10,-0.1366415290369305,0.34247374691410354,-3.998910928299864,115
452,0.1,0.05,3,0.1,2,6,10,"shell, function, rkpm, shape, kernel, beam, reproduce, derive, base, particle",10,0.10070287595442283,0.5161828833316,-1.8272005950433927,115
1874,0.1,0.05,3,0.1,2,10,10,"contact, solution, surface, algorithm, inhomogeneity, adhesive, direction, comparison, convolution, problem",10,-0.07486640594787322,0.46869369485843687,-3.265229683724104,115
181,0.1,0.05,3,0.1,2,4,10,"cluster, interaction, reduce, order, property, minimum, complementary, matrix, analysis, principle",10,0.08672003148358846,0.5322978710369278,-2.0702497352981855,115
2213,0.1,0.05,3,0.1,2,9,10,"system, framework, provide, energy, electrical, develop, multiple, overall, release, illustrate",10,0.00894033460351468,0.4028627494213174,-2.968189266341676,115
1773,0.1,0.05,3,0.1,2,5,10,"shell, fracture, formulation, phase, lock, thin, brittle, thickness, onto, monolithic",10,-0.051440917851071175,0.4661319571720995,-3.6412592139429147,115
