node_id,eta,gamma,depth,alpha,layer,document_count,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,iteration
0,0.2,0.05,3,0.1,0,970,5,"method, model, element, use, numerical",5,-0.0013048143255487954,0.49479502406138937,-0.5698949863141618,375
1,0.2,0.05,3,0.1,1,485,5,"model, method, computational, material, use",5,-0.026171935841462816,0.48438870688370395,-0.7736537690434442,375
2,0.2,0.05,3,0.1,2,127,5,"method, problem, domain, numerical, boundary",5,0.03429511690749852,0.5866395055114632,-1.0589551143061418,375
6,0.2,0.05,3,0.1,1,21,5,"system, provide, framework, develop, energy",5,0.01553016310473992,0.4711755157072278,-1.550149559024384,375
8,0.2,0.05,3,0.1,2,4,5,"fsi, iga, paper, rkpm, part",5,-0.059627802346608104,0.5436168050851443,-1.791831643461449,375
9,0.2,0.05,3,0.1,2,18,5,"model, crack, fracture, field, phase",5,0.12421941733142072,0.6984364715352662,-1.5998471024152372,375
10,0.2,0.05,3,0.1,1,33,5,"deformable, search, virtual, instability, error",5,-0.38663916637126455,0.2295339465315649,-8.81392593853276,375
13,0.2,0.05,3,0.1,2,10,5,"powder, laser, melt, process, layer",5,0.30323451909168914,0.726587031981268,-0.9971886758121078,375
20,0.2,0.05,3,0.1,1,11,5,"outofplane, shell, midsurface, also, location",5,0.09442550231711215,0.3871077359016222,-1.809268854260424,375
43,0.2,0.05,3,0.1,2,15,5,"composite, fiber, failure, distribution, volume",5,0.1761862734198249,0.6609534503037157,-1.6992534896738847,375
44,0.2,0.05,3,0.1,1,37,5,"heart, cardiac, couple, tissue, drug",5,0.27718664686150596,0.7670989032629029,-2.0879104484097826,375
62,0.2,0.05,3,0.1,1,42,5,"discrete, manifold, approximation, configuration, know",5,-0.06473550883242715,0.3938773627732838,-2.6240880832180733,375
64,0.2,0.05,3,0.1,2,22,5,"model, uncertainty, bayesian, covid, new",5,0.05722801514758859,0.6299097802259911,-2.2571658126473504,375
88,0.2,0.05,3,0.1,2,16,5,"crystal, grain, dislocation, orientation, rate",5,0.12298368644208826,0.7112164541340423,-1.7499060654958931,375
113,0.2,0.05,3,0.1,2,12,5,"flow, fluid, field, random, pressure",5,-0.05935357886434728,0.3775303457092947,-8.672540899021712,375
153,0.2,0.05,3,0.1,1,24,5,"beam, rotation, interpolation, formulation, exact",5,0.04934264281320727,0.7090097745778727,-1.4591520906153095,375
155,0.2,0.05,3,0.1,2,16,5,"process, material, manufacturing, additive, interface",5,0.042309882939033774,0.5328525793731261,-2.109614354804542,375
169,0.2,0.05,3,0.1,2,40,5,"crack, fracture, damage, phasefield, energy",5,0.17238098635101012,0.707889159385785,-1.4052215401343544,375
170,0.2,0.05,3,0.1,2,9,5,"surface, modulus, effective, effect, theory",5,-0.12327184260211914,0.26201545586746544,-2.3904379056858565,375
181,0.2,0.05,3,0.1,2,15,5,"size, boundary, condition, band, sve",5,-0.2009150428168634,0.4596166088267011,-5.346639559243924,375
189,0.2,0.05,3,0.1,2,31,5,"data, material, datadriven, database, network",5,0.18576371905683178,0.8088406912808093,-2.186089238190348,375
222,0.2,0.05,3,0.1,1,22,5,"strain, elastic, plastic, decomposition, anisotropic",5,0.13824260037798203,0.6500959840618514,-2.2015091019919764,375
226,0.2,0.05,3,0.1,2,12,5,"element, mesh, structure, generation, conform",5,0.1594844225509825,0.5214399724295153,-2.2369449788670983,375
252,0.2,0.05,3,0.1,2,18,5,"frequency, analysis, mode, vibration, structural",5,0.18476122540915238,0.7168214927787939,-1.8408359742409761,375
261,0.2,0.05,3,0.1,1,28,5,"element, plate, displacement, virtual, mode",5,0.07604654939843328,0.5848147288406803,-2.3063352584872163,375
