node_id,eta,gamma,depth,alpha,layer,document_count,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,iteration
0,0.1,0.05,3,0.1,0,970,10,"method, model, element, use, numerical, finite, propose, problem, formulation, present",10,0.02714082459492614,0.48195586138003377,-0.72723819802588,375
1,0.1,0.05,3,0.1,1,485,10,"model, method, computational, material, use, propose, approach, analysis, homogenization, reduce",10,0.014905134517540422,0.4235534624518597,-1.3580681211587968,375
2,0.1,0.05,3,0.1,2,127,10,"method, problem, domain, numerical, boundary, contact, solve, use, solution, matrix",10,0.013145418004313495,0.38903528111684943,-1.3323057731350512,375
6,0.1,0.05,3,0.1,1,21,10,"system, provide, framework, develop, energy, illustrate, overall, particle, model, multiple",10,-0.004559836783594582,0.36110078170721216,-1.9067930900503713,375
8,0.1,0.05,3,0.1,2,4,10,"fsi, iga, paper, rkpm, part, solid, isogeometric, air, discretizations, class",10,-0.06961773939720785,0.45880656101013023,-2.0588337430266197,375
9,0.1,0.05,3,0.1,2,18,10,"model, crack, fracture, field, phase, damage, response, plasticity, mechanical, failure",10,0.07044953836967162,0.636403651646611,-1.8641894203085094,375
10,0.1,0.05,3,0.1,1,33,10,"deformable, search, virtual, instability, error, third, article, approximate, machine, stochastic",10,-0.42793146079239885,0.33973056433290083,-10.750115176834118,375
13,0.1,0.05,3,0.1,2,10,10,"powder, laser, melt, process, layer, energy, surface, volume, multiphysics, experimental",10,0.02504264534617149,0.4750794445765255,-1.7659919918506053,375
20,0.1,0.05,3,0.1,1,11,10,"outofplane, shell, midsurface, also, location, surface, article, normal, consequently, computation",10,0.01706452141256374,0.3649440639792659,-2.0790314100575205,375
43,0.1,0.05,3,0.1,2,15,10,"composite, fiber, failure, distribution, volume, algorithm, sensitivity, model, study, microstructure",10,0.07864763714222073,0.4986992148890498,-1.6176247443662863,375
44,0.1,0.05,3,0.1,1,37,10,"heart, cardiac, couple, tissue, drug, effect, viscoelastic, human, model, mechanism",10,0.02038016162862559,0.5117848054987789,-3.5919249166769722,375
62,0.1,0.05,3,0.1,1,42,10,"discrete, manifold, approximation, configuration, know, polynomial, motion, hybrid, discontinuous, conform",10,-0.22529069553475745,0.24323257020155226,-6.118993821099365,375
64,0.1,0.05,3,0.1,2,22,10,"model, uncertainty, bayesian, covid, new, prediction, dynamic, data, disease, number",10,-0.019196237862418607,0.5012114850245235,-2.1393621490435097,375
88,0.1,0.05,3,0.1,2,16,10,"crystal, grain, dislocation, orientation, rate, boundary, slip, plastic, polycrystalline, plasticity",10,0.09660208913184339,0.5973348497823727,-1.8521276695038027,375
113,0.1,0.05,3,0.1,2,12,10,"flow, fluid, field, random, pressure, shape, compressible, navierstokes, stabilize, velocity",10,-0.06679598072657919,0.44707731721551547,-5.350918137672049,375
153,0.1,0.05,3,0.1,1,24,10,"beam, rotation, interpolation, formulation, exact, kirchhofflove, geometrically, tangent, crosssectional, rod",10,0.005810359471147965,0.5308888186988916,-4.2601887942202135,375
155,0.1,0.05,3,0.1,2,16,10,"process, material, manufacturing, additive, interface, predict, property, phase, manufacture, due",10,0.05929601049679807,0.5167198519437533,-1.930565275398577,375
169,0.1,0.05,3,0.1,2,40,10,"crack, fracture, damage, phasefield, energy, anisotropic, failure, model, material, brittle",10,0.15569714981732852,0.7061756095599268,-1.443817673926462,375
170,0.1,0.05,3,0.1,2,9,10,"surface, modulus, effective, effect, theory, peridynamic, inhomogeneity, bulk, classical, property",10,-0.033844728517344984,0.26406189791215373,-3.8650034975649703,375
181,0.1,0.05,3,0.1,2,15,10,"size, boundary, condition, band, sve, homogenization, rigid, strength, shear, data",10,-0.10806775443733156,0.3388194803017362,-4.8598176318229385,375
189,0.1,0.05,3,0.1,2,31,10,"data, material, datadriven, database, network, law, learn, prediction, neural, train",10,0.12515760414881813,0.813877111653597,-1.888832997782629,375
