node_id,alpha,eta,gamma,depth,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,global_npmi,global_c_v,global_u_mass,iteration,layer,document_count
0,0.2,0.05,0.05,3,5,"model, method, use, propose, numerical",5,0.0051339502781351,0.5174253898850809,-0.57009880163444,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,0,970
6938,0.2,0.05,0.05,3,5,"technique, rve, et, appl, al",5,0.2077083460836253,0.6157887724323915,-2.3903173314984345,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,1,13
7940,0.2,0.05,0.05,3,5,"crystal, orientation, polycrystalline, identification, scheme",5,-0.1048464040428061,0.4180539919764172,-6.221192300792259,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,2,8
1,0.2,0.05,0.05,3,5,"element, method, formulation, numerical, finite",5,0.1067090065216332,0.6255908313136407,-0.6251621705338494,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,1,365
2551,0.2,0.05,0.05,3,5,"method, transformation, scheme, convolution, inverse",5,0.0383642938318822,0.5028020516407674,-2.95889513540906,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,2,6
15735,0.2,0.05,0.05,3,5,"wave, acoustic, frequency, domain, experiment",5,0.1730149233750171,0.6013597758454458,-1.696443765471156,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,2,7
22637,0.2,0.05,0.05,3,5,"contact, force, body, nodal, algorithm",5,-0.0506884829996538,0.6043120544531365,-2.0631026952527733,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,2,6
6385,0.2,0.05,0.05,3,5,"particle, filler, rigid, composite, polymer",5,0.2169188073127922,0.6702953722151378,-2.147134514108912,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,1,8
7,0.2,0.05,0.05,3,5,"flow, st, shell, element, displacement",5,-0.1041464501847842,0.3132100428974647,-3.90239434870258,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,1,12
3365,0.2,0.05,0.05,3,5,"model, peridynamic, continuum, method, crack",5,-0.0433856526027966,0.656564267289051,-1.509030136016006,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,2,8
708,0.2,0.05,0.05,3,5,"predict, additive, manufacturing, process, part",5,0.3140228162013693,0.7400788989107789,-1.179497020913028,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,2,7
10475,0.2,0.05,0.05,3,5,"use, pgd, model, reduction, problem",5,0.0617123403937757,0.541245851488038,-1.455136116375418,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,2,12
2182,0.2,0.05,0.05,3,5,"reduce, basis, field, reduction, application",5,-0.0307227493897344,0.4222179094392206,-1.9397694671197696,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,1,10
11525,0.2,0.05,0.05,3,5,"interaction, peridynamics, pd, statebased, two",5,0.186192217511521,0.631714035013445,-1.8245888938164136,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,1,15
6355,0.2,0.05,0.05,3,5,"residual, process, inherent, part, component",5,0.0697525779786531,0.4240626899506908,-2.038913888907158,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,1,9
3876,0.2,0.05,0.05,3,5,"process, material, manufacturing, additive, due",5,0.2282513551911835,0.627274981962959,-1.7441376701458462,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,1,16
13963,0.2,0.05,0.05,3,5,"tire, computation, polymer, finescale, st",5,-0.3255727353836048,0.3458178935620902,-14.931187895361484,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,2,4
9146,0.2,0.05,0.05,3,5,"error, mesh, scheme, standard, estimation",5,0.0495204934767648,0.4125818568201745,-2.2320493075572,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,2,10
288,0.2,0.05,0.05,3,5,"strategy, computational, snapshot, sample, solve",5,-0.0035104431339546,0.5180790199827054,-2.1281211405827816,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,1,13
6949,0.2,0.05,0.05,3,5,"microstructural, mechanical, microstructures, deep, inelastic",5,-0.1122075322699201,0.5682351402663581,-2.58011952722516,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,1,15
314,0.2,0.05,0.05,3,5,"fiber, volume, composite, algorithm, distribution",5,0.1049213883340647,0.5978333949481246,-1.6975916903073611,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,1,19
14719,0.2,0.05,0.05,3,5,"failure, composite, damage, high, tensile",5,0.1214210520443608,0.6060968210395046,-2.1026237855639747,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,2,9
5068,0.2,0.05,0.05,3,5,"property, design, study, optimal, thermal",5,0.0762250873265339,0.5325763002329325,-2.178025668294322,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,1,13
6931,0.2,0.05,0.05,3,5,"homogenization, material, microstructure, microstructures, macroscopic",5,0.1728992784293078,0.8130817995327628,-1.607398549940768,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,2,8
5904,0.2,0.05,0.05,3,5,"mesh, element, cisamr, conform, structure",5,0.1814717704443944,0.6398419673028262,-1.886445988014659,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,2,5
22974,0.2,0.05,0.05,3,5,"strain, comput, eng, algorithm, et",5,0.2347416261372528,0.694258886222638,-1.9873839571167191,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,2,6
11367,0.2,0.05,0.05,3,5,"deformation, equation, elastic, inelastic, rate",5,0.1020168190387408,0.5585124633331928,-2.4071892012563176,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,1,10
14613,0.2,0.05,0.05,3,5,"equation, differential, fractional, derivative, ordinary",5,0.3196859814009292,0.8465401198653233,-1.968592433939248,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,2,5
2223,0.2,0.05,0.05,3,5,"identification, input, signal, adopt, structural",5,0.2111441339483053,0.6602279288692541,-1.6527190524167383,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,2,3
11300,0.2,0.05,0.05,3,5,"field, fracture, phase, crack, variable",5,0.1277013824653152,0.6731799781638363,-1.7030536411907993,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,2,8
14729,0.2,0.05,0.05,3,5,"stress, composite, homogenization, recover, microscopic",5,0.0421377096035415,0.4392940660629231,-4.982375592045819,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,2,5
3748,0.2,0.05,0.05,3,5,"error, basis, reduce, reduction, bound",5,0.0920512176794806,0.5629870853619823,-2.072656052496177,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,2,9
3513,0.2,0.05,0.05,3,5,"rotation, erosion, update, field, c",5,-0.1311427260589261,0.3291781403662978,-6.3426497380787605,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,2,8
21817,0.2,0.05,0.05,3,5,"rotation, formulation, present, vector, shell",5,0.0793885432537548,0.5612055486572362,-1.6799797908737035,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,1,7
24046,0.2,0.05,0.05,3,5,"collocation, pod, rom, meshless, homogeneous",5,-0.2639461580448714,0.1618030118105708,-14.607121830601828,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,2,5
1561,0.2,0.05,0.05,3,5,"crack, mesh, order, meshfree, propagation",5,-0.0380772558942103,0.405444473136141,-2.364350401188758,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,2,12
15004,0.2,0.05,0.05,3,5,"temperature, structural, component, dynamic, power",5,-0.0893780329157885,0.5197273427821032,-2.491176517612819,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,1,7
22934,0.2,0.05,0.05,3,5,"reducedorder, multilevel, frequency, vibration, rom",5,0.1161521269935832,0.9068880012938628,-1.9723579578863089,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,2,6
1414,0.2,0.05,0.05,3,5,"spacetime, enrichment, algorithm, equation, accelerate",5,-0.0855051146354191,0.2318055598835425,-2.472204937653553,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,2,4
18645,0.2,0.05,0.05,3,5,"equation, matrix, term, govern, appear",5,0.0619176450300391,0.5570040918201359,-2.886719826778161,0.0499161311874037,0.5482934224084047,-2.8537028137805027,170,1,10
