node_id,eta,gamma,depth,alpha,layer,document_count,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,iteration
0,0.01,0.05,3,0.1,0,970,5,"model, method, use, propose, numerical",5,0.005133950278135126,0.5174253898850809,-0.57009880163444,195
1,0.01,0.05,3,0.1,1,364,5,"element, formulation, method, function, finite",5,0.10203013760984692,0.5830484502823048,-0.8277289064789155,195
2,0.01,0.05,3,0.1,2,47,5,"solution, algorithm, time, method, problem",5,0.016994518636105488,0.4756574173760099,-0.7988816938000888,195
3624,0.01,0.05,3,0.1,2,2,5,"mass, order, matrix, superconvergent, high",5,0.2455194673497271,0.7263320224392744,-2.0045417286248974,195
126,0.01,0.05,3,0.1,1,15,5,"al, account, et, appl, mech",5,0.3470091573231291,0.7754628432432918,-1.2981565943314162,195
65,0.01,0.05,3,0.1,2,10,5,"matrix, system, bem, linear, method",5,-0.008384455999964839,0.6077662936211559,-1.3933983542569934,195
1431,0.01,0.05,3,0.1,2,8,5,"contact, mesh, mortar, body, isogeometric",5,0.0073802476440306495,0.5073497350872211,-2.3448689153844606,195
3153,0.01,0.05,3,0.1,1,5,5,"plastic, strain, decomposition, flow, part",5,0.09092495190296865,0.40066869181029235,-2.084253816236252,195
130,0.01,0.05,3,0.1,1,23,5,"process, residual, manufacturing, stress, additive",5,0.2845869183611537,0.7949241514177806,-1.6413409357312942,195
3274,0.01,0.05,3,0.1,2,9,5,"macroscopic, scale, microscopic, homogenization, rve",5,0.22141172039958984,0.8720656440974492,-1.491463841642446,195
141,0.01,0.05,3,0.1,1,10,5,"material, design, tool, release, thermal",5,-0.01381126150522875,0.5787812491225063,-2.9501600303020434,195
1038,0.01,0.05,3,0.1,2,9,5,"crack, damage, multiscale, failure, track",5,0.1265505836218369,0.48863772222027463,-2.3323719563223064,195
1117,0.01,0.05,3,0.1,2,4,5,"approximation, plate, kernel, finescale, variational",5,0.08248030648369126,0.6245998177775652,-2.3091740304982817,195
2136,0.01,0.05,3,0.1,2,9,5,"material, microstructure, stochastic, random, macroscopic",5,0.13248434343852444,0.7028425521908169,-1.9705691515869266,195
298,0.01,0.05,3,0.1,1,14,5,"mechanical, model, phase, region, stress",5,0.018782759883918438,0.5421207016087685,-2.0139623003240024,195
785,0.01,0.05,3,0.1,2,2,5,"microstructural, reconstruct, image, microstructure, dirichlet",5,-0.1756237642604486,0.535618866320671,-2.260953638065369,195
744,0.01,0.05,3,0.1,2,2,5,"identification, structural, input, signal, adopt",5,0.21114413394830533,0.6602279288692541,-2.157268805969786,195
81,0.01,0.05,3,0.1,1,13,5,"covid, number, model, new, pandemic",5,0.15975734531450583,0.659473281363504,-1.7665140365283782,195
244,0.01,0.05,3,0.1,2,5,5,"composite, stress, multiscale, structural, concurrent",5,0.0058025889515057796,0.5192185100077167,-2.6514973658147754,195
1962,0.01,0.05,3,0.1,1,8,5,"fluid, motion, force, wing, granular",5,0.000968449616215994,0.5093065119524842,-4.992859036062382,195
2903,0.01,0.05,3,0.1,2,16,5,"crack, element, shell, mesh, xfem",5,0.07337590411547526,0.435926126222974,-2.301735944876768,195
295,0.01,0.05,3,0.1,2,11,5,"mesh, conform, cisamr, structure, element",5,0.1814717704443944,0.6398419673028262,-1.2043573774044138,195
3793,0.01,0.05,3,0.1,2,4,5,"cluster, analysis, matrix, reduce, minimum",5,0.08483886334700637,0.6486267503092449,-2.04555522671635,195
53,0.01,0.05,3,0.1,1,23,5,"data, network, prediction, learn, database",5,0.23432984833862142,0.8852908077464164,-1.9904720144245716,195
501,0.01,0.05,3,0.1,2,16,5,"model, pd, peridynamic, crack, continuum",5,0.05603225972696583,0.7875951074605367,-2.02843266948848,195
1075,0.01,0.05,3,0.1,1,5,5,"localize, across, mechanistic, surround, undergo",5,-0.20362195703642053,0.34814328295302494,-6.733424859322605,195
1233,0.01,0.05,3,0.1,2,3,5,"fiber, boundary, direction, mixed, fix",5,-0.0881627236983876,0.32919440823578,-2.6514428260640637,195
2037,0.01,0.05,3,0.1,2,8,5,"strain, tensor, elastic, anisotropic, yield",5,0.1370416383253642,0.6635352679365883,-1.9405738266533603,195
806,0.01,0.05,3,0.1,1,20,5,"fracture, crack, field, phase, phasefield",5,0.17366690106939447,0.7354900838903387,-1.5136377650046315,195
140,0.01,0.05,3,0.1,2,5,5,"grain, laser, formation, crystal, plastic",5,0.17279879786512778,0.7850381506034726,-1.7054777069464706,195
6,0.01,0.05,3,0.1,1,12,5,"method, flow, mesh, computation, isogeometric",5,0.0706455140636652,0.6990976454368081,-1.7620337663360714,195
447,0.01,0.05,3,0.1,2,12,5,"beam, theory, shear, element, kinematics",5,0.10052365738452176,0.5291792007838392,-1.693356202181531,195
2500,0.01,0.05,3,0.1,2,6,5,"problem, element, virtual, strain, elasticity",5,0.07012408907400783,0.540411878875586,-2.0242640769575635,195
2732,0.01,0.05,3,0.1,1,11,5,"model, fiber, failure, composite, fe",5,0.030286147697355985,0.664433370477371,-2.225834326521993,195
3768,0.01,0.05,3,0.1,2,4,5,"boundary, condition, lattice, kernel, simulation",5,0.08042054315431983,0.5658192454786165,-2.0425646024287865,195
2817,0.01,0.05,3,0.1,2,6,5,"system, scheme, mesh, computational, st",5,-0.0209571482271946,0.41401660440040067,-2.3735722777847084,195
4880,0.01,0.05,3,0.1,1,12,5,"system, illustrate, provide, framework, multiple",5,0.03754349497071544,0.4381306416603249,-1.8545167813950265,195
