node_id,eta,gamma,depth,alpha,layer,document_count,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,iteration
0,0.1,0.05,3,0.1,0,970,10,"method, model, use, element, propose, numerical, problem, finite, present, base",10,0.021117008955801656,0.4645876303814645,-0.6924507757945375,155
1,0.1,0.05,3,0.1,1,355,10,"model, data, computational, approach, use, material, stochastic, reduce, reduction, uncertainty",10,0.04286732104340863,0.5084122640770874,-1.9230617004191422,155
10,0.1,0.05,3,0.1,2,10,10,"time, scheme, integration, explicit, oscillation, step, particle, critical, stability, investigate",10,0.017506163672123907,0.44168270599693854,-2.289566492674171,155
322,0.1,0.05,3,0.1,1,6,10,"mass, matrix, order, formulation, superconvergent, high, three, frequency, wave, dimensional",10,0.15045771758107124,0.578972485646002,-2.348982208275558,155
75,0.1,0.05,3,0.1,2,5,10,"cell, quadrature, integration, moment, pressure, rule, weight, scheme, fit, generation",10,0.01901042018114376,0.4620376642720121,-3.787095343131358,155
2,0.1,0.05,3,0.1,2,17,10,"contact, formulation, mortar, friction, mesh, element, surface, beam, approach, constraint",10,-0.009160493239358792,0.35388467928117096,-2.1993981689231767,155
50,0.1,0.05,3,0.1,2,7,10,"process, predict, part, additive, manufacturing, microstructure, build, residual, stress, mechanic",10,0.1450466186603888,0.7233556853934464,-1.9631179385602404,155
3,0.1,0.05,3,0.1,2,84,10,"material, model, microstructure, crack, composite, response, homogenization, scale, failure, damage",10,0.06377777568109799,0.6520366905717295,-1.917353033657846,155
3143,0.1,0.05,3,0.1,2,2,10,"mesh, dual, material, standard, use, model, unstructured, simplicity, primal, quality",10,-0.019761100150104013,0.44344663971436915,-2.470474561940291,155
631,0.1,0.05,3,0.1,2,13,10,"crack, xfem, pd, fracture, tip, approximation, propagation, strategy, phasefield, domain",10,0.060467248096551074,0.559346836194197,-1.7549755070361739,155
1076,0.1,0.05,3,0.1,2,3,10,"surface, peridynamic, theory, nonlocal, bulk, effect, near, elasticity, body, boundary",10,0.07625895512823944,0.27017548114480455,-2.7103945810654997,155
76,0.1,0.05,3,0.1,2,8,10,"process, material, manufacturing, additive, manufacture, modeling, component, due, print, effective",10,-0.008510637520681227,0.4622344789407446,-2.295334897010823,155
552,0.1,0.05,3,0.1,2,8,10,"kernel, formulation, approximation, shock, reproduce, integration, finescale, conform, meshfree, variational",10,0.000847836245362394,0.4783975887353941,-4.092172928249713,155
197,0.1,0.05,3,0.1,2,5,10,"flow, simulation, framework, navierstokes, turbulent, compressible, move, formulation, experimental, agreement",10,-0.03584517831627476,0.3568072505453804,-2.094326693277919,155
125,0.1,0.05,3,0.1,2,3,10,"mesh, element, cisamr, structure, conform, node, refinement, algorithm, phase, aspect",10,0.1333638337050367,0.531129471231134,-2.0701235898064683,155
250,0.1,0.05,3,0.1,2,6,10,"isogeometric, contact, lr, nurbs, refinement, surface, analysis, local, bsplines, hierarchical",10,0.11983771137394211,0.5148813788681784,-2.4346887562231583,155
81,0.1,0.05,3,0.1,1,15,10,"instability, membrane, symmetry, thin, mode, stability, affect, response, pressure, whole",10,-0.018542893918218076,0.3688136260518699,-2.3311808024831735,155
168,0.1,0.05,3,0.1,2,15,10,"fracture, model, damage, phasefield, crack, strain, brittle, evolution, ductile, specimen",10,0.10246659425808696,0.6612216879565782,-2.160938708025341,155
183,0.1,0.05,3,0.1,2,9,10,"equation, fractional, differential, function, derivative, solve, diffusion, pressure, basis, order",10,0.10930969043176358,0.5104013546194625,-1.8833240213448312,155
622,0.1,0.05,3,0.1,2,3,10,"structural, identification, response, input, signal, adopt, modal, full, excitation, strategy",10,0.10805191294598553,0.5922559809110549,-2.1286367412114204,155
174,0.1,0.05,3,0.1,2,4,10,"element, rod, interpolation, incremental, shell, rotation, angle, lagrange, simple, make",10,0.12206517057615048,0.33652100273514074,-2.223864053960402,155
260,0.1,0.05,3,0.1,1,10,10,"damage, free, establish, variable, local, nonlocal, energy, additional, govern, global",10,-0.047957358126537813,0.3139592549928287,-2.892107961097947,155
148,0.1,0.05,3,0.1,2,7,10,"spacetime, matrix, enrichment, algorithm, product, equation, system, accelerate, vector, iterative",10,0.03812214635119475,0.37733221974366193,-2.7429207866992784,155
51,0.1,0.05,3,0.1,1,11,10,"stress, element, shell, static, resultant, plate, equation, displacement, term, additional",10,0.03869089922193794,0.6071004763903306,-1.8922112351051594,155
330,0.1,0.05,3,0.1,1,8,10,"multifield, bem, make, form, bend, micro, electrical, actuator, gain, lagrangian",10,-0.33848122802425057,0.4986834119691331,-4.5132371189115,155
2785,0.1,0.05,3,0.1,2,5,10,"material, lattice, data, cubic, approach, neural, network, two, symmetry, model",10,0.056501280506073816,0.5791447139956498,-1.7865413121551121,155
662,0.1,0.05,3,0.1,2,5,10,"element, mesh, tetrahedral, hexahedral, linear, quadratic, discontinuous, hybrid, generation, grain",10,0.06897952565319151,0.42217390560776674,-3.572767681938664,155
232,0.1,0.05,3,0.1,2,8,10,"function, method, constraint, optimization, deep, topology, set, network, neural, hierarchical",10,-0.015276906414546475,0.34090885753850486,-2.678520384230995,155
2777,0.1,0.05,3,0.1,1,5,10,"tire, domain, noise, frequency, geometry, harden, neumann, equation, acoustic, galerkin",10,-0.13367930066744538,0.3201799703451323,-4.848613101487401,155
62,0.1,0.05,3,0.1,1,13,10,"drug, tissue, viscous, relaxation, system, concentration, remain, multiphysics, robust, mechanical",10,-0.10210902552770151,0.33295649651393755,-4.115401794656197,155
206,0.1,0.05,3,0.1,2,6,10,"element, displacement, stress, shear, plate, rotation, independent, approximation, variable, theory",10,0.07382707528419086,0.5199948561333181,-1.9888657258882791,155
660,0.1,0.05,3,0.1,2,11,10,"fe, homogenization, scale, microscopic, micro, macroscopic, sensitivity, variational, computational, composite",10,0.08692597064199382,0.5995031303110095,-2.2339113467290406,155
1262,0.1,0.05,3,0.1,1,6,10,"condition, pod, interpolation, rom, stability, monolithic, hybrid, manifold, basis, map",10,-0.07257018368214269,0.38415348986119235,-5.877728305133407,155
4306,0.1,0.05,3,0.1,2,4,10,"boundary, mixed, reinforce, fiber, fix, gradient, orthogonal, positive, laminate, article",10,-0.22296722434816,0.4078644615869065,-2.7800442866999773,155
1571,0.1,0.05,3,0.1,1,10,10,"system, linear, use, solution, number, vector, homogenization, iterative, algebraic, matrix",10,-0.024262378671179245,0.35973534158641113,-2.321090508727708,155
843,0.1,0.05,3,0.1,1,6,10,"geometric, imperfection, defect, system, inverse, response, test, compressive, know, extract",10,0.14516106053704445,0.4602293638891385,-2.3456676372660548,155
862,0.1,0.05,3,0.1,1,23,10,"incompressible, formulation, nearly, pair, robustness, three, flux, hybrid, discontinuous, lockingfree",10,-0.17795775644311201,0.4611556158188638,-3.916198386963747,155
2838,0.1,0.05,3,0.1,2,3,10,"beam, theory, nonlocal, bend, response, static, core, fractional, grade, must",10,-0.020519176478096184,0.46897219471195245,-2.8624349551340953,155
59,0.1,0.05,3,0.1,1,17,10,"shell, thin, approximation, plate, form, galerkin, importantly, separate, reissnermindlin, underlie",10,-0.12963840641810262,0.483181653650128,-3.717208489646134,155
2201,0.1,0.05,3,0.1,2,5,10,"particle, contact, shape, dem, discrete, distance, force, approach, granular, influence",10,0.038827378273954535,0.5723088497396319,-2.0708078517409465,155
4313,0.1,0.05,3,0.1,1,9,10,"element, polynomial, highorder, spectral, even, scm, basis, reference, applicability, function",10,-0.17135468021609795,0.30095186483002556,-4.711375554359134,155
39,0.1,0.05,3,0.1,2,13,10,"optimization, topology, design, two, structure, sensitivity, shape, parameterized, parametric, reduce",10,0.042782448102247544,0.39851372070145624,-2.2487890586297192,155
369,0.1,0.05,3,0.1,1,15,10,"incompressible, lock, nearly, lockingfree, strain, elasticity, cost, converge, follow, three",10,-0.06599459525986576,0.38830645496965077,-3.0581884594280715,155
645,0.1,0.05,3,0.1,2,11,10,"element, mode, interface, modal, analysis, displacement, derive, static, frequency, nonlinear",10,0.018757600748103502,0.40868255599613273,-2.1307290588029906,155
