node_id,eta,gamma,depth,alpha,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,global_npmi,global_c_v,global_u_mass,iteration,layer,document_count
0,0.02,0.05,3,0.1,5,"method, model, use, element, propose",5,0.0138859241469515,0.4857301580546587,-0.6050166986005818,0.052876556197744,0.5580201568383959,-2.757282876422117,155,0,970
1,0.02,0.05,3,0.1,5,"model, data, computational, approach, use",5,0.0111781591603925,0.5618453250868527,-0.8324951460497013,0.052876556197744,0.5580201568383959,-2.757282876422117,155,1,355
10,0.02,0.05,3,0.1,5,"time, scheme, integration, explicit, oscillation",5,0.0992325099918682,0.5817294489437972,-2.3964625301969376,0.052876556197744,0.5580201568383959,-2.757282876422117,155,2,10
322,0.02,0.05,3,0.1,5,"mass, matrix, order, formulation, superconvergent",5,0.1864833490415804,0.6471175119178113,-2.1469842542441717,0.052876556197744,0.5580201568383959,-2.757282876422117,155,1,6
75,0.02,0.05,3,0.1,5,"cell, quadrature, integration, moment, pressure",5,-0.0344079689804573,0.4898812219721491,-4.549483453637412,0.052876556197744,0.5580201568383959,-2.757282876422117,155,2,5
2,0.02,0.05,3,0.1,5,"contact, formulation, mortar, friction, mesh",5,0.009185074912612,0.5203361161449662,-2.1571718067876016,0.052876556197744,0.5580201568383959,-2.757282876422117,155,2,17
50,0.02,0.05,3,0.1,5,"process, predict, part, additive, manufacturing",5,0.3140228162013693,0.7400788989107789,-1.7541919140249107,0.052876556197744,0.5580201568383959,-2.757282876422117,155,2,7
3,0.02,0.05,3,0.1,5,"material, model, microstructure, crack, composite",5,0.0829837447273917,0.6476930044046936,-1.919899321827673,0.052876556197744,0.5580201568383959,-2.757282876422117,155,2,84
3143,0.02,0.05,3,0.1,5,"mesh, dual, material, standard, use",5,0.0142210194483416,0.427575448937631,-1.325460106411655,0.052876556197744,0.5580201568383959,-2.757282876422117,155,2,2
631,0.02,0.05,3,0.1,5,"crack, xfem, pd, fracture, tip",5,0.2700993273789834,0.7997977767229216,-1.6865968478463595,0.052876556197744,0.5580201568383959,-2.757282876422117,155,2,13
