node_id,alpha,eta,gamma,depth,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,global_npmi,global_c_v,global_u_mass,iteration,layer,document_count
0,0.1,0.05,0.05,3,5,"model, method, use, propose, numerical",5,0.0051339502781351,0.5174253898850809,-0.57009880163444,0.0474325944714219,0.547636227573797,-2.874166984998484,90,0,970
53,0.1,0.05,0.05,3,5,"task, learning, design, deep, data",5,-0.0266242105398354,0.6174920780144204,-1.5535852341270224,0.0474325944714219,0.547636227573797,-2.874166984998484,90,1,14
6927,0.1,0.05,0.05,3,5,"sensitivity, shape, optimization, design, multiscale",5,0.1442118650501155,0.5307934337882171,-1.7994249923465095,0.0474325944714219,0.547636227573797,-2.874166984998484,90,1,11
11203,0.1,0.05,0.05,3,5,"integral, boundary, line, calculate, nearly",5,0.0848226176887473,0.3260380882441959,-4.99070771579653,0.0474325944714219,0.547636227573797,-2.874166984998484,90,2,5
1,0.1,0.05,0.05,3,5,"element, method, formulation, displacement, finite",5,0.1265969232280545,0.6343794989260386,-0.986096110544573,0.0474325944714219,0.547636227573797,-2.874166984998484,90,1,296
1431,0.1,0.05,0.05,3,5,"contact, mortar, formulation, use, approach",5,0.0563050107538484,0.4424740207780425,-0.8736613216007025,0.0474325944714219,0.547636227573797,-2.874166984998484,90,2,7
4880,0.1,0.05,0.05,3,5,"system, provide, develop, framework, model",5,0.0161592701899242,0.4341090502942005,-0.948319771959857,0.0474325944714219,0.547636227573797,-2.874166984998484,90,1,26
5884,0.1,0.05,0.05,3,5,"particle, interaction, liquid, framework, force",5,0.0280883391202428,0.605666669204329,-2.0607229150832884,0.0474325944714219,0.547636227573797,-2.874166984998484,90,2,4
130,0.1,0.05,0.05,3,5,"process, residual, manufacturing, additive, predict",5,0.3187094764673316,0.8124062298986654,-1.505908496769483,0.0474325944714219,0.547636227573797,-2.874166984998484,90,1,33
36,0.1,0.05,0.05,3,5,"herein, particular, structure, complex, evolution",5,0.0566520661304372,0.5029744043456729,-1.876808478144456,0.0474325944714219,0.547636227573797,-2.874166984998484,90,1,12
11530,0.1,0.05,0.05,3,5,"reduce, field, macroscopic, microstructural, microstructure",5,0.0815635521230599,0.658076408292879,-2.2403722011109384,0.0474325944714219,0.547636227573797,-2.874166984998484,90,2,7
10610,0.1,0.05,0.05,3,5,"information, source, surrogate, train, may",5,0.2134393952728778,0.5156980543578424,-2.259366641562882,0.0474325944714219,0.547636227573797,-2.874166984998484,90,1,7
806,0.1,0.05,0.05,3,5,"fracture, field, phase, model, crack",5,0.1242194173314207,0.6984364715352663,-1.1165486169186154,0.0474325944714219,0.547636227573797,-2.874166984998484,90,1,31
5098,0.1,0.05,0.05,3,5,"homogenization, macroscopic, fe, scale, material",5,0.1191832295919827,0.8289548958753808,-1.0236266602827917,0.0474325944714219,0.547636227573797,-2.874166984998484,90,2,13
10582,0.1,0.05,0.05,3,5,"inherent, change, residual, contrast, consider",5,-0.0564092356324215,0.4189834731703768,-4.3028207277461945,0.0474325944714219,0.547636227573797,-2.874166984998484,90,1,11
8855,0.1,0.05,0.05,3,5,"use, mesh, macroscale, scheme, anisotropic",5,-0.0724187377510686,0.3938648096563673,-2.698596690592752,0.0474325944714219,0.547636227573797,-2.874166984998484,90,2,3
3805,0.1,0.05,0.05,3,5,"basis, reduce, error, reduction, stabilizer",5,-0.1436252499981192,0.4281117841211305,-11.10544920368093,0.0474325944714219,0.547636227573797,-2.874166984998484,90,2,12
2732,0.1,0.05,0.05,3,5,"crystal, error, inclusion, conservation, verify",5,-0.3845830833432078,0.3902473515518318,-2.7442121556739494,0.0474325944714219,0.547636227573797,-2.874166984998484,90,1,4
14278,0.1,0.05,0.05,3,5,"tool, thermal, design, focus, module",5,0.0885471409445858,0.4893116326813503,-4.830866437761895,0.0474325944714219,0.547636227573797,-2.874166984998484,90,2,4
2136,0.1,0.05,0.05,3,5,"material, microstructure, stochastic, nonlocal, random",5,-0.0825216393666628,0.4229563081975036,-6.756658162749559,0.0474325944714219,0.547636227573797,-2.874166984998484,90,2,15
295,0.1,0.05,0.05,3,5,"mesh, element, cisamr, conform, structure",5,0.1814717704443944,0.6398419673028262,-1.886445988014659,0.0474325944714219,0.547636227573797,-2.874166984998484,90,2,6
13344,0.1,0.05,0.05,3,5,"instability, membrane, symmetry, thin, mode",5,0.2266682039959306,0.5729723773916843,-1.8861929572436535,0.0474325944714219,0.547636227573797,-2.874166984998484,90,2,2
399,0.1,0.05,0.05,3,5,"damage, shear, model, theory, strain",5,0.0499250937842633,0.6400400614154018,-1.4069034417497293,0.0474325944714219,0.547636227573797,-2.874166984998484,90,1,26
