node_id,alpha,eta,gamma,depth,layer,document_count,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,iteration
0,0.01,0.05,0.05,3,0,970,5,"model, method, use, element, propose",5,0.013885924146951546,0.48573015805465874,-0.5928362112121615,285
1,0.01,0.05,0.05,3,1,360,5,"method, model, material, use, propose",5,-0.009965338949301721,0.49937489859630235,-0.6724251270522933,285
2,0.01,0.05,0.05,3,2,150,5,"element, method, contact, formulation, crack",5,0.0049106402324286275,0.4211583253219457,-1.7179217875752877,285
4,0.01,0.05,0.05,3,2,2,5,"fsi, part, rkpm, air, iga",5,-0.22390237645173952,0.5929446540173196,-2.144733822075596,285
8,0.01,0.05,0.05,3,1,17,5,"system, multiple, optimize, provide, flow",5,0.06214828678296053,0.46753743692994065,-1.8943841565176505,285
17,0.01,0.05,0.05,3,1,6,5,"step, length, x, transformation, zone",5,-0.2557487271869053,0.4397071456199507,-2.986103191970336,285
81,0.01,0.05,0.05,3,1,25,5,"process, material, manufacturing, laser, additive",5,0.3035028058168511,0.7032897527614355,-1.9073680438528953,285
84,0.01,0.05,0.05,3,2,3,5,"order, region, fractional, microstructures, mechanical",5,-0.11568531148174499,0.36314046607752104,-4.916723635332551,285
98,0.01,0.05,0.05,3,1,12,5,"impact, friction, dissipation, consistent, theory",5,-0.011427178786955946,0.5961380042683269,-2.2760000171720396,285
114,0.01,0.05,0.05,3,1,9,5,"analysis, st, fsi, porosity, isogeometric",5,0.15708866363432175,0.5925149672000496,-2.407546569096416,285
128,0.01,0.05,0.05,3,2,2,5,"reducedorder, rom, displacement, multilevel, structure",5,0.1476464048490917,0.7619195643012806,-1.6396058017902817,285
135,0.01,0.05,0.05,3,1,9,5,"polymer, deformation, integration, capture, algorithms",5,-0.11381683508444718,0.4877466884973501,-2.4525704077133854,285
142,0.01,0.05,0.05,3,1,11,5,"scale, procedure, optimization, optimize, mesh",5,0.053850073882283536,0.4784777988660348,-2.2086382682216223,285
172,0.01,0.05,0.05,3,2,13,5,"fiber, composite, distribution, volume, algorithm",5,0.1049213883340647,0.5978333949481246,-1.5734995480063216,285
177,0.01,0.05,0.05,3,2,5,5,"structural, time, identification, strategy, response",5,0.017268996064688562,0.6547131390555212,-2.0159053647184537,285
215,0.01,0.05,0.05,3,1,5,5,"bayesian, model, uncertainty, prediction, observation",5,0.19648642723150445,0.7254052394065899,-1.8345628360235462,285
261,0.01,0.05,0.05,3,1,15,5,"cut, point, wide, break, improvement",5,-0.45465392408487054,0.31551843376729277,-4.9772663190193525,285
269,0.01,0.05,0.05,3,1,3,5,"mesh, cisamr, element, structure, algorithm",5,0.08704254064142086,0.5336621529479765,-1.287779955303058,285
278,0.01,0.05,0.05,3,2,6,5,"crack, anisotropic, fracture, energy, material",5,0.1294094413471911,0.7032154997552726,-1.1717847375524395,285
384,0.01,0.05,0.05,3,1,9,5,"model, diffusion, system, growth, equation",5,0.059780969502335746,0.6124662138354723,-1.8755877200343765,285
418,0.01,0.05,0.05,3,2,13,5,"stochastic, random, parameter, function, uncertainty",5,0.16363541010197286,0.7390356207583176,-1.36287994396996,285
474,0.01,0.05,0.05,3,1,16,5,"type, bone, explicit, simulation, size",5,0.008931235137910845,0.4064012475419977,-4.04838144373745,285
720,0.01,0.05,0.05,3,1,5,5,"train, drag, design, optimal, shape",5,0.2064528588862961,0.5427465118284875,-1.8293369626745726,285
825,0.01,0.05,0.05,3,1,11,5,"subdomain, high, simulation, computational, second",5,0.05028909291280117,0.5382847197112042,-1.4999470855090766,285
835,0.01,0.05,0.05,3,2,5,5,"cluster, complementary, reduce, energy, principle",5,0.1593566222202467,0.7036533746882874,-1.6351997816456691,285
885,0.01,0.05,0.05,3,2,3,5,"element, mode, modal, displacement, derive",5,0.10571623899313425,0.630247015523751,-1.9807272059556535,285
937,0.01,0.05,0.05,3,2,8,5,"mesh, lock, strain, solidshell, data",5,-0.15739139137549576,0.36261494870164745,-4.64726136721672,285
938,0.01,0.05,0.05,3,1,10,5,"size, band, constitutive, orientation, description",5,0.10365147304440896,0.4022383179683672,-2.8187783332344303,285
947,0.01,0.05,0.05,3,1,9,5,"composite, multiscale, concurrent, structural, material",5,0.14520854969251606,0.5295864605078313,-1.53131284635908,285
983,0.01,0.05,0.05,3,1,7,5,"object, deformable, realtime, tissue, virtual",5,-0.006414016314870108,0.6135434941885437,-2.1901069927586234,285
1267,0.01,0.05,0.05,3,2,5,5,"spacetime, algorithm, implementation, efficient, time",5,0.08525028524047484,0.3587640482298129,-1.5629484476959814,285
1287,0.01,0.05,0.05,3,1,9,5,"particle, shape, dem, surface, contact",5,0.15383509212206947,0.6114929972476786,-1.826187253486617,285
1420,0.01,0.05,0.05,3,2,12,5,"failure, crack, fiber, composite, damage",5,0.15119923867342705,0.749839867705556,-1.6543622540537186,285
1445,0.01,0.05,0.05,3,1,18,5,"damage, fracture, strain, specimen, state",5,0.005146739395125399,0.5306230126558098,-2.321053741124059,285
1620,0.01,0.05,0.05,3,2,7,5,"system, linear, matrix, solution, vector",5,0.06160503141868061,0.607282345302104,-1.8296195674141482,285
1707,0.01,0.05,0.05,3,2,8,5,"contact, body, rigid, local, formulation",5,0.11811056332816683,0.5628786006907298,-1.5713881294291583,285
1744,0.01,0.05,0.05,3,2,4,5,"dynamic, stabilizer, fracture, crack, lattice",5,-0.15990647057000032,0.4199342794780215,-8.200511120216092,285
1762,0.01,0.05,0.05,3,1,4,5,"energy, load, fatigue, definition, fracture",5,0.09161026630363808,0.36900630372100907,-2.809740262355077,285
1840,0.01,0.05,0.05,3,1,15,5,"optimization, topology, resolution, cost, thermal",5,0.06610207404065134,0.4894384713102702,-4.181661967786294,285
2208,0.01,0.05,0.05,3,1,18,5,"sph, particle, numerical, interaction, instability",5,0.1264147557980333,0.7885239381882704,-1.5802906735291475,285
2552,0.01,0.05,0.05,3,1,17,5,"wall, minimum, interface, field, patientspecific",5,-0.1595490946418368,0.4443799184364046,-2.4998299558225883,285
2881,0.01,0.05,0.05,3,1,6,5,"surface, peridynamic, bulk, point, theory",5,0.12626650886369778,0.35302393715882185,-2.296695097122516,285
3058,0.01,0.05,0.05,3,1,5,5,"scheme, size, homogenization, stiffness, firstorder",5,-0.07287943736549952,0.5437403525996822,-2.716396138708758,285
3137,0.01,0.05,0.05,3,1,15,5,"differentiation, implicit, shell, comprehensive, concrete",5,-0.3863295637457519,0.3394976323241667,-7.240187831215043,285
3138,0.01,0.05,0.05,3,2,9,5,"contact, isogeometric, nurbs, body, formulation",5,0.11861039758626021,0.4771614178140327,-1.526877301416659,285
3393,0.01,0.05,0.05,3,1,5,5,"implementation, multiple, principal, subroutine, state",5,-0.13472760724582178,0.2895226823223387,-5.115609574014916,285
4409,0.01,0.05,0.05,3,1,15,5,"band, iga, shear, metamaterials, fea",5,-0.10269849826602835,0.6453581708327663,-2.6496541015014587,285
4642,0.01,0.05,0.05,3,1,21,5,"predict, part, build, mechanic, process",5,0.04319809118367524,0.5135699633523256,-1.9782430599773704,285
4752,0.01,0.05,0.05,3,1,10,5,"employ, dynamic, strategy, data, fluid",5,0.014143146596350065,0.5276032729617615,-2.2670651104039146,285
4753,0.01,0.05,0.05,3,2,5,5,"flow, mesh, shell, representation, st",5,0.03411842695501638,0.5787823231266239,-4.335917252043449,285
4811,0.01,0.05,0.05,3,2,6,5,"magnetic, mechanical, couple, relation, field",5,0.13312160064229858,0.6923396053818831,-1.3934754959726774,285
4957,0.01,0.05,0.05,3,2,10,5,"virtual, element, problem, vem, formulation",5,0.13966208490377016,0.6015390950437315,-1.456386357553292,285
5116,0.01,0.05,0.05,3,1,11,5,"crystal, cubic, state, modulus, two",5,0.025788369679663026,0.3083542529233363,-2.2754347843727776,285
5559,0.01,0.05,0.05,3,1,5,5,"micromorphic, reduce, decomposition, continuum, degree",5,0.10781605566935684,0.523153437810533,-1.860185361737543,285
5785,0.01,0.05,0.05,3,2,6,5,"field, crack, phase, propagation, model",5,0.11349191338466331,0.7019137437431406,-1.1951888131350867,285
5977,0.01,0.05,0.05,3,1,12,5,"data, datadriven, law, set, material",5,0.11706661544040667,0.5898039742064886,-1.2699356297998792,285
6276,0.01,0.05,0.05,3,1,9,5,"nonsmooth, problem, classical, minimization, penalty",5,-0.010521140282365296,0.4757007827651834,-2.3770014610449364,285
6383,0.01,0.05,0.05,3,2,5,5,"shell, surface, outofplane, stress, midsurface",5,0.021943644205715835,0.6223501092179766,-2.2531081711812364,285
