node_id,eta,gamma,depth,alpha,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,global_npmi,global_c_v,global_u_mass,iteration,layer,document_count
0,0.1,0.05,3,0.1,5,"model, method, use, propose, material",5,-0.0099653389493017,0.4993748985963023,-0.7533995898975998,0.0656530758007578,0.571444110440699,-2.6619436023735847,175,0,970
1,0.1,0.05,3,0.1,5,"element, method, formulation, finite, problem",5,0.1176698857395545,0.6247970341532054,-0.669988221186411,0.0656530758007578,0.571444110440699,-2.6619436023735847,175,1,484
2,0.1,0.05,3,0.1,5,"method, problem, propose, contact, algorithm",5,0.0390902506658333,0.451669666664123,-1.493120575844195,0.0656530758007578,0.571444110440699,-2.6619436023735847,175,2,148
6,0.1,0.05,3,0.1,5,"method, flow, computation, isogeometric, mesh",5,0.0706455140636652,0.6990976454368081,-1.5933704863766396,0.0656530758007578,0.571444110440699,-2.6619436023735847,175,1,13
36,0.1,0.05,3,0.1,5,"stiffness, hyperreduction, approximate, polynomial, number",5,0.1310538702997361,0.6151800568171849,-2.0193840459341565,0.0656530758007578,0.571444110440699,-2.6619436023735847,175,1,6
43,0.1,0.05,3,0.1,5,"ann, weight, output, via, poroelastic",5,0.0855971723412452,0.4219004245418128,-6.255004258021724,0.0656530758007578,0.571444110440699,-2.6619436023735847,175,1,11
53,0.1,0.05,3,0.1,5,"shell, stress, element, layer, warp",5,0.0012139882296446,0.5782277658863179,-2.305841300773228,0.0656530758007578,0.571444110440699,-2.6619436023735847,175,1,25
61,0.1,0.05,3,0.1,5,"fsi, rkpm, paper, part, class",5,-0.0004882742476552,0.514290557860718,-1.8268575758357728,0.0656530758007578,0.571444110440699,-2.6619436023735847,175,1,4
63,0.1,0.05,3,0.1,5,"contact, body, formulation, rotation, present",5,0.0796600437225038,0.5204372710231683,-1.2685195055215113,0.0656530758007578,0.571444110440699,-2.6619436023735847,175,2,9
65,0.1,0.05,3,0.1,5,"matrix, method, system, bem, fast",5,0.0408070238366079,0.640470528088659,-2.441454063122173,0.0656530758007578,0.571444110440699,-2.6619436023735847,175,2,7
81,0.1,0.05,3,0.1,5,"covid, dynamic, number, new, model",5,0.0605535246083639,0.5283119135237824,-0.995855784588988,0.0656530758007578,0.571444110440699,-2.6619436023735847,175,1,22
119,0.1,0.05,3,0.1,5,"fractional, equation, diffusion, differential, order",5,0.2575336921542938,0.7037602707162742,-1.2923510326604544,0.0656530758007578,0.571444110440699,-2.6619436023735847,175,2,10
126,0.1,0.05,3,0.1,5,"viscoelastic, account, growth, stress, equation",5,0.0481672719033558,0.6582026490295586,-1.5290282496418297,0.0656530758007578,0.571444110440699,-2.6619436023735847,175,1,20
130,0.1,0.05,3,0.1,5,"process, manufacturing, property, magnetic, manufacture",5,0.098138959187788,0.6377205342097743,-2.5704551180776503,0.0656530758007578,0.571444110440699,-2.6619436023735847,175,1,20
140,0.1,0.05,3,0.1,5,"residual, predict, laser, part, stress",5,0.1826753947319941,0.7025006473182506,-1.391357779086149,0.0656530758007578,0.571444110440699,-2.6619436023735847,175,2,13
141,0.1,0.05,3,0.1,5,"provide, design, material, process, rapid",5,0.0550622080892213,0.4270455143811322,-2.287838040596781,0.0656530758007578,0.571444110440699,-2.6619436023735847,175,1,20
189,0.1,0.05,3,0.1,5,"particle, contact, shape, dem, distance",5,0.1995840883667747,0.6857940770193309,-2.578336760678277,0.0656530758007578,0.571444110440699,-2.6619436023735847,175,2,4
222,0.1,0.05,3,0.1,5,"melt, laser, powder, slm, process",5,0.4321631451061411,0.9100521582313088,-0.6346065440119777,0.0656530758007578,0.571444110440699,-2.6619436023735847,175,2,4
231,0.1,0.05,3,0.1,5,"contact, friction, system, law, solve",5,0.0045478566444814,0.5083440230352172,-1.7026384948911186,0.0656530758007578,0.571444110440699,-2.6619436023735847,175,2,16
244,0.1,0.05,3,0.1,5,"fiber, composite, volume, reinforce, fiberreinforced",5,0.2765559803055432,0.8073077433474424,-1.7357991412869596,0.0656530758007578,0.571444110440699,-2.6619436023735847,175,2,16
295,0.1,0.05,3,0.1,5,"mesh, element, cisamr, structure, conform",5,0.1814717704443944,0.6398419673028262,-2.087689071154346,0.0656530758007578,0.571444110440699,-2.6619436023735847,175,2,9
298,0.1,0.05,3,0.1,5,"mechanical, microstructures, phase, region, strain",5,0.0284540213082721,0.547576222728182,-2.13526976504931,0.0656530758007578,0.571444110440699,-2.6619436023735847,175,1,17
335,0.1,0.05,3,0.1,5,"examine, cylinder, affect, often, therefore",5,-0.2394525443905585,0.6002088041667987,-2.319144469194401,0.0656530758007578,0.571444110440699,-2.6619436023735847,175,1,11
393,0.1,0.05,3,0.1,5,"optimization, topology, erosion, design, update",5,0.0206285832868965,0.3173807888034193,-6.243947962142161,0.0656530758007578,0.571444110440699,-2.6619436023735847,175,2,16
399,0.1,0.05,3,0.1,5,"damage, model, shear, crack, band",5,0.1022867521276964,0.5880227900789414,-2.3127850471196583,0.0656530758007578,0.571444110440699,-2.6619436023735847,175,1,24
