node_id,eta,gamma,depth,alpha,layer,document_count,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,iteration
0,0.1,0.05,3,0.1,0,970,5,"model, method, use, propose, material",5,-0.009965338949301725,0.49937489859630235,-0.7533995898975998,175
1,0.1,0.05,3,0.1,1,484,5,"element, method, formulation, finite, problem",5,0.11766988573955459,0.6247970341532054,-0.669988221186411,175
2,0.1,0.05,3,0.1,2,148,5,"method, problem, propose, contact, algorithm",5,0.03909025066583336,0.45166966666412306,-1.493120575844195,175
6,0.1,0.05,3,0.1,1,13,5,"method, flow, computation, isogeometric, mesh",5,0.0706455140636652,0.6990976454368081,-1.5933704863766396,175
36,0.1,0.05,3,0.1,1,6,5,"stiffness, hyperreduction, approximate, polynomial, number",5,0.13105387029973614,0.6151800568171849,-2.0193840459341565,175
43,0.1,0.05,3,0.1,1,11,5,"ann, weight, output, via, poroelastic",5,0.08559717234124528,0.42190042454181287,-6.255004258021724,175
53,0.1,0.05,3,0.1,1,25,5,"shell, stress, element, layer, warp",5,0.0012139882296446415,0.5782277658863179,-2.3058413007732277,175
61,0.1,0.05,3,0.1,1,4,5,"fsi, rkpm, paper, part, class",5,-0.0004882742476552848,0.514290557860718,-1.8268575758357728,175
63,0.1,0.05,3,0.1,2,9,5,"contact, body, formulation, rotation, present",5,0.07966004372250385,0.5204372710231683,-1.2685195055215113,175
65,0.1,0.05,3,0.1,2,7,5,"matrix, method, system, bem, fast",5,0.040807023836607906,0.640470528088659,-2.4414540631221735,175
81,0.1,0.05,3,0.1,1,22,5,"covid, dynamic, number, new, model",5,0.06055352460836394,0.5283119135237824,-0.9958557845889879,175
119,0.1,0.05,3,0.1,2,10,5,"fractional, equation, diffusion, differential, order",5,0.25753369215429384,0.7037602707162742,-1.2923510326604544,175
126,0.1,0.05,3,0.1,1,20,5,"viscoelastic, account, growth, stress, equation",5,0.04816727190335586,0.6582026490295586,-1.5290282496418297,175
130,0.1,0.05,3,0.1,1,20,5,"process, manufacturing, property, magnetic, manufacture",5,0.09813895918778806,0.6377205342097743,-2.5704551180776503,175
140,0.1,0.05,3,0.1,2,13,5,"residual, predict, laser, part, stress",5,0.1826753947319941,0.7025006473182506,-1.3913577790861493,175
141,0.1,0.05,3,0.1,1,20,5,"provide, design, material, process, rapid",5,0.05506220808922137,0.4270455143811322,-2.287838040596781,175
189,0.1,0.05,3,0.1,2,4,5,"particle, contact, shape, dem, distance",5,0.19958408836677474,0.6857940770193309,-2.578336760678277,175
222,0.1,0.05,3,0.1,2,4,5,"melt, laser, powder, slm, process",5,0.4321631451061411,0.9100521582313087,-0.6346065440119777,175
231,0.1,0.05,3,0.1,2,16,5,"contact, friction, system, law, solve",5,0.004547856644481452,0.5083440230352172,-1.7026384948911186,175
244,0.1,0.05,3,0.1,2,16,5,"fiber, composite, volume, reinforce, fiberreinforced",5,0.27655598030554324,0.8073077433474424,-1.7357991412869596,175
295,0.1,0.05,3,0.1,2,9,5,"mesh, element, cisamr, structure, conform",5,0.1814717704443944,0.6398419673028262,-2.087689071154346,175
