node_id,eta,gamma,depth,alpha,layer,document_count,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,iteration
0,0.1,0.05,3,0.1,0,970,10,"model, method, use, propose, material, numerical, element, problem, finite, present",10,0.01038051321224059,0.4625898105287721,-0.6937738711957798,175
1,0.1,0.05,3,0.1,1,484,10,"element, method, formulation, finite, problem, numerical, propose, use, present, boundary",10,0.0340002598937255,0.48370129570184683,-0.7786847373743072,175
2,0.1,0.05,3,0.1,2,148,10,"method, problem, propose, contact, algorithm, mesh, solution, scheme, use, domain",10,0.007304494238960806,0.3324951406477545,-1.3396736307872084,175
6,0.1,0.05,3,0.1,1,13,10,"method, flow, computation, isogeometric, mesh, discretization, analysis, spacetime, introduce, nurbs",10,0.062388650235322085,0.6282968162311906,-1.7455845718874323,175
36,0.1,0.05,3,0.1,1,6,10,"stiffness, hyperreduction, approximate, polynomial, number, efficiency, coefficient, variable, therefore, reduce",10,0.042659765257031954,0.5350209962982314,-1.9513824143616432,175
43,0.1,0.05,3,0.1,1,11,10,"ann, weight, output, via, poroelastic, increment, calibration, quality, desire, process",10,-0.13365070151540123,0.15387810292635692,-7.358145257730391,175
53,0.1,0.05,3,0.1,1,25,10,"shell, stress, element, layer, warp, equation, resultant, freedom, static, shear",10,0.023454067041006846,0.6465937487884628,-2.0261780917288794,175
61,0.1,0.05,3,0.1,1,4,10,"fsi, rkpm, paper, part, class, air, iga, discretizations, methodology, solid",10,-0.10442391680205779,0.4614330699873541,-2.0158005196991313,175
63,0.1,0.05,3,0.1,2,9,10,"contact, body, formulation, rotation, present, propose, rigid, interaction, local, pointwise",10,0.010143663869990863,0.4222686254842632,-2.1710441134379237,175
65,0.1,0.05,3,0.1,2,7,10,"matrix, method, system, bem, fast, linear, solve, use, solver, iterative",10,0.09137113326765453,0.5281698203755141,-1.7658836406496177,175
81,0.1,0.05,3,0.1,1,22,10,"covid, dynamic, number, new, model, node, pandemic, use, disease, case",10,0.0378793926529417,0.38741579080282523,-3.283356132444449,175
119,0.1,0.05,3,0.1,2,10,10,"fractional, equation, diffusion, differential, order, oscillation, derivative, rate, problem, convergence",10,0.029184322839722023,0.4756439863630229,-2.725148956844429,175
126,0.1,0.05,3,0.1,1,20,10,"viscoelastic, account, growth, stress, equation, tissue, system, diffusion, damage, eng",10,-0.07657421345828644,0.46235845648984053,-2.4691581368114117,175
130,0.1,0.05,3,0.1,1,20,10,"process, manufacturing, property, magnetic, manufacture, additive, simulation, stress, slm, evolution",10,0.09233825869781363,0.6144988622590237,-2.061781539902463,175
140,0.1,0.05,3,0.1,2,13,10,"residual, predict, laser, part, stress, grain, thermal, deformation, build, process",10,0.10813376616317694,0.5815315746238056,-2.2882125569011142,175
141,0.1,0.05,3,0.1,1,20,10,"provide, design, material, process, rapid, need, modeling, system, difficult, understand",10,-0.0046634390439593805,0.3498717296645146,-2.5433043778764075,175
189,0.1,0.05,3,0.1,2,4,10,"particle, contact, shape, dem, distance, force, discrete, surface, develop, granular",10,0.04726227849514827,0.6043495394369863,-2.0041482145137812,175
222,0.1,0.05,3,0.1,2,4,10,"melt, laser, powder, slm, process, volume, trace, layer, meshfree, heat",10,0.010311529603695978,0.5353624509181849,-1.9075236391955586,175
231,0.1,0.05,3,0.1,2,16,10,"contact, friction, system, law, solve, frictional, surface, computation, st, traction",10,-0.11207585326233922,0.3516927056929971,-4.282309808556495,175
244,0.1,0.05,3,0.1,2,16,10,"fiber, composite, volume, reinforce, fiberreinforced, structural, multiscale, solid, scale, slip",10,-0.047358371860286325,0.3384290653806163,-3.5683903170840545,175
295,0.1,0.05,3,0.1,2,9,10,"mesh, element, cisamr, structure, conform, node, refinement, data, partition, adaptive",10,0.11168293421673273,0.5072062051768447,-2.717841592673162,175
298,0.1,0.05,3,0.1,1,17,10,"mechanical, microstructures, phase, region, strain, calculation, transition, phasefield, condition, interface",10,0.03462936034733885,0.3484900654225208,-2.1510661315369544,175
335,0.1,0.05,3,0.1,1,11,10,"examine, cylinder, affect, often, therefore, parametric, reduce, experiment, analyze, integrate",10,-0.3162783460718983,0.3661556823104982,-2.3838694394375475,175
393,0.1,0.05,3,0.1,2,16,10,"optimization, topology, erosion, design, update, method, tire, optimal, thermal, structural",10,-0.08208661754319722,0.3526236146747982,-5.780004603054361,175
399,0.1,0.05,3,0.1,1,24,10,"damage, model, shear, crack, band, fracture, theory, length, typically, compression",10,0.04485260571873809,0.45659116162320235,-2.942740642262578,175
445,0.1,0.05,3,0.1,2,10,10,"material, datadriven, data, manifold, constitutive, database, mechanic, set, stressstrain, state",10,0.04781434089361403,0.49680668594813227,-2.601519905138645,175
447,0.1,0.05,3,0.1,2,9,10,"beam, theory, fractional, kinematics, order, variable, deformation, nonlocal, composite, describe",10,-0.011180678588589347,0.43411831207323315,-3.0220424786726983,175
500,0.1,0.05,3,0.1,2,5,10,"flow, show, condition, field, compressible, navierstokes, turbulent, move, framework, shape",10,-0.010233526474917327,0.32370621382965803,-2.693387519194302,175
501,0.1,0.05,3,0.1,2,14,10,"nonlocal, pd, model, crack, peridynamic, operator, propagation, domain, continuum, peridynamics",10,0.04434157670574153,0.6568394544215553,-2.4573083091010166,175
574,0.1,0.05,3,0.1,2,15,10,"model, uncertainty, error, bayesian, performance, prediction, inversion, process, observation, highfidelity",10,0.021514792995694,0.46455635484363145,-3.0138454230802973,175
660,0.1,0.05,3,0.1,2,7,10,"cell, data, compression, tissue, differentiation, within, process, control, stiffness, force",10,-0.07192057038505714,0.39209247571612466,-3.8250673213219684,175
670,0.1,0.05,3,0.1,1,6,10,"method, defect, point, structure, lattice, geometrical, identify, design, fcm, internal",10,0.014053093253438087,0.3713410914484515,-3.135010179066176,175
744,0.1,0.05,3,0.1,2,2,10,"identification, input, signal, adopt, structural, synthetic, modal, name, excitation, towards",10,0.14790988705595443,0.7295851873843695,-2.0668627142619953,175
785,0.1,0.05,3,0.1,2,14,10,"damage, fracture, alloy, specimen, microstructural, crack, measure, plasticity, strain, observe",10,-0.0489231249661712,0.5269781476866041,-2.6496014243517485,175
798,0.1,0.05,3,0.1,1,12,10,"polymer, behavior, nonlinear, network, deformation, beam, rotational, orientation, potential, freedom",10,-0.033466991949909604,0.39352805825263915,-4.8849765483723715,175
806,0.1,0.05,3,0.1,1,19,10,"fracture, field, phase, crack, damage, bone, propagation, compression, criterion, viscoelastic",10,0.001362959689427026,0.5418881845762292,-3.0887409671489006,175
859,0.1,0.05,3,0.1,1,7,10,"composite, cohesive, surface, fiberreinforced, initiation, frictional, laminate, incorporate, shock, volume",10,-0.07186074346973459,0.3563174475529264,-5.399920952822497,175
902,0.1,0.05,3,0.1,1,12,10,"fiber, strain, material, inside, matrix, direction, transfer, assumption, principle, requirement",10,-0.001644604374894909,0.3318292911876376,-4.09140075933281,175
951,0.1,0.05,3,0.1,2,3,10,"boundary, grain, slip, crystal, condition, plastic, interaction, size, specimen, orientation",10,0.03204194601566029,0.4467096870843122,-2.292652881790107,175
1038,0.1,0.05,3,0.1,2,12,10,"crack, damage, laminate, multiscale, failure, mode, composite, delamination, shell, track",10,0.006972445070806895,0.5132848882344874,-3.284501761978013,175
