node_id,eta,gamma,depth,alpha,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,global_npmi,global_c_v,global_u_mass,iteration,layer,document_count
0,0.005,0.05,3,0.1,5,"model, method, use, propose, numerical",5,0.0051339502781351,0.5174253898850809,-0.57009880163444,0.0465085063413163,0.566666382400682,-2.714874936534461,115,0,970
1,0.005,0.05,3,0.1,5,"element, method, formulation, finite, problem",5,0.1176698857395545,0.6247970341532054,-0.669988221186411,0.0465085063413163,0.566666382400682,-2.714874936534461,115,1,390
2,0.005,0.05,3,0.1,5,"method, scheme, time, contact, problem",5,0.0164277272866544,0.4248982779871495,-1.4123711584709058,0.0465085063413163,0.566666382400682,-2.714874936534461,115,2,90
3624,0.005,0.05,3,0.1,5,"mass, matrix, order, dimensional, three",5,0.1755888511748682,0.6689269303359348,-2.138533584356749,0.0465085063413163,0.566666382400682,-2.714874936534461,115,2,4
126,0.005,0.05,3,0.1,5,"equation, differential, system, scheme, partial",5,0.2501588647220242,0.735857099451055,-1.700769512572633,0.0465085063413163,0.566666382400682,-2.714874936534461,115,1,15
65,0.005,0.05,3,0.1,5,"matrix, system, linear, bem, solve",5,0.0318539566272707,0.6724516351247202,-2.066789953977554,0.0465085063413163,0.566666382400682,-2.714874936534461,115,2,6
1431,0.005,0.05,3,0.1,5,"contact, formulation, mortar, mesh, small",5,0.0424528557530057,0.3935885919867058,-1.9982362646178484,0.0465085063413163,0.566666382400682,-2.714874936534461,115,2,8
3153,0.005,0.05,3,0.1,5,"growth, diffusion, system, know, viscous",5,-0.2078666238148526,0.4317757678334101,-2.7799751019265515,0.0465085063413163,0.566666382400682,-2.714874936534461,115,1,4
130,0.005,0.05,3,0.1,5,"manufacturing, process, additive, simulation, phase",5,0.2025583200847305,0.7208072456863756,-1.146892030764074,0.0465085063413163,0.566666382400682,-2.714874936534461,115,1,14
3274,0.005,0.05,3,0.1,5,"microscopic, macroscopic, scale, fe, twoscale",5,0.1563771722644013,0.871755057333935,-1.4752883175727267,0.0465085063413163,0.566666382400682,-2.714874936534461,115,2,7
141,0.005,0.05,3,0.1,5,"material, release, model, need, provide",5,-0.1026727972616597,0.4661953251594921,-1.7209031848255756,0.0465085063413163,0.566666382400682,-2.714874936534461,115,1,12
3805,0.005,0.05,3,0.1,5,"basis, reduction, pod, error, proper",5,0.1262853912394086,0.6075160871717158,-1.901981847812084,0.0465085063413163,0.566666382400682,-2.714874936534461,115,2,7
2901,0.005,0.05,3,0.1,5,"fracture, pressure, fluid, medium, porous",5,0.2196304816546857,0.6235440725163006,-2.081438525426289,0.0465085063413163,0.566666382400682,-2.714874936534461,115,2,5
1038,0.005,0.05,3,0.1,5,"crack, damage, failure, multiscale, microstructure",5,0.0726308514237989,0.5798054945354333,-2.0507030328753277,0.0465085063413163,0.566666382400682,-2.714874936534461,115,2,9
1117,0.005,0.05,3,0.1,5,"meshfree, kernel, galerkin, plate, shape",5,0.1571909008293739,0.8489569133640261,-1.562922296296562,0.0465085063413163,0.566666382400682,-2.714874936534461,115,2,7
2136,0.005,0.05,3,0.1,5,"stochastic, microstructure, random, parameter, probabilistic",5,0.1023077602966189,0.7394846159751995,-1.9425903475080968,0.0465085063413163,0.566666382400682,-2.714874936534461,115,2,11
3625,0.005,0.05,3,0.1,5,"comput, mech, et, algorithm, appl",5,0.489040112722816,0.8220925945333711,-1.2083431023291549,0.0465085063413163,0.566666382400682,-2.714874936534461,115,2,6
298,0.005,0.05,3,0.1,5,"stress, mechanical, plasticity, evolution, microstructures",5,0.057172865696646,0.5918469518483587,-2.3667424779283115,0.0465085063413163,0.566666382400682,-2.714874936534461,115,1,20
785,0.005,0.05,3,0.1,5,"fracture, damage, strain, specimen, alloy",5,0.0394307358864872,0.7016536654321983,-2.576828138453016,0.0465085063413163,0.566666382400682,-2.714874936534461,115,2,9
119,0.005,0.05,3,0.1,5,"fractional, differential, equation, time, rate",5,0.1511532956599113,0.6766941600521926,-1.3092018123783524,0.0465085063413163,0.566666382400682,-2.714874936534461,115,2,6
744,0.005,0.05,3,0.1,5,"identification, structural, input, signal, adopt",5,0.2111441339483053,0.6602279288692541,-2.157268805969786,0.0465085063413163,0.566666382400682,-2.714874936534461,115,2,2
81,0.005,0.05,3,0.1,5,"model, number, covid, new, dynamic",5,0.0605535246083639,0.5283119135237826,-2.0810161053590823,0.0465085063413163,0.566666382400682,-2.714874936534461,115,1,16
244,0.005,0.05,3,0.1,5,"adhesive, fatigue, model, damage, life",5,0.2613132632603136,0.7821729153372751,-1.7826077202951176,0.0465085063413163,0.566666382400682,-2.714874936534461,115,2,2
1962,0.005,0.05,3,0.1,5,"fluid, wing, water, phase, motion",5,0.0600256357779988,0.4430149553761122,-6.040327455578114,0.0465085063413163,0.566666382400682,-2.714874936534461,115,1,6
2903,0.005,0.05,3,0.1,5,"crack, shell, fracture, mesh, tip",5,0.095642240790763,0.4431353385475939,-2.128252211874859,0.0465085063413163,0.566666382400682,-2.714874936534461,115,2,17
4709,0.005,0.05,3,0.1,5,"micromorphic, continuum, standard, metamaterials, nodal",5,-0.2036863709367833,0.668123339839171,-1.873784561140566,0.0465085063413163,0.566666382400682,-2.714874936534461,115,2,2
295,0.005,0.05,3,0.1,5,"mesh, element, cisamr, conform, structure",5,0.1814717704443944,0.6398419673028262,-1.886445988014659,0.0465085063413163,0.566666382400682,-2.714874936534461,115,2,6
3793,0.005,0.05,3,0.1,5,"cluster, matrix, reduce, minimum, complementary",5,0.2237038403914783,0.7585104312684934,-2.51133808567968,0.0465085063413163,0.566666382400682,-2.714874936534461,115,2,5
53,0.005,0.05,3,0.1,5,"generate, design, direct, via, surrogate",5,-0.213174308793034,0.3677270866149928,-2.9367131672915265,0.0465085063413163,0.566666382400682,-2.714874936534461,115,1,12
501,0.005,0.05,3,0.1,5,"model, pd, crack, peridynamic, continuum",5,0.0560322597269658,0.7875951074605366,-2.2211005482012225,0.0465085063413163,0.566666382400682,-2.714874936534461,115,2,14
