node_id,eta,gamma,depth,alpha,layer,document_count,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,iteration
0,0.1,0.05,3,0.1,0,970,10,"model, method, use, propose, numerical, problem, element, material, finite, approach",10,0.008697937916584176,0.4959592064331389,-0.7566463997250602,115
1,0.1,0.05,3,0.1,1,390,10,"element, method, formulation, finite, problem, present, function, displacement, approximation, use",10,0.03125282356139963,0.5005629934054854,-1.1535064843320946,115
2,0.1,0.05,3,0.1,2,90,10,"method, scheme, time, contact, problem, algorithm, domain, solve, solution, mesh",10,0.024719617392429113,0.4280591539427302,-1.4010807340534657,115
3624,0.1,0.05,3,0.1,2,4,10,"mass, matrix, order, dimensional, three, formulation, superconvergent, wave, high, frequency",10,0.15045771758107124,0.578972485646002,-2.2721581634604977,115
126,0.1,0.05,3,0.1,1,15,10,"equation, differential, system, scheme, partial, galerkin, probability, stochastic, pdes, density",10,0.1487895211673208,0.6779453719253457,-2.627384267956865,115
65,0.1,0.05,3,0.1,2,6,10,"matrix, system, linear, bem, solve, fast, solver, new, solution, iterative",10,0.09646968799426207,0.49934990736676205,-1.8666652005129443,115
1431,0.1,0.05,3,0.1,2,8,10,"contact, formulation, mortar, mesh, small, approach, isogeometric, body, penalty, nurbs",10,-0.0002809579598215194,0.24867699389433354,-2.3579407963403325,115
3153,0.1,0.05,3,0.1,1,4,10,"growth, diffusion, system, know, viscous, open, thermodynamically, drive, biological, mass",10,-0.07415427418672087,0.36437264061332897,-2.842765263573683,115
130,0.1,0.05,3,0.1,1,14,10,"manufacturing, process, additive, simulation, phase, material, magnetic, microstructure, complex, history",10,-0.010081457580092585,0.5932145861036523,-2.0159199804398864,115
3274,0.1,0.05,3,0.1,2,7,10,"microscopic, macroscopic, scale, fe, twoscale, homogenization, rve, simulation, macro, micro",10,0.15453110797172906,0.8312743444128117,-1.7532246507430642,115
141,0.1,0.05,3,0.1,1,12,10,"material, release, model, need, provide, rapid, process, difficult, motivate, additive",10,0.0014623879027641173,0.45391884534113114,-2.3440745012621202,115
3805,0.1,0.05,3,0.1,2,7,10,"basis, reduction, pod, error, proper, snapshot, selection, orthogonal, low, bound",10,0.054035320636087826,0.5088335968324491,-2.574354459042715,115
2901,0.1,0.05,3,0.1,2,5,10,"fracture, pressure, fluid, medium, porous, couple, form, nodal, stabilize, low",10,-0.06437557717563508,0.4236963962641366,-2.839541562538595,115
1038,0.1,0.05,3,0.1,2,9,10,"crack, damage, failure, multiscale, microstructure, track, discrete, evolution, fatigue, macroscale",10,0.06114327136946572,0.4930117456509291,-2.4269303943715075,115
1117,0.1,0.05,3,0.1,2,7,10,"meshfree, kernel, galerkin, plate, shape, reproduce, framework, bend, essential, support",10,-0.007553428444002268,0.5783257054262838,-2.173599550882104,115
2136,0.1,0.05,3,0.1,2,11,10,"stochastic, microstructure, random, parameter, probabilistic, heterogeneous, mesoscale, uncertainty, data, modeling",10,0.015307916079566428,0.5896962263417305,-2.6296714538866746,115
3625,0.1,0.05,3,0.1,2,6,10,"comput, mech, et, algorithm, appl, eng, al, memory, macroscopic, implementation",10,0.180419213396634,0.760883999935961,-1.6596547446553298,115
298,0.1,0.05,3,0.1,1,20,10,"stress, mechanical, plasticity, evolution, microstructures, phase, region, phasefield, inelastic, force",10,0.005047506489913496,0.44236106911110795,-2.4675952291163985,115
785,0.1,0.05,3,0.1,2,9,10,"fracture, damage, strain, specimen, alloy, microstructural, measure, microstructure, formation, anisotropic",10,-0.08117457563013936,0.5409524676302511,-2.5589407141994305,115
119,0.1,0.05,3,0.1,2,6,10,"fractional, differential, equation, time, rate, derivative, transform, convergence, ordinary, basis",10,0.09365826945705981,0.5006132168258047,-2.6377811512800196,115
744,0.1,0.05,3,0.1,2,2,10,"identification, structural, input, signal, adopt, response, modal, synthetic, name, towards",10,0.11978650304539203,0.6724542890265602,-2.2497635858286453,115
81,0.1,0.05,3,0.1,1,16,10,"model, number, covid, new, dynamic, pandemic, node, disease, infection, spread",10,0.06734882527438078,0.5310035555515229,-4.5101184794300435,115
244,0.1,0.05,3,0.1,2,2,10,"adhesive, fatigue, model, damage, life, microstructure, calibrate, enables, joint, would",10,-0.006736990617685332,0.6762036718345497,-2.545462750617293,115
1962,0.1,0.05,3,0.1,1,6,10,"fluid, wing, water, phase, motion, movement, momentum, granular, soil, consolidation",10,-0.05804645297576627,0.44298543367855475,-4.742794397847267,115
2903,0.1,0.05,3,0.1,2,17,10,"crack, shell, fracture, mesh, tip, xfem, growth, adaptive, propagation, phasefield",10,0.047632301431242044,0.528651724965854,-2.6143430819088174,115
4709,0.1,0.05,3,0.1,2,2,10,"micromorphic, continuum, standard, metamaterials, nodal, x, combination, energy, suggest, stem",10,-0.281355603118378,0.41685907958796653,-3.4663463151037446,115
295,0.1,0.05,3,0.1,2,6,10,"mesh, element, cisamr, conform, structure, refinement, node, generation, partition, adaptive",10,0.18040382515468056,0.5644891680565414,-2.1170388984549593,115
3793,0.1,0.05,3,0.1,2,5,10,"cluster, matrix, reduce, minimum, complementary, interaction, order, uniform, et, al",10,0.10173410656387011,0.532794951903212,-2.2580499674220618,115
53,0.1,0.05,3,0.1,1,12,10,"generate, design, direct, via, surrogate, graph, reinforcement, consequently, selection, measure",10,-0.2255524882307833,0.415593113716301,-4.3481563972270845,115
501,0.1,0.05,3,0.1,2,14,10,"model, pd, crack, peridynamic, continuum, nonlocal, domain, propagation, peridynamics, hybrid",10,0.06875522999699213,0.6263859873727351,-2.6712155040839565,115
1233,0.1,0.05,3,0.1,2,2,10,"boundary, mixed, fiber, reinforce, fix, positive, laminate, article, exist, occur",10,-0.22238229120073397,0.4570189692655461,-2.5322593488796503,115
3804,0.1,0.05,3,0.1,2,4,10,"phasefield, drive, force, elastic, projection, evolution, ductile, plastic, toughness, summarize",10,-0.08469021627624192,0.3877163160782205,-4.712577497595517,115
4388,0.1,0.05,3,0.1,1,7,10,"model, solid, process, mechanic, fluid, additive, manufacturing, deposition, integrated, simulation",10,0.14656892688633044,0.6971249234955472,-2.4088803426743146,115
806,0.1,0.05,3,0.1,1,18,10,"fracture, field, phase, crack, damage, criterion, compression, ratedependent, within, failure",10,0.021190030233825357,0.5313753580321247,-2.700640143256418,115
