node_id,eta,gamma,depth,alpha,layer,document_count,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,iteration
0,0.1,0.05,3,0.1,0,970,10,"model, method, use, element, propose, numerical, material, finite, approach, problem",10,0.00869793791658418,0.4959592064331389,-0.7494364480528399,375
1,0.1,0.05,3,0.1,1,493,10,"method, element, problem, use, numerical, propose, finite, function, boundary, formulation",10,0.026168471472634448,0.4826213396833513,-0.9741269657972635,375
2,0.1,0.05,3,0.1,2,59,10,"method, time, system, algorithm, solve, matrix, linear, problem, scheme, convergence",10,0.025656599757351524,0.5219666513136911,-1.5089304297850883,375
3,0.1,0.05,3,0.1,1,4,10,"impact, friction, consistent, dissipation, covid, inelastic, pandemic, upon, replace, contact",10,-0.21488742283733078,0.2451300414228154,-10.032901459148778,375
10,0.1,0.05,3,0.1,2,3,10,"fsi, rkpm, part, iga, class, air, discretizations, methodology, paper, solid",10,-0.1044239168020578,0.4614330699873541,-1.6881593691280272,375
12,0.1,0.05,3,0.1,1,36,10,"grain, growth, stability, region, twin, degradation, cell, inside, framework, variation",10,-0.19625423680499637,0.3933876800403682,-6.12208825207222,375
13,0.1,0.05,3,0.1,2,22,10,"crack, fracture, phasefield, anisotropic, propagation, field, pd, phase, xfem, initiation",10,0.02849530561712398,0.5358999570178822,-4.123435526080504,375
19,0.1,0.05,3,0.1,1,12,10,"contact, angle, phasefield, medium, framework, void, anisotropy, line, system, third",10,-0.07557082126426228,0.22098274178329208,-4.586330040288759,375
25,0.1,0.05,3,0.1,2,9,10,"shell, crack, outofplane, membrane, surface, fatigue, thin, symmetry, instability, deformation",10,-0.15794950536443272,0.3510666504641858,-7.542042227344715,375
34,0.1,0.05,3,0.1,1,27,10,"powder, process, surface, manufacturing, laser, additive, complex, melt, layer, part",10,0.21044137822907638,0.6070525052773954,-1.5448580988696738,375
40,0.1,0.05,3,0.1,2,38,10,"contact, surface, interface, friction, algorithm, body, mortar, formulation, frictional, adhesive",10,-0.023391933342025478,0.42292028470915133,-3.3249246796505454,375
57,0.1,0.05,3,0.1,2,12,10,"surface, isogeometric, nurbs, analysis, subdivision, lr, refinement, complex, geometry, local",10,0.09139273226527307,0.5448225545381129,-2.4265582767087155,375
59,0.1,0.05,3,0.1,1,20,10,"x, u, homogenization, rve, modulus, approach, k, parallel, element, adopt",10,-0.10752074010160537,0.2491337325566838,-4.83125581662482,375
64,0.1,0.05,3,0.1,1,46,10,"fiber, composite, failure, model, microstructure, crack, parameter, distribution, response, framework",10,0.05134054425405994,0.4549672450312839,-1.598581137766602,375
