node_id,eta,gamma,depth,alpha,layer,document_count,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,iteration
0,0.02,0.05,3,0.1,0,970,5,"method, use, model, element, propose",5,0.013885924146951547,0.48573015805465863,-0.6038003499812621,155
1,0.02,0.05,3,0.1,1,412,5,"model, material, simulation, response, crack",5,0.014471041264597685,0.6655178206968821,-1.6557851714001788,155
2,0.02,0.05,3,0.1,2,7,5,"spacetime, fsi, system, matrix, iterative",5,-0.020705648429375036,0.3636511198208401,-2.2007046380840682,155
3731,0.02,0.05,3,0.1,2,4,5,"boundary, condition, wave, lattice, timedependent",5,0.02125715754046682,0.4395128263849366,-5.110645844085789,155
4551,0.02,0.05,3,0.1,2,5,5,"cut, particle, process, shear, metal",5,0.04656442670594371,0.47140180172107315,-2.086243541205507,155
1416,0.02,0.05,3,0.1,2,12,5,"optimization, topology, material, design, structural",5,0.2221380095788683,0.5476841823254956,-1.285780560409872,155
449,0.02,0.05,3,0.1,2,7,5,"cluster, interaction, analysis, reduce, al",5,0.06629228265215378,0.47408883154728726,-1.7918758214065864,155
983,0.02,0.05,3,0.1,1,13,5,"computational, reduce, procedure, nonlinear, stiffness",5,0.03700830095168509,0.521410975480535,-2.0176819227847607,155
66,0.02,0.05,3,0.1,2,15,5,"model, uncertainty, error, reduction, bayesian",5,0.14549539416445798,0.544925687924262,-2.5694768748179806,155
3,0.02,0.05,3,0.1,1,17,5,"process, manufacturing, laser, additive, powder",5,0.43847521630455855,0.8847509570073022,-1.3109658989904416,155
4215,0.02,0.05,3,0.1,2,5,5,"shock, kernel, integration, reproduce, nodal",5,0.20230648898306614,0.7777957877220626,-1.5027283413911936,155
463,0.02,0.05,3,0.1,2,15,5,"model, provide, covid, spread, disease",5,0.10802617991439341,0.6575175607833399,-2.685961985728463,155
1490,0.02,0.05,3,0.1,1,12,5,"magnetic, scheme, material, couple, mechanical",5,0.05329714957041354,0.6843878165989579,-1.200957486780107,155
53,0.02,0.05,3,0.1,2,10,5,"damage, crack, fracture, mesh, evolution",5,0.09003872824252576,0.5966659949865859,-1.3483551585643907,155
2918,0.02,0.05,3,0.1,2,8,5,"approximation, meshfree, formulation, plate, kernel",5,0.13164512996712352,0.8099783553754847,-1.8757376108048072,155
3037,0.02,0.05,3,0.1,2,7,5,"microstructures, microstructure, homogenization, strength, artificial",5,0.05561180167879644,0.576768496268094,-4.5422333179770344,155
4330,0.02,0.05,3,0.1,2,4,5,"mesh, element, cisamr, structure, conform",5,0.1814717704443944,0.6398419673028262,-2.087689071154346,155
1918,0.02,0.05,3,0.1,2,11,5,"shell, function, isogeometric, refinement, phase",5,0.005999868381621978,0.48594100472444,-2.4212169836072595,155
1471,0.02,0.05,3,0.1,2,5,5,"region, phasefield, microstructures, resolve, transition",5,0.061210489738516935,0.6220724282558397,-2.6775855107292315,155
1046,0.02,0.05,3,0.1,2,3,5,"identification, structural, response, input, modal",5,0.1321502259181861,0.6060187423483343,-2.4127600401847364,155
953,0.02,0.05,3,0.1,1,12,5,"damage, stress, model, gradient, local",5,0.04336680524051093,0.5351667784939088,-1.6210847978595802,155
2320,0.02,0.05,3,0.1,1,22,5,"element, rotation, shell, displacement, crack",5,0.07903186300037619,0.47101108794387664,-2.0128726666423895,155
306,0.02,0.05,3,0.1,2,8,5,"particle, fluid, solid, interaction, data",5,-0.0007991617650523426,0.5793994229695741,-1.6985567245416806,155
321,0.02,0.05,3,0.1,2,11,5,"response, random, stochastic, structure, frequency",5,0.08834865309684423,0.6501758252592156,-2.0673253263474813,155
4426,0.02,0.05,3,0.1,2,9,5,"element, shell, stress, shear, surface",5,0.0698001112088638,0.6004346271011897,-1.7739845695576022,155
481,0.02,0.05,3,0.1,2,7,5,"model, peridynamic, continuum, nonlocal, crack",5,0.08749841602270095,0.8235736433001509,-1.7843809522298275,155
71,0.02,0.05,3,0.1,2,13,5,"material, lattice, stress, data, elastic",5,0.02747571126963892,0.5244984809419465,-1.9022292989718081,155
214,0.02,0.05,3,0.1,2,11,5,"grain, stress, laser, process, residual",5,0.17744144737230352,0.7503870362013271,-1.7174100661146212,155
1249,0.02,0.05,3,0.1,2,7,5,"strain, lock, formulation, solidshell, element",5,0.1553962614699616,0.7203884972436198,-1.4486550617149894,155
122,0.02,0.05,3,0.1,2,11,5,"contact, isogeometric, problem, nurbs, formulation",5,0.04859140349254848,0.32799157822465225,-1.4272589995890104,155
567,0.02,0.05,3,0.1,2,7,5,"interface, cohesive, composite, crack, interfacial",5,0.18931317814606455,0.6759800356271931,-2.0601697713262612,155
4014,0.02,0.05,3,0.1,2,9,5,"stochastic, random, uncertainty, probabilistic, mesoscale",5,0.21903504585342204,0.8430551910864615,-1.689156436651298,155
606,0.02,0.05,3,0.1,1,12,5,"beam, rod, interpolation, freedom, rotational",5,0.1770578992236312,0.7595707875232831,-2.1212146731046806,155
627,0.02,0.05,3,0.1,2,14,5,"contact, friction, formulation, interface, constraint",5,0.12282354545633131,0.5149636009394821,-1.5314184381716422,155
129,0.02,0.05,3,0.1,2,5,5,"beam, theory, shear, homogenization, rve",5,0.010309882633960953,0.6290588908443138,-2.2325857828780937,155
2735,0.02,0.05,3,0.1,2,3,5,"integration, moment, quadrature, rule, mesh",5,0.15566562039669257,0.8375272481556794,-1.5038441112293126,155
787,0.02,0.05,3,0.1,2,8,5,"fiber, tensile, reinforce, loading, failure",5,0.18157639054673813,0.7274869825968551,-1.6864549119049912,155
2357,0.02,0.05,3,0.1,1,8,5,"bem, fast, matrix, new, solver",5,0.2103256539508885,0.5578778819887802,-1.6079248696149526,155
137,0.02,0.05,3,0.1,1,13,5,"improve, quadrature, reproduce, due, convergence",5,-0.00561478873434376,0.6556939121969458,-2.1088564879555802,155
2190,0.02,0.05,3,0.1,1,12,5,"erosion, model, flow, update, particle",5,0.09470304123714303,0.37523086346210804,-1.7129304585099034,155
