node_id,eta,gamma,depth,alpha,layer,document_count,top_k,top_words,word_count,node_npmi,node_c_v,node_u_mass,iteration
0,0.1,0.05,3,0.1,0,970,10,"method, use, model, element, propose, problem, numerical, finite, present, base",10,0.021117008955801656,0.4645876303814645,-0.6879369902165039,155
1,0.1,0.05,3,0.1,1,412,10,"model, material, simulation, response, crack, fracture, framework, approach, microstructure, scale",10,0.02604284016644084,0.5714674235076085,-1.6836676676893527,155
2,0.1,0.05,3,0.1,2,7,10,"spacetime, fsi, system, matrix, iterative, discretizations, rkpm, preconditioner, immerse, part",10,-0.07468806961487105,0.1959188235212023,-5.884436681483326,155
3731,0.1,0.05,3,0.1,2,4,10,"boundary, condition, wave, lattice, timedependent, fundamental, representation, relation, meshless, twodimensional",10,-0.05259970729852476,0.2901068994956771,-6.093117284752851,155
4551,0.1,0.05,3,0.1,2,5,10,"cut, particle, process, shear, metal, formation, lagrangian, simple, failure, band",10,-0.0619865584297335,0.396406316008444,-3.4935275416928637,155
1416,0.1,0.05,3,0.1,2,12,10,"optimization, topology, material, design, structural, density, resolution, additional, structure, procedure",10,0.043777043013639765,0.28900500966779685,-2.0830303517784894,155
449,0.1,0.05,3,0.1,2,7,10,"cluster, interaction, analysis, reduce, al, et, complementary, rve, principle, matrix",10,0.026841871892589856,0.3489726617068458,-3.348898874958728,155
983,0.1,0.05,3,0.1,1,13,10,"computational, reduce, procedure, nonlinear, stiffness, rom, hyperreduction, reducedorder, cost, use",10,0.07115898756626189,0.6237172430532191,-1.99469663669733,155
66,0.1,0.05,3,0.1,2,15,10,"model, uncertainty, error, reduction, bayesian, prediction, data, water, framework, network",10,0.027489973292347328,0.41072495200332904,-4.101679097965723,155
3,0.1,0.05,3,0.1,1,17,10,"process, manufacturing, laser, additive, powder, material, melt, slm, manufacture, challenge",10,0.14764661341530566,0.7261951573595925,-1.630661744015555,155
4215,0.1,0.05,3,0.1,2,5,10,"shock, kernel, integration, reproduce, nodal, theory, generalize, oscillation, particle, thermomechanical",10,0.003548396123497775,0.49702866608645657,-3.1458599097135993,155
463,0.1,0.05,3,0.1,2,15,10,"model, provide, covid, spread, disease, infection, time, mesh, system, dynamic",10,-0.030206972419176397,0.4668629294388369,-2.789333491871231,155
1490,0.1,0.05,3,0.1,1,12,10,"magnetic, scheme, material, couple, mechanical, constitutive, use, mesh, resolution, dual",10,-0.06308629814302968,0.33292460412413416,-3.1460815176887253,155
53,0.1,0.05,3,0.1,2,10,10,"damage, crack, fracture, mesh, evolution, experimental, law, energy, mode, fatigue",10,0.029257918416412475,0.4360283603820049,-2.292744108187784,155
2918,0.1,0.05,3,0.1,2,8,10,"approximation, meshfree, formulation, plate, kernel, galerkin, reproduce, finescale, variational, conform",10,0.08124536245203233,0.6185094469796387,-2.698682012282006,155
3037,0.1,0.05,3,0.1,2,7,10,"microstructures, microstructure, homogenization, strength, artificial, comparison, morphology, fast, size, fourier",10,-0.060385135937548205,0.47801604628534555,-3.397265830247009,155
4330,0.1,0.05,3,0.1,2,4,10,"mesh, element, cisamr, structure, conform, refinement, node, generation, phase, partition",10,0.1533683686215522,0.5734207754046338,-2.2492021993955826,155
1918,0.1,0.05,3,0.1,2,11,10,"shell, function, isogeometric, refinement, phase, fracture, kernel, rkpm, surface, meshfree",10,-0.05058709309547909,0.28273344618130325,-4.493062111178885,155
1471,0.1,0.05,3,0.1,2,5,10,"region, phasefield, microstructures, resolve, transition, calculation, force, interface, stress, mechanical",10,0.009686372635700831,0.3020025175371969,-2.082268890990184,155
1046,0.1,0.05,3,0.1,2,3,10,"identification, structural, response, input, modal, signal, adopt, dynamic, strategy, excitation",10,0.1013571550649621,0.6388563695205944,-2.0630627705706996,155
953,0.1,0.05,3,0.1,1,12,10,"damage, stress, model, gradient, local, concrete, node, freedom, enhance, shear",10,-0.02111859560343732,0.3816828049466482,-2.3725678962947185,155
2320,0.1,0.05,3,0.1,1,22,10,"element, rotation, shell, displacement, crack, field, lagrange, geometrically, hexahedral, angle",10,-0.06401091457981385,0.29587135479877225,-4.078395249343992,155
306,0.1,0.05,3,0.1,2,8,10,"particle, fluid, solid, interaction, data, framework, liquid, water, induce, medium",10,0.021581401508567494,0.6290305656852372,-2.258876123959078,155
